,1454.5729,2001.771,760.5483,,,,,,,,,,,,,,,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,14.2,,,,,,,,,,,,,,,,180,14.1995,0,0,1494.5615,2395.6521,388.3226,1480.3619,2395.6521,388.3226
1,Line,14.2,,,,,,,,,,,,,,,,180,14.1995,0,0,1494.5615,2393.9925,387.9459,1480.3619,2393.9925,387.9459
1,Line,14.2,,,,,,,,,,,,,,,,180,14.1995,0,0,1494.5615,2383.9971,546.6966,1480.3619,2383.9971,546.6966
1,Line,14.2,,,,,,,,,,,,,,,,180,14.1995,0,0,1494.5615,2394.5303,388.1341,1480.3619,2394.5303,388.1341
1,Line,14.2,,,,,,,,,,,,,,,,180,14.1995,0,0,1494.5615,2395.0858,388.2602,1480.3619,2395.0858,388.2602
1,Line,14.2,,,,,,,,,,,,,,,,180,14.1995,0,0,1494.5615,2433.1179,407.0899,1480.3619,2433.1179,407.0899
1,Line,42.3696,,,,,,,,,,,,,,,,89,0,16.6342,-38.8071,1330.7405,2332.5578,230.6352,1330.7405,2315.9237,269.4423
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2345.4995,261.7913,1411.8143,2345.4995,261.7913
1,Line,42.3696,,,,,,,,,,,,,,,,89,0,16.6342,-38.8071,1341.0929,2332.5578,230.6352,1341.0929,2315.9237,269.4423
1,Line,10.3528,,,,,,,,,,,,,,,,180,-10.3524,0,0,1330.7405,2315.9237,269.4423,1341.0929,2315.9237,269.4423
1,Line,25.3236,,,,,,,,,,,,,,,,180,-25.3228,0.0032,0.0014,1305.4177,2315.9269,269.4437,1330.7405,2315.9237,269.4423
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2345.0233,261.4259,1411.8143,2345.0233,261.4259
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2345.4995,261.3632,1411.8143,2345.4995,261.3632
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2344.993,261.6556,1411.8143,2344.993,261.6556
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2318.9633,246.3805,1411.8143,2318.9633,246.3805
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2375.6797,261.5773,1411.8143,2375.6797,261.5773
1,Line,32.2696,,,,,,,,,,,,,,,,91,0.2887,-0.1284,32.1554,1321.7285,2033.0152,1221.262,1321.4398,2033.1437,1189.1065
1,Line,141.847,,,,,,,,,,,,,,,,90,0,141.3551,0,1321.7285,2033.0152,1221.262,1321.7285,1891.6602,1221.262
1,Line,86.5172,,,,,,,,,,,,,,,,90,0.729,-29.0067,81.1861,1315.7289,1891.6602,1221.3154,1314.9999,1920.6669,1140.1294
1,Line,32.2696,,,,,,,,,,,,,,,,91,0.2887,-0.1284,32.1554,1315.7289,2033.0152,1221.3154,1315.4402,2033.1437,1189.16
1,Line,86.5172,,,,,,,,,,,,,,,,90,0.729,-29.0067,81.1861,1321.7285,1891.6602,1221.262,1320.9995,1920.6669,1140.0759
1,Group_194,,,,,,,,,,,1321.7285,1891.6602,1140.0759,1,1,1,,,,,,,,,,
1,Group_197,,,,,,,,,,,1326.4487,2003.6514,977.9201,1,1,1,,,,,,,,,,
1,Line,6,,,,,,,,,,,,,,,,180,5.9996,0,-0.0535,1321.4398,2033.1437,1189.1065,1315.4402,2033.1437,1189.16
1,Line,123.1272,,,,,,,,,,,,,,,,90,-0.4403,-112.4768,-49.0306,1320.9995,1920.6669,1140.0759,1321.4398,2033.1437,1189.1065
1,Line,6,,,,,,,,,,,,,,,,180,5.9996,0,-0.0535,1321.7285,2033.0152,1221.262,1315.7289,2033.0152,1221.3154
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2330.0883,287.8988,1411.8143,2330.0883,287.8988
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1353.2367,2341.0927,234.2943,1353.2367,2145.3454,690.8631
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1350.0584,2337.2989,232.6678,1350.0584,2141.5516,689.2367
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1355.2346,2345.5107,236.1883,1355.2346,2149.7634,692.7572
1,Line,28.0757,,,,,,,,,,,,,,,,87,-0.5334,-12.8181,24.8631,1322.0488,2162.8409,728.7222,1322.5822,2175.659,703.8591
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1355.9161,2350.2518,238.2209,1355.9161,2154.5044,694.7898
1,Line,456.1304,,,,,,,,,,,,,,,,89,0,179.1132,-417.7618,1330.7405,2315.9237,269.4423,1330.7405,2136.8105,687.2041
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1325.917,2334.3878,231.4198,1325.917,2138.6405,687.9886
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1335.9167,2331.9337,230.3676,1335.9167,2136.1863,686.9365
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1345.9164,2334.3878,231.4198,1345.9164,2138.6405,687.9886
1,Line,456.1304,,,,,,,,,,,,,,,,89,0,179.1132,-417.7618,1341.0929,2315.9237,269.4423,1341.0929,2136.8105,687.2041
1,Line,28.1162,,,,,,,,,,,,,,,,81,-1.9906,-12.4605,25.0165,1357.0222,2154.2576,725.0424,1359.0128,2166.718,700.0259
1,Line,28.1182,,,,,,,,,,,,,,,,82,-1.8211,-12.6628,24.9297,1352.9535,2159.1142,727.1245,1354.7746,2171.7771,702.1948
1,Line,28.1105,,,,,,,,,,,,,,,,81,-2.0972,-12.2248,25.1175,1359.5799,2148.6019,722.6177,1361.6771,2160.8267,697.5002
1,Line,28.0896,,,,,,,,,,,,,,,,80,-2.0972,-11.719,25.3343,1359.5799,2136.4632,717.4136,1361.6771,2148.1822,692.0793
1,Line,28.1014,,,,,,,,,,,,,,,,80,-2.1335,-11.9719,25.2259,1360.4523,2142.5325,720.0157,1362.5858,2154.5044,694.7898
1,Line,28.0896,,,,,,,,,,,,,,,,86,-0.7907,-12.9157,24.8213,1328.2236,2165.1836,729.7265,1329.0143,2178.0993,704.9053
1,Line,28.0609,,,,,,,,,,,,,,,,88,-0.3124,-12.6628,24.9297,1316.7464,2159.1142,727.1245,1317.0588,2171.7771,702.1948
1,Line,28.1014,,,,,,,,,,,,,,,,85,-1.0668,-12.949,24.807,1334.85,2165.9826,730.0691,1335.9167,2178.9316,705.2621
1,Line,28.1162,,,,,,,,,,,,,,,,83,-1.6001,-12.8181,24.8631,1347.6511,2162.8409,728.7222,1349.2513,2175.659,703.8591
1,Line,28.1105,,,,,,,,,,,,,,,,84,-1.3429,-12.9157,24.8213,1341.4763,2165.1836,729.7265,1342.8192,2178.0993,704.9053
1,Line,28.0893,,,,,,,,,,,,,,,,82,-1.8395,-12.1616,25.1446,1353.3951,2147.084,721.9669,1355.2346,2159.2455,696.8223
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1353.2367,2359.4108,242.1475,1353.2367,2163.6635,698.7164
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1350.0584,2363.2046,243.774,1350.0584,2167.4573,700.3429
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1341.0929,2367.9457,245.8066,1341.0929,2172.1984,702.3754
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1345.9164,2366.1157,245.022,1345.9164,2170.3684,701.5909
1,Line,498.5,,,,,,,,,,,,,,,,89,0,-195.7473,456.5689,1349.2513,2175.659,703.8591,1349.2513,2371.4063,247.2902
1,Line,498.5,,,,,,,,,,,,,,,,89,0,-195.7473,456.5689,1354.7746,2171.7771,702.1948,1354.7746,2367.5244,245.6259
1,Line,498.5,,,,,,,,,,,,,,,,89,0,-195.7473,456.5689,1342.8192,2178.0993,704.9053,1342.8192,2373.8466,248.3364
1,Line,498.5,,,,,,,,,,,,,,,,89,0,-195.7473,456.5689,1329.0143,2178.0993,704.9053,1329.0143,2373.8466,248.3364
1,Line,498.5,,,,,,,,,,,,,,,,89,0,-195.7473,456.5689,1335.9167,2178.9316,705.2621,1335.9167,2374.6789,248.6932
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1315.9174,2350.2518,238.2209,1315.9174,2154.5044,694.7898
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1316.5988,2354.9929,240.2535,1316.5988,2159.2455,696.8223
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1316.5988,2345.5107,236.1883,1316.5988,2149.7634,692.7572
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1321.775,2337.2989,232.6678,1321.775,2141.5516,689.2367
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1318.5968,2341.0927,234.2943,1318.5968,2145.3454,690.8631
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1330.7405,2367.9457,245.8066,1330.7405,2172.1984,702.3754
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1335.9167,2368.5699,246.0742,1335.9167,2172.8226,702.643
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1325.917,2366.1157,245.022,1325.917,2170.3684,701.5909
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1318.5968,2359.4108,242.1475,1318.5968,2163.6635,698.7164
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1321.775,2363.2046,243.774,1321.775,2167.4573,700.3429
1,Line,28.0757,,,,,,,,,,,,,,,,81,-1.9906,-11.4834,25.4353,1357.0222,2130.8075,714.989,1359.0128,2142.2909,689.5536
1,Line,28.0104,,,,,,,,,,,,,,,,86,0.6668,11.3374,-25.4979,1325.917,2138.6405,687.9886,1325.2503,2127.3031,713.4866
1,Line,28.009,,,,,,,,,,,,,,,,87,0.5011,11.4538,-25.448,1321.775,2141.5516,689.2367,1321.2739,2130.0978,714.6847
1,Line,28.0147,,,,,,,,,,,,,,,,85,0.8597,11.2642,-25.5293,1330.7405,2136.8105,687.2041,1329.8808,2125.5463,712.7334
1,Line,28.0305,,,,,,,,,,,,,,,,84,1.2738,11.2642,-25.5293,1341.0929,2136.8105,687.2041,1339.8191,2125.5463,712.7334
1,Line,28.0216,,,,,,,,,,,,,,,,84,1.0668,11.2392,-25.54,1335.9167,2136.1863,686.9365,1334.85,2124.9471,712.4765
1,Line,28.0305,,,,,,,,,,,,,,,,88,0.294,12.1616,-25.1446,1316.5988,2159.2455,696.8223,1316.3048,2147.084,721.9669
1,Line,28.0409,,,,,,,,,,,,,,,,88,0.374,12.3383,-25.0688,1318.5968,2163.6635,698.7164,1318.2228,2151.3252,723.7852
1,Line,28.0216,,,,,,,,,,,,,,,,88,0.2668,11.9719,-25.2259,1315.9174,2154.5044,694.7898,1315.6506,2142.5325,720.0157
1,Line,28.0104,,,,,,,,,,,,,,,,88,0.374,11.6056,-25.383,1318.5968,2145.3454,690.8631,1318.2228,2133.7398,716.2461
1,Line,28.0147,,,,,,,,,,,,,,,,88,0.294,11.7823,-25.3072,1316.5988,2149.7634,692.7572,1316.3048,2137.9811,718.0644
1,Circle,,2922.4666,1411.8143,2345.2855,261.5773,30.5,,,191.6372,61,,,,,,,,,,,,,,,,
1,Line,442.1057,,,,,,,,,,,,,,,,90,1.8395,-172.4339,405.4131,1355.2346,1974.6501,1127.3801,1353.3951,2147.084,721.9669
1,Circle,,0.2899,1305.4177,2345.2855,261.5773,0.3038,,,1.9088,0.6076,,,,,,,,,,,,,,,,
1,Line,106.4,,,,,,,,,,,,,,,,180,-106.3966,0,0,1305.4177,2374.644,253.7108,1411.8143,2374.644,253.7108
1,Circle,,0.2899,1411.8143,2345.2855,261.5773,0.3038,,,1.9088,0.6076,,,,,,,,,,,,,,,,
1,Line,28.052,,,,,,,,,,,,,,,,82,1.6324,11.4538,-25.448,1350.0584,2141.5516,689.2367,1348.426,2130.0978,714.6847
1,Line,28.0409,,,,,,,,,,,,,,,,83,1.4668,11.3374,-25.4979,1345.9164,2138.6405,687.9886,1344.4497,2127.3031,713.4866
1,Line,28.0632,,,,,,,,,,,,,,,,82,1.7596,11.6056,-25.383,1353.2367,2145.3454,690.8631,1351.4771,2133.7398,716.2461
1,Line,28.0824,,,,,,,,,,,,,,,,82,1.8667,11.9719,-25.2259,1355.9161,2154.5044,694.7898,1354.0494,2142.5325,720.0157
1,Line,28.0735,,,,,,,,,,,,,,,,82,1.8395,11.7823,-25.3072,1355.2346,2149.7634,692.7572,1353.3951,2137.9811,718.0644
1,Line,28.0035,,,,,,,,,,,,,,,,88,-0.3124,-11.281,25.5221,1316.7464,2125.9508,712.9068,1317.0588,2137.2318,687.3847
1,Line,28.0054,,,,,,,,,,,,,,,,87,-0.5334,-11.1257,25.5887,1322.0488,2122.2242,711.3091,1322.5822,2133.3499,685.7205
1,Line,28.0054,,,,,,,,,,,,,,,,88,-0.1429,-11.4834,25.4353,1312.6777,2130.8075,714.989,1312.8206,2142.2909,689.5536
1,Line,28.0203,,,,,,,,,,,,,,,,89,0,-11.9719,25.2259,1309.2476,2142.5325,720.0157,1309.2476,2154.5044,694.7898
1,Line,28.0112,,,,,,,,,,,,,,,,89,-0.0363,-11.719,25.3343,1310.12,2136.4632,717.4136,1310.1564,2148.1822,692.0793
1,Line,28.0461,,,,,,,,,,,,,,,,82,-1.6001,-11.1257,25.5887,1347.6511,2122.2242,711.3091,1349.2513,2133.3499,685.7205
1,Line,28.0609,,,,,,,,,,,,,,,,81,-1.8211,-11.281,25.5221,1352.9535,2125.9508,712.9068,1354.7746,2137.2318,687.3847
1,Line,28.0322,,,,,,,,,,,,,,,,83,-1.3429,-11.0281,25.6305,1341.4763,2119.8815,710.3048,1342.8192,2130.9096,684.6743
1,Line,28.0112,,,,,,,,,,,,,,,,86,-0.7907,-11.0281,25.6305,1328.2236,2119.8815,710.3048,1329.0143,2130.9096,684.6743
1,Line,28.0203,,,,,,,,,,,,,,,,84,-1.0668,-10.9948,25.6448,1334.85,2119.0825,709.9622,1335.9167,2130.0773,684.3174
1,Line,28.0824,,,,,,,,,,,,,,,,85,1.0668,12.7046,-24.9118,1335.9167,2172.8226,702.643,1334.85,2160.1179,727.5548
1,Line,28.0893,,,,,,,,,,,,,,,,84,1.2738,12.6797,-24.9225,1341.0929,2172.1984,702.3754,1339.8191,2159.5187,727.2979
1,Line,28.0735,,,,,,,,,,,,,,,,86,0.8597,12.6797,-24.9225,1330.7405,2172.1984,702.3754,1329.8808,2159.5187,727.2979
1,Line,28.052,,,,,,,,,,,,,,,,87,0.5011,12.49,-25.0038,1321.775,2167.4573,700.3429,1321.2739,2154.9673,725.3466
1,Line,28.0632,,,,,,,,,,,,,,,,87,0.6668,12.6065,-24.9539,1325.917,2170.3684,701.5909,1325.2503,2157.7619,726.5448
1,Line,28.0461,,,,,,,,,,,,,,,,89,-0.1429,-12.4605,25.0165,1312.6777,2154.2576,725.0424,1312.8206,2166.718,700.0259
1,Line,28.0322,,,,,,,,,,,,,,,,89,-0.0363,-12.2248,25.1175,1310.12,2148.6019,722.6177,1310.1564,2160.8267,697.5002
1,Line,28.0936,,,,,,,,,,,,,,,,82,1.7596,12.3383,-25.0688,1353.2367,2163.6635,698.7164,1351.4771,2151.3252,723.7852
1,Line,28.0936,,,,,,,,,,,,,,,,83,1.4668,12.6065,-24.9539,1345.9164,2170.3684,701.5909,1344.4497,2157.7619,726.5448
1,Line,28.095,,,,,,,,,,,,,,,,83,1.6324,12.49,-25.0038,1350.0584,2167.4573,700.3429,1348.426,2154.9673,725.3466
1,Line,498.5,,,,,,,,,,,,,,,,89,0,195.7473,-456.5689,1533.7104,2349.5196,239.7953,1533.7104,2153.7723,696.3642
1,Line,2.3224,,,,,,,,,,,,,,,,67,-0.7406,-1.7848,0,1404.664,1450.9652,947.825,1405.5527,1453.1069,947.825
1,Line,2.419,,,,,,,,,,,,,,,,67,-0.7714,-1.859,0,1404.3065,1451.0608,947.6964,1405.2322,1453.2916,947.6964
1,Line,2.2093,,,,,,,,,,,,,,,,67,-0.7045,-1.6978,0,1405.0825,1450.8532,947.9348,1405.9279,1452.8907,947.9348
1,Line,1.9451,,,,,,,,,,,,,,,,67,-0.6203,-1.4948,0,1406.0602,1450.5917,948.088,1406.8045,1452.3855,948.088
1,Line,2.0825,,,,,,,,,,,,,,,,67,-0.6641,-1.6004,0,1405.5517,1450.7277,948.0232,1406.3486,1452.6482,948.0232
1,Line,1.6522,,,,,,,,,,,,,,,,52,-0.8381,-1.0903,0,1417.7321,1444.1998,948.1407,1418.7379,1445.5082,948.1407
1,Line,1.8005,,,,,,,,,,,,,,,,52,0.9134,1.1882,0,1419.2298,1445.2247,948.1274,1418.1338,1443.7989,948.1274
1,Line,2.5884,,,,,,,,,,,,,,,,67,-0.8254,-1.9892,0,1403.6799,1451.2284,947.2314,1404.6704,1453.6154,947.2314
1,Line,2.4968,,,,,,,,,,,,,,,,67,-0.7962,-1.9187,0,1404.019,1451.1377,947.5521,1404.9744,1453.4402,947.5521
1,Line,2.5537,,,,,,,,,,,,,,,,67,-0.8144,-1.9625,0,1403.8084,1451.194,947.3958,1404.7856,1453.549,947.3958
1,Line,2.6001,,,,,,,,,,,,,,,,172,-2.1481,0.2823,0,1413.257,1458.6085,947.0627,1415.8348,1458.2698,947.0627
1,Line,5.22,,,,,,,,,,,,,,,,83,0,0,4.3419,1413.257,1458.6085,947.0627,1413.257,1458.6085,941.8524
1,Line,1.9451,,,,,,,,,,,,,,,,82,0.2116,1.6041,0,1420.7078,1448.6668,948.088,1420.4539,1446.7419,948.088
1,Line,0.5682,,,,,,,,,,,,,,,,60,-0.2367,-0.4092,-0.0111,1409.8087,1442.7049,948.1274,1410.0927,1443.1959,948.1407
1,Line,0.5554,,,,,,,,,,,,,,,,0,-0.4617,0,0.0329,1420.1538,1448.6668,948.1274,1420.7078,1448.6668,948.088
1,Line,1.6522,,,,,,,,,,,,,,,,67,0.5269,1.2697,0,1407.7762,1451.8255,948.1407,1407.1439,1450.3019,948.1407
1,Line,1.8005,,,,,,,,,,,,,,,,67,-0.5742,-1.3836,0,1406.5953,1450.4486,948.1274,1407.2843,1452.109,948.1274
1,Line,2.5884,,,,,,,,,,,,,,,,82,0.2815,2.1346,0,1423.172,1448.6668,947.2314,1422.8342,1446.1053,947.2314
1,Line,0.1748,,,,,,,,,,,,,,,,12,-0.0373,0,0.1405,1423.172,1448.6668,947.2314,1423.2167,1448.6668,947.0627
1,Line,2.6001,,,,,,,,,,,,,,,,82,0.2828,2.1442,0,1423.2167,1448.6668,947.0627,1422.8774,1446.0937,947.0627
1,Line,0.447,,,,,,,,,,,,,,,,119,0.1805,-0.3121,0.0915,1409.0256,1455.9827,947.9348,1408.8089,1456.3573,947.825
1,Line,2.2093,,,,,,,,,,,,,,,,37,-1.4606,-1.1187,0,1407.2728,1454.6402,947.9348,1409.0256,1455.9827,947.9348
1,Line,2.0825,,,,,,,,,,,,,,,,37,-1.3768,-1.0545,0,1407.6163,1454.2973,948.0232,1409.2685,1455.5628,948.0232
1,Line,1.8005,,,,,,,,,,,,,,,,37,-1.1903,-0.9117,0,1408.3803,1453.5348,948.1274,1409.8087,1454.6288,948.1274
1,Line,1.9451,,,,,,,,,,,,,,,,37,-1.2859,-0.9849,0,1407.9886,1453.9258,948.088,1409.5317,1455.1077,948.088
1,Line,2.419,,,,,,,,,,,,,,,,37,-1.5992,-1.2249,0,1406.7048,1455.2072,947.6964,1408.6239,1456.6771,947.6964
1,Line,0.2684,,,,,,,,,,,,,,,,118,0.0908,-0.1571,0.1302,1408.4751,1456.9345,947.5521,1408.366,1457.123,947.3958
1,Line,0.3309,,,,,,,,,,,,,,,,119,0.124,-0.2145,0.1202,1408.6239,1456.6771,947.6964,1408.4751,1456.9345,947.5521
1,Line,0.3918,,,,,,,,,,,,,,,,119,0.1542,-0.2666,0.1072,1408.8089,1456.3573,947.825,1408.6239,1456.6771,947.6964
1,Line,2.3224,,,,,,,,,,,,,,,,37,-1.5354,-1.176,0,1406.9665,1454.946,947.825,1408.8089,1456.3573,947.825
1,Line,2.3224,,,,,,,,,,,,,,,,52,1.1781,1.5326,0,1420.9614,1444.2268,947.825,1419.5476,1442.3876,947.825
1,Line,2.419,,,,,,,,,,,,,,,,52,1.2271,1.5964,0,1421.2818,1444.0421,947.6964,1419.8093,1442.1265,947.6964
1,Line,2.2093,,,,,,,,,,,,,,,,52,1.1208,1.458,0,1420.5862,1444.443,947.9348,1419.2412,1442.6934,947.9348
1,Line,1.9451,,,,,,,,,,,,,,,,52,0.9867,1.2836,0,1419.7096,1444.9482,948.088,1418.5255,1443.4079,948.088
1,Line,2.0825,,,,,,,,,,,,,,,,52,1.0564,1.3743,0,1420.1655,1444.6855,948.0232,1418.8977,1443.0363,948.0232
1,Line,2.5884,,,,,,,,,,,,,,,,52,1.3131,1.7081,0,1421.8437,1443.7183,947.2314,1420.268,1441.6685,947.2314
1,Line,1.6522,,,,,,,,,,,,,,,,37,1.0923,0.8366,0,1410.0927,1454.1378,948.1407,1408.7819,1453.1338,948.1407
1,Line,2.6001,,,,,,,,,,,,,,,,52,1.319,1.7158,0,1421.8824,1443.696,947.0627,1420.2996,1441.637,947.0627
1,Line,2.4968,,,,,,,,,,,,,,,,52,1.2666,1.6476,0,1421.5396,1443.8935,947.5521,1420.0198,1441.9163,947.5521
1,Line,2.5537,,,,,,,,,,,,,,,,52,1.2954,1.6852,0,1421.7285,1443.7847,947.3958,1420.1739,1441.7624,947.3958
1,Line,2.419,,,,,,,,,,,,,,,,112,-0.7714,1.859,0,1421.2818,1453.2916,947.6964,1422.2075,1451.0608,947.6964
1,Line,0.5554,,,,,,,,,,,,,,,,15,0.446,0.1193,-0.0329,1420.4539,1450.5917,948.088,1419.9188,1450.4486,948.1274
1,Line,0.5304,,,,,,,,,,,,,,,,30,-0.3799,-0.2189,0.0539,1419.7096,1452.3855,948.088,1420.1655,1452.6482,948.0232
1,Line,0.5554,,,,,,,,,,,,,,,,30,-0.3998,-0.2304,0.0329,1419.2298,1452.109,948.1274,1419.7096,1452.3855,948.088
1,Line,1.6522,,,,,,,,,,,,,,,,142,1.0923,-0.8366,0,1417.7321,1453.1338,948.1407,1416.4214,1454.1378,948.1407
1,Line,1.6522,,,,,,,,,,,,,,,,112,0.5269,-1.2697,0,1419.3701,1450.3019,948.1407,1418.7379,1451.8255,948.1407
1,Line,0.5304,,,,,,,,,,,,,,,,0,-0.4387,0,0.0539,1420.7078,1448.6668,948.088,1421.2342,1448.6668,948.0232
1,Line,0.4938,,,,,,,,,,,,,,,,0,-0.4048,0,0.0737,1421.2342,1448.6668,948.0232,1421.72,1448.6668,947.9348
1,Line,5.22,,,,,,,,,,,,,,,,83,0,0,4.3419,1423.2167,1448.6668,947.0627,1423.2167,1448.6668,941.8524
1,Line,0.5304,,,,,,,,,,,,,,,,15,0.4237,0.1133,-0.0539,1420.9624,1450.7277,948.0232,1420.4539,1450.5917,948.088
1,Line,1.9451,,,,,,,,,,,,,,,,112,-0.6203,1.4948,0,1419.7096,1452.3855,948.088,1420.4539,1450.5917,948.088
1,Line,0.2118,,,,,,,,,,,,,,,,11,0.1071,0.0286,0.1371,1403.8084,1446.1396,947.3958,1403.6799,1446.1053,947.2314
1,Line,2.5537,,,,,,,,,,,,,,,,97,0.2778,-2.106,0,1403.8084,1446.1396,947.3958,1403.4751,1448.6668,947.3958
1,Line,2.4968,,,,,,,,,,,,,,,,97,0.2716,-2.059,0,1404.019,1446.196,947.5521,1403.6931,1448.6668,947.5521
1,Line,2.3224,,,,,,,,,,,,,,,,97,0.2526,-1.9153,0,1404.664,1446.3685,947.825,1404.3608,1448.6668,947.825
1,Line,2.419,,,,,,,,,,,,,,,,97,0.2631,-1.995,0,1404.3065,1446.2729,947.6964,1403.9908,1448.6668,947.6964
1,Line,2.6001,,,,,,,,,,,,,,,,97,-0.2828,2.1442,0,1422.8774,1451.2399,947.0627,1423.2167,1448.6668,947.0627
1,Line,5.22,,,,,,,,,,,,,,,,83,0,0,4.3419,1422.8774,1451.2399,947.0627,1422.8774,1451.2399,941.8524
1,Line,2.5884,,,,,,,,,,,,,,,,97,0.2815,-2.1346,0,1403.6799,1446.1053,947.2314,1403.3421,1448.6668,947.2314
1,Line,0.1748,,,,,,,,,,,,,,,,2,0.036,0.0096,0.1405,1403.6799,1446.1053,947.2314,1403.6367,1446.0937,947.0627
1,Line,2.6001,,,,,,,,,,,,,,,,97,0.2828,-2.1442,0,1403.6367,1446.0937,947.0627,1403.2974,1448.6668,947.0627
1,Line,0.2118,,,,,,,,,,,,,,,,4,-0.1108,0,0.1371,1423.039,1448.6668,947.3958,1423.172,1448.6668,947.2314
1,Line,2.5537,,,,,,,,,,,,,,,,82,0.2778,2.106,0,1423.039,1448.6668,947.3958,1422.7057,1446.1396,947.3958
1,Line,5.22,,,,,,,,,,,,,,,,83,0,0,4.3419,1422.8774,1446.0937,947.0627,1422.8774,1446.0937,941.8524
1,Line,0.2684,,,,,,,,,,,,,,,,2,-0.1817,0,0.1302,1422.821,1448.6668,947.5521,1423.039,1448.6668,947.3958
1,Line,2.4968,,,,,,,,,,,,,,,,82,0.2716,2.059,0,1422.821,1448.6668,947.5521,1422.4951,1446.196,947.5521
1,Line,2.4968,,,,,,,,,,,,,,,,112,-0.7962,1.9187,0,1421.5396,1453.4402,947.5521,1422.4951,1451.1377,947.5521
1,Line,0.3309,,,,,,,,,,,,,,,,16,0.2396,0.0641,-0.1202,1422.4951,1451.1377,947.5521,1422.2075,1451.0608,947.6964
1,Line,0.3309,,,,,,,,,,,,,,,,31,-0.2148,-0.1238,0.1202,1421.2818,1453.2916,947.6964,1421.5396,1453.4402,947.5521
1,Line,5.22,,,,,,,,,,,,,,,,83,0,0,4.3419,1421.8824,1443.696,947.0627,1421.8824,1443.696,941.8524
1,Line,2.6001,,,,,,,,,,,,,,,,67,-0.8291,-1.9981,0,1421.8824,1443.696,947.0627,1422.8774,1446.0937,947.0627
1,Line,0.3918,,,,,,,,,,,,,,,,1,-0.3084,0,0.1072,1422.1532,1448.6668,947.825,1422.5233,1448.6668,947.6964
1,Line,2.3224,,,,,,,,,,,,,,,,82,0.2526,1.9153,0,1422.1532,1448.6668,947.825,1421.8501,1446.3685,947.825
1,Line,2.2093,,,,,,,,,,,,,,,,82,0.2403,1.822,0,1421.72,1448.6668,947.9348,1421.4316,1446.4804,947.9348
1,Line,2.0825,,,,,,,,,,,,,,,,82,0.2265,1.7174,0,1421.2342,1448.6668,948.0232,1420.9624,1446.6059,948.0232
1,Line,0.447,,,,,,,,,,,,,,,,1,-0.361,0,0.0915,1421.72,1448.6668,947.9348,1422.1532,1448.6668,947.825
1,Line,5.22,,,,,,,,,,,,,,,,83,0,0,4.3419,1406.2145,1455.6967,947.0627,1406.2145,1455.6967,941.8524
1,Line,2.6001,,,,,,,,,,,,,,,,52,1.319,1.7158,0,1406.2145,1455.6967,947.0627,1404.6317,1453.6377,947.0627
1,Line,2.419,,,,,,,,,,,,,,,,82,0.2631,1.995,0,1422.5233,1448.6668,947.6964,1422.2075,1446.2729,947.6964
1,Line,1.6522,,,,,,,,,,,,,,,,52,0.8381,1.0903,0,1408.7819,1453.1338,948.1407,1407.7762,1451.8255,948.1407
1,Line,0.3309,,,,,,,,,,,,,,,,1,-0.2481,0,0.1202,1422.5233,1448.6668,947.6964,1422.821,1448.6668,947.5521
