Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,305.5454,,,,,,,,,,,,,,,,92,3.4581,0.0000,-289.0326,-11291.5083,20054.3947,4370.5524,-11294.9664,20054.3947,4659.5851
1,Line,298.8223,,,,,,,,,,,,,,,,92,2.6475,0.0000,-289.0326,-11445.1627,20043.4488,4370.5524,-11447.8103,20043.4488,4659.5851
1,Line,303.0415,,,,,,,,,,,,,,,,92,3.1784,0.0000,-289.0326,-11344.5235,20053.4567,4370.5524,-11347.7019,20053.4567,4659.5851
1,Line,1519.3203,,,,,,,,,,,,,,,,91,-53.0152,0.9379,0.0000,-11344.5235,20037.8828,4370.5524,-11291.5083,20036.9449,4370.5524
1,Line,297.8336,,,,,,,,,,,,,,,,92,2.5081,0.0000,-289.0326,-11471.5825,20045.6698,4370.5524,-11474.0907,20045.6698,4659.5851
1,Line,310.0301,,,,,,,,,,,,,,,,55,3.1386,-2.3387,-289.0326,-11278.4293,20042.6319,4370.5524,-11281.5679,20044.9707,4659.5851
1,Line,433.8060,,,,,,,,,,,,,,,,101,11.1590,1.7130,-289.0326,-11283.8074,20038.6579,4370.5524,-11294.9664,20036.9449,4659.5851
1,Line,294.0445,,,,,,,,,,,,,,,,5,-0.0971,1.8841,-289.0326,-11283.8074,20052.6816,4370.5524,-11283.7102,20050.7975,4659.5851
1,Line,299.4667,,,,,,,,,,,,,,,,42,1.7639,-2.0899,-289.0326,-11280.1925,20040.5420,4370.5524,-11281.9563,20042.6319,4659.5851
1,Line,1396.8835,,,,,,,,,,,,,,,,96,-47.6041,-2.9517,-289.0326,-11445.1627,20047.8908,4370.5524,-11397.5586,20050.8425,4659.5851
1,Line,67.9415,,,,,,,,,,,,,,,,11,-0.3905,2.3387,0.0000,-11278.4293,20048.7076,4370.5524,-11278.0388,20046.3689,4370.5524
1,Line,226.0545,,,,,,,,,,,,,,,,79,-7.7010,1.7130,0.0000,-11291.5083,20054.3947,4370.5524,-11283.8074,20052.6816,4370.5524
1,Line,306.1922,,,,,,,,,,,,,,,,92,3.5271,0.0000,-289.0326,-11278.4293,20048.7076,4370.5524,-11281.9563,20048.7076,4659.5851
1,Line,116.8048,,,,,,,,,,,,,,,,120,-3.6149,-1.8841,0.0000,-11283.8074,20038.6579,4370.5524,-11280.1925,20040.5420,4370.5524
1,Line,78.3488,,,,,,,,,,,,,,,,42,-1.7632,2.0899,0.0000,-11280.1925,20050.7975,4370.5524,-11278.4293,20048.7076,4370.5524
1,Line,759.6947,,,,,,,,,,,,,,,,87,-26.4198,2.2210,0.0000,-11471.5825,20045.6698,4370.5524,-11445.1627,20043.4488,4370.5524
1,Line,1450.0005,,,,,,,,,,,,,,,,89,-50.5181,2.9517,0.0000,-11445.1627,20043.4488,4370.5524,-11394.6446,20040.4971,4370.5524
1,Line,759.6947,,,,,,,,,,,,,,,,97,-26.4198,-2.2210,0.0000,-11471.5825,20045.6698,4370.5524,-11445.1627,20047.8908,4370.5524
1,Line,1519.3203,,,,,,,,,,,,,,,,93,-53.0152,-0.9379,0.0000,-11344.5235,20053.4567,4370.5524,-11291.5083,20054.3947,4370.5524
1,Line,1438.1070,,,,,,,,,,,,,,,,95,-50.1211,-2.6142,0.0000,-11394.6446,20050.8425,4370.5524,-11344.5235,20053.4567,4370.5524
1,Line,67.9627,,,,,,,,,,,,,,,,12,-0.3950,2.3387,0.0000,-11275.6939,20048.7076,4309.7668,-11275.2989,20046.3689,4309.7668
1,Line,78.7224,,,,,,,,,,,,,,,,42,-1.7834,2.0899,0.0000,-11277.4773,20050.7975,4309.7668,-11275.6939,20048.7076,4309.7668
1,Line,40.0626,,,,,,,,,,,,,,,,2,0.0000,1.3982,0.0000,-11275.2989,20046.3689,4309.7668,-11275.2989,20044.9707,4309.7668
1,Line,1449.3624,,,,,,,,,,,,,,,,93,-49.5572,-0.9379,-289.0326,-11344.5235,20053.4567,4370.5524,-11294.9664,20054.3947,4659.5851
1,Line,67.9627,,,,,,,,,,,,,,,,172,-0.3950,-2.3387,0.0000,-11275.6939,20042.6319,4309.7668,-11275.2989,20044.9707,4309.7668
1,Line,1454.5012,,,,,,,,,,,,,,,,95,-50.6940,-2.6142,0.0000,-11393.2377,20050.8425,4309.7668,-11342.5437,20053.4567,4309.7668
1,Line,1466.5189,,,,,,,,,,,,,,,,95,-51.0956,-2.9517,0.0000,-11444.3333,20047.8908,4309.7668,-11393.2377,20050.8425,4309.7668
1,Line,1536.6819,,,,,,,,,,,,,,,,93,-53.6212,-0.9379,0.0000,-11342.5437,20053.4567,4309.7668,-11288.9225,20054.3947,4309.7668
1,Line,117.8560,,,,,,,,,,,,,,,,65,-3.6562,1.8841,0.0000,-11281.1335,20052.6816,4309.7668,-11277.4773,20050.7975,4309.7668
1,Line,228.5173,,,,,,,,,,,,,,,,80,-7.7890,1.7130,0.0000,-11288.9225,20054.3947,4309.7668,-11281.1335,20052.6816,4309.7668
