Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,240.2930,,,,,,,82,31.0000,228.4857,67.6312,139.0000,569.9931,1754.6786,108.0000,341.5073,1687.0474
1,Line,15.2706,,,,,,,90,0.0000,-0.8790,15.2452,307.0000,578.6351,1604.7994,307.0000,579.5141,1589.5541
1,Line,47.9777,,,,,,,5,26.8125,2.2903,-39.7203,210.8125,347.6544,1580.4382,184.0000,345.3641,1620.1585
1,Line,11.6976,,,,,,,177,8.2715,-0.4761,8.2577,-134.3199,144.8671,1536.1579,-142.5914,145.3432,1527.9002
1,Line,94.8044,,,,,,,0,94.8044,0.0000,0.0000,-28.1956,2675.1534,1378.2359,-123.0000,2675.1534,1378.2359
1,Line,14.9257,,,,,,,8,5.7118,0.7938,-13.7667,-222.8807,2266.2588,1214.9343,-228.5925,2265.4651,1228.7010
1,Line,507.0000,,,,,,,90,1.4124,506.2923,26.7421,-201.9531,2261.7629,1292.9075,-203.3656,1755.4707,1266.1653
1,Line,14.9257,,,,,,,177,-11.8414,0.5230,-9.0711,-213.7945,2262.2860,1283.8364,-201.9531,2261.7629,1292.9075
1,Line,14.9257,,,,,,,24,1.9482,0.8518,-14.7735,-228.5925,2265.4651,1228.7010,-230.5407,2264.6132,1243.4745
1,Line,507.0000,,,,,,,90,2.7286,506.1094,29.9144,-228.5925,2265.4651,1228.7010,-231.3211,1759.3557,1198.7866
1,Line,507.0000,,,,,,,90,2.4464,506.0701,30.5946,-222.8807,2266.2588,1214.9343,-225.3271,1760.1887,1184.3397
1,Line,2.1235,,,,,,,4,1.2927,0.0970,-1.6819,-179.1174,1546.3760,1196.2998,-180.4101,1546.2790,1197.9817
1,Line,14.9257,,,,,,,156,-1.9482,0.8518,-14.7735,-230.5407,2264.6132,1243.4745,-228.5925,2263.7614,1258.2480
1,Line,126.4201,,,,,,,74,35.8353,121.0338,6.9788,-194.7054,2385.6470,1250.4533,-230.5407,2264.6132,1243.4745
1,Line,5.2280,,,,,,,156,0.6824,-0.2984,5.1747,-194.0230,2385.3487,1255.6279,-194.7054,2385.6470,1250.4533
1,Line,506.9999,,,,,,,90,-0.3656,505.9916,31.9567,-173.0000,2267.9072,1186.3461,-172.6344,1761.9156,1154.3895
1,Line,506.9999,,,,,,,90,0.3656,505.9916,31.9567,-173.0000,2267.9072,1186.3461,-173.3656,1761.9156,1154.3895
1,Line,6.9214,,,,,,,180,6.8621,-0.0520,0.9019,-173.0000,2384.4815,1270.6672,-179.8621,2384.5335,1269.7653
1,Line,14.9257,,,,,,,176,-9.0862,0.6816,-11.8217,-222.8807,2262.9676,1272.0146,-213.7945,2262.2860,1283.8364
1,Line,2.1235,,,,,,,172,-0.8126,0.1129,-1.9586,-181.2228,1545.9237,1204.1439,-180.4101,1545.8107,1206.1025
1,Line,219.0000,,,,,,,97,-25.9328,215.0025,-32.5946,-203.3656,1761.4529,1162.4146,-177.4328,1546.4504,1195.0092
1,Line,0.7311,,,,,,,180,-0.7311,0.0000,0.0000,-173.3656,1761.9156,1154.3895,-172.6344,1761.9156,1154.3895
1,Line,507.0000,,,,,,,90,1.9975,506.2664,27.1903,-213.7945,2262.2860,1283.8364,-215.7920,1756.0196,1256.6460
1,Line,507.0000,,,,,,,90,2.4464,506.2327,27.7744,-222.8807,2262.9676,1272.0146,-225.3271,1756.7349,1244.2402
1,Line,219.0000,,,,,,,100,-36.6745,214.5280,-24.3658,-215.7920,1760.9040,1171.9339,-179.1174,1546.3760,1196.2998
1,Line,126.4333,,,,,,,74,34.5695,121.5873,-2.6201,-194.0230,2385.3487,1255.6279,-228.5925,2263.7614,1258.2480
1,Line,5.2280,,,,,,,172,2.0007,-0.2780,4.8220,-192.0224,2385.0706,1260.4499,-194.0230,2385.3487,1255.6279
1,Line,126.4718,,,,,,,76,30.8583,122.1030,-11.5647,-192.0224,2385.0706,1260.4499,-222.8807,2262.9676,1272.0146
1,Line,2.1235,,,,,,,3,1.6847,0.0744,-1.2906,-177.4328,1546.4504,1195.0092,-179.1174,1546.3760,1196.2998
1,Line,0.3656,,,,,,,180,-0.3656,0.0000,0.0000,-173.0000,1755.0079,1274.1905,-172.6344,1755.0079,1274.1905
1,Line,14.9257,,,,,,,172,-5.7118,0.7938,-13.7667,-228.5925,2263.7614,1258.2480,-222.8807,2262.9676,1272.0146
1,Line,218.9889,,,,,,,90,-0.3656,-209.4341,-63.9795,-173.0000,1545.5739,1210.2110,-172.6344,1755.0079,1274.1905
1,Line,219.0000,,,,,,,94,-13.4238,209.5331,62.2632,-188.8947,1755.1256,1272.1494,-175.4709,1545.5926,1209.8863
1,Line,2.4709,,,,,,,0,2.4709,0.0000,0.0000,-173.0000,1546.4972,1194.1979,-175.4709,1546.4972,1194.1979
1,Line,2.1235,,,,,,,1,1.9619,0.0468,-0.8113,-175.4709,1546.4972,1194.1979,-177.4328,1546.4504,1195.0092
1,Line,219.0000,,,,,,,103,-50.0983,211.6442,25.6494,-231.3211,1757.5679,1229.7934,-181.2228,1545.9237,1204.1439
1,Line,5.2280,,,,,,,176,3.1826,-0.2388,4.1408,-188.8398,2384.8319,1264.5907,-192.0224,2385.0706,1260.4499
1,Line,2.1235,,,,,,,176,-1.2927,0.0970,-1.6819,-180.4101,1545.8107,1206.1025,-179.1174,1545.7138,1207.7844
1,Line,2.4922,,,,,,,180,-2.4709,0.0187,-0.3248,-175.4709,1545.5926,1209.8863,-173.0000,1545.5739,1210.2110
1,Line,2.1235,,,,,,,4,1.2927,0.0970,-1.6819,-165.5899,1545.8107,1206.1025,-166.8826,1545.7138,1207.7844
1,Line,2.1235,,,,,,,8,0.8126,0.1129,-1.9586,-164.7772,1545.9237,1204.1439,-165.5899,1545.8107,1206.1025
1,Line,2.1235,,,,,,,24,0.2772,0.1212,-2.1018,-164.5001,1546.0449,1202.0421,-164.7772,1545.9237,1204.1439
1,Line,2.4922,,,,,,,0,2.4709,0.0187,-0.3248,-170.5291,1545.5926,1209.8863,-173.0000,1545.5739,1210.2110
1,Line,2.1235,,,,,,,1,1.9619,0.0468,-0.8113,-168.5672,1545.6394,1209.0750,-170.5291,1545.5926,1209.8863
1,Line,2.1235,,,,,,,3,1.6847,0.0744,-1.2906,-166.8826,1545.7138,1207.7844,-168.5672,1545.6394,1209.0750
1,Line,126.5331,,,,,,,78,24.9547,122.5459,-19.2457,-188.8398,2384.8319,1264.5907,-213.7945,2262.2860,1283.8364
1,Line,126.5331,,,,,,,78,24.9547,119.5217,33.2032,-188.8398,2386.4622,1236.3158,-213.7945,2266.9405,1203.1126
1,Line,2.1235,,,,,,,179,-1.9619,0.0468,-0.8113,-177.4328,1545.6394,1209.0750,-175.4709,1545.5926,1209.8863
1,Line,507.0000,,,,,,,90,0.7311,505.9944,31.9086,-188.1636,2267.7923,1188.3391,-188.8947,1761.7979,1156.4305
1,Line,15.2944,,,,,,,0,15.1636,0.1149,-1.9930,-173.0000,2267.9072,1186.3461,-188.1636,2267.7923,1188.3391
1,Line,2.1235,,,,,,,8,0.8126,0.1129,-1.9586,-180.4101,1546.2790,1197.9817,-181.2228,1546.1661,1199.9403
1,Line,126.4333,,,,,,,106,-34.5695,120.4804,16.5776,-151.9770,2385.9454,1245.2786,-117.4075,2265.4651,1228.7010
1,Line,507.0000,,,,,,,90,1.4124,506.0106,31.6269,-201.9531,2267.4635,1194.0415,-203.3656,1761.4529,1162.4146
1,Line,14.9257,,,,,,,1,13.7896,0.3288,-5.7023,-188.1636,2267.7923,1188.3391,-201.9531,2267.4635,1194.0415
1,Line,219.0000,,,,,,,102,-44.9170,210.9241,38.1377,-225.3271,1756.7349,1244.2402,-180.4101,1545.8107,1206.1025
1,Line,507.0000,,,,,,,90,0.7311,506.3085,26.4604,-188.1636,2261.4341,1298.6098,-188.8947,1755.1256,1272.1494
1,Line,5.2280,,,,,,,24,-0.6824,-0.2984,5.1747,-194.7054,2385.6470,1250.4533,-194.0230,2385.9454,1245.2786
1,Line,5.2280,,,,,,,1,-4.8300,-0.1152,1.9973,-184.6922,2386.6454,1233.1385,-179.8621,2386.7606,1231.1412
1,Line,219.0661,,,,,,,90,-0.3656,215.4185,-39.8085,-173.3656,1761.9156,1154.3895,-173.0000,1546.4972,1194.1979
1,Line,506.9997,,,,,,,90,0.0000,-506.3113,-26.4124,173.0000,1755.0079,1274.1905,173.0000,2261.3192,1300.6028
1,Line,506.9997,,,,,,,90,0.0000,-506.3113,-26.4124,168.0000,1755.0079,1274.1905,168.0000,2261.3192,1300.6028
1,Line,50.9902,,,,,,,0,0.0000,0.0000,50.9902,168.0000,1755.0079,1325.1807,168.0000,1755.0079,1274.1905
1,Line,0.3656,,,,,,,0,0.3656,0.0000,0.0000,173.3656,1755.0079,1274.1905,173.0000,1755.0079,1274.1905
1,Line,429.6737,,,,,,,90,0.0000,428.9613,24.7338,173.0000,2183.9692,1349.9144,173.0000,1755.0079,1325.1807
1,Line,74.3832,,,,,,,90,0.0000,74.2598,4.2818,173.0000,2258.2291,1354.1962,173.0000,2183.9692,1349.9144
1,Line,429.6737,,,,,,,90,0.0000,428.9613,24.7338,168.0000,2183.9692,1349.9144,168.0000,1755.0079,1325.1807
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,168.0000,2261.3192,1300.6028,173.0000,2261.3192,1300.6028
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,168.0000,1755.0079,1325.1807,173.0000,1755.0079,1325.1807
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,168.0000,2183.9692,1349.9144,173.0000,2183.9692,1349.9144
1,Line,74.3832,,,,,,,90,0.0000,74.2598,4.2818,168.0000,2258.2291,1354.1962,168.0000,2183.9692,1349.9144
1,Line,53.6824,,,,,,,90,0.0000,3.0902,-53.5934,168.0000,2261.3192,1300.6028,168.0000,2258.2291,1354.1962
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,168.0000,1755.0079,1274.1905,173.0000,1755.0079,1274.1905
1,Line,219.0000,,,,,,,94,-13.4238,209.5331,62.2632,157.1053,1755.1256,1272.1494,170.5291,1545.5926,1209.8863
1,Line,219.0000,,,,,,,97,-25.9328,209.8313,57.0904,142.6344,1755.4707,1266.1653,168.5672,1545.6394,1209.0750
1,Line,507.0000,,,,,,,90,1.9975,506.0365,31.1787,132.2055,2266.9405,1203.1126,130.2080,1760.9040,1171.9339
1,Line,507.0000,,,,,,,90,2.8249,506.1514,29.1845,115.4593,2264.6132,1243.4745,112.6344,1758.4618,1214.2900
1,Line,14.9257,,,,,,,4,9.0862,0.6816,-11.8217,132.2055,2266.9405,1203.1126,123.1193,2266.2588,1214.9343
1,Line,126.4718,,,,,,,76,30.8583,119.9646,25.5223,153.9776,2386.2235,1240.4566,123.1193,2266.2588,1214.9343
1,Line,14.9257,,,,,,,3,11.8414,0.5230,-9.0711,144.0469,2267.4635,1194.0415,132.2055,2266.9405,1203.1126
1,Line,126.7059,,,,,,,86,8.3014,118.9683,42.8020,166.1379,2386.7606,1231.1412,157.8364,2267.7923,1188.3391
1,Line,126.7481,,,,,,,90,0.0000,123.1623,-29.9356,173.0000,2384.4815,1270.6672,173.0000,2261.3192,1300.6028
1,Line,126.7059,,,,,,,86,8.3014,123.0994,-28.8445,166.1379,2384.5335,1269.7653,157.8364,2261.4341,1298.6098
1,Line,126.6130,,,,,,,82,17.2610,119.1819,39.0970,161.3078,2386.6454,1233.1385,144.0469,2267.4635,1194.0415
1,Line,15.2944,,,,,,,180,-15.1636,0.1149,-1.9930,157.8364,2261.4341,1298.6098,173.0000,2261.3192,1300.6028
1,Line,506.9999,,,,,,,90,0.3656,506.3113,26.4124,173.0000,2261.3192,1300.6028,172.6344,1755.0079,1274.1905
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,168.0000,2258.2291,1354.1962,173.0000,2258.2291,1354.1962
1,Line,219.0000,,,,,,,104,-51.8656,212.4169,12.2479,-233.3656,1758.4618,1214.2900,-181.4999,1546.0449,1202.0421
1,Line,2.1235,,,,,,,24,0.2772,0.1212,-2.1018,-181.2228,1546.1661,1199.9403,-181.4999,1546.0449,1202.0421
1,Line,219.0000,,,,,,,103,-50.0983,213.1896,-1.1537,-231.3211,1759.3557,1198.7866,-181.2228,1546.1661,1199.9403
1,Line,126.7059,,,,,,,86,8.3014,123.0994,-28.8445,-179.8621,2384.5335,1269.7653,-188.1636,2261.4341,1298.6098
1,Line,219.1653,,,,,,,86,15.8947,215.3008,-37.7674,-157.1053,1761.7979,1156.4305,-173.0000,1546.4972,1194.1979
1,Line,219.0661,,,,,,,90,-0.3656,-215.4185,39.8085,-173.0000,1546.4972,1194.1979,-172.6344,1761.9156,1154.3895
1,Line,219.0000,,,,,,,102,-44.9170,213.9097,-13.6419,-225.3271,1760.1887,1184.3397,-180.4101,1546.2790,1197.9817
1,Line,219.0000,,,,,,,100,-36.6745,210.3058,48.8616,-215.7920,1756.0196,1256.6460,-179.1174,1545.7138,1207.7844
1,Line,14.9257,,,,,,,179,-13.7896,0.3288,-5.7023,-201.9531,2261.7629,1292.9075,-188.1636,2261.4341,1298.6098
1,Line,219.1653,,,,,,,94,-15.8947,215.3008,-37.7674,-188.8947,1761.7979,1156.4305,-173.0000,1546.4972,1194.1979
1,Line,126.6130,,,,,,,82,17.2610,122.8857,-25.1395,-184.6922,2384.6487,1267.7680,-201.9531,2261.7629,1292.9075
1,Line,219.0000,,,,,,,97,-25.9328,209.8313,57.0904,-203.3656,1755.4707,1266.1653,-177.4328,1545.6394,1209.0750
1,Line,2.1235,,,,,,,177,-1.6847,0.0744,-1.2906,-179.1174,1545.7138,1207.7844,-177.4328,1545.6394,1209.0750
1,Line,74.3832,,,,,,,90,0.0000,74.2598,4.2818,178.0000,2258.2291,1354.1962,178.0000,2183.9692,1349.9144
1,Line,53.6824,,,,,,,90,0.0000,3.0902,-53.5934,178.0000,2261.3192,1300.6028,178.0000,2258.2291,1354.1962
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,178.0000,1755.0079,1274.1905,173.0000,1755.0079,1274.1905
1,Line,506.9997,,,,,,,90,0.0000,-506.3113,-26.4124,178.0000,1755.0079,1274.1905,178.0000,2261.3192,1300.6028
1,Line,50.9902,,,,,,,0,0.0000,0.0000,50.9902,178.0000,1755.0079,1325.1807,178.0000,1755.0079,1274.1905
1,Line,429.6737,,,,,,,90,0.0000,428.9613,24.7338,178.0000,2183.9692,1349.9144,178.0000,1755.0079,1325.1807
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,178.0000,2261.3192,1300.6028,173.0000,2261.3192,1300.6028
1,Group_1,,-112.6344,1545.5739,1154.3895,1.0000,1.0000,-1.0000,,,,,,,,,,
1,Line,2.1235,,,,,,,156,-0.2772,0.1212,-2.1018,-181.4999,1546.0449,1202.0421,-181.2228,1545.9237,1204.1439
1,Line,126.4333,,,,,,,74,34.5695,120.4804,16.5776,-194.0230,2385.9454,1245.2786,-228.5925,2265.4651,1228.7010
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,178.0000,1755.0079,1325.1807,173.0000,1755.0079,1325.1807
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,178.0000,2183.9692,1349.9144,173.0000,2183.9692,1349.9144
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,178.0000,2258.2291,1354.1962,173.0000,2258.2291,1354.1962
1,Line,507.0000,,,,,,,90,-2.8249,506.1514,29.1845,-115.4593,2264.6132,1243.4745,-112.6344,1758.4618,1214.2900
1,Line,14.9257,,,,,,,176,-9.0862,0.6816,-11.8217,-132.2055,2266.9405,1203.1126,-123.1193,2266.2588,1214.9343
1,Line,126.4718,,,,,,,104,-30.8583,119.9646,25.5223,-153.9776,2386.2235,1240.4566,-123.1193,2266.2588,1214.9343
1,Line,507.0000,,,,,,,90,-2.7286,506.1935,28.4546,-117.4075,2263.7614,1258.2480,-114.6789,1757.5679,1229.7934
1,Line,219.0000,,,,,,,78,44.9170,210.9241,38.1377,-120.6729,1756.7349,1244.2402,-165.5899,1545.8107,1206.1025
1,Line,219.0000,,,,,,,77,50.0983,211.6442,25.6494,-114.6789,1757.5679,1229.7934,-164.7772,1545.9237,1204.1439
1,Line,219.0000,,,,,,,86,13.4238,209.5331,62.2632,-157.1053,1755.1256,1272.1494,-170.5291,1545.5926,1209.8863
1,Line,126.6130,,,,,,,98,-17.2610,119.1819,39.0970,-161.3078,2386.6454,1233.1385,-144.0469,2267.4635,1194.0415
1,Line,15.2944,,,,,,,0,15.1636,0.1149,-1.9930,-157.8364,2261.4341,1298.6098,-173.0000,2261.3192,1300.6028
1,Line,506.9999,,,,,,,90,-0.3656,506.3113,26.4124,-173.0000,2261.3192,1300.6028,-172.6344,1755.0079,1274.1905
1,Line,219.0000,,,,,,,83,25.9328,209.8313,57.0904,-142.6344,1755.4707,1266.1653,-168.5672,1545.6394,1209.0750
1,Line,507.0000,,,,,,,90,-1.9975,506.0365,31.1787,-132.2055,2266.9405,1203.1126,-130.2080,1760.9040,1171.9339
1,Line,14.9257,,,,,,,177,-11.8414,0.5230,-9.0711,-144.0469,2267.4635,1194.0415,-132.2055,2266.9405,1203.1126
1,Line,126.4333,,,,,,,106,-34.5695,121.5873,-2.6201,-151.9770,2385.3487,1255.6279,-117.4075,2263.7614,1258.2480
1,Line,14.9257,,,,,,,24,1.9482,0.8518,-14.7735,-115.4593,2264.6132,1243.4745,-117.4075,2263.7614,1258.2480
1,Line,126.4201,,,,,,,106,-35.8353,121.0338,6.9788,-151.2946,2385.6470,1250.4533,-115.4593,2264.6132,1243.4745
1,Line,507.0000,,,,,,,90,-2.4464,506.2327,27.7744,-123.1193,2262.9676,1272.0146,-120.6729,1756.7349,1244.2402
1,Line,219.0000,,,,,,,83,25.9328,215.0025,-32.5946,-142.6344,1761.4529,1162.4146,-168.5672,1546.4504,1195.0092
1,Line,14.9257,,,,,,,8,5.7118,0.7938,-13.7667,-117.4075,2263.7614,1258.2480,-123.1193,2262.9676,1272.0146
1,Line,507.0000,,,,,,,90,-0.7311,505.9944,31.9086,-157.8364,2267.7923,1188.3391,-157.1053,1761.7979,1156.4305
1,Line,507.0000,,,,,,,90,-0.7311,506.3085,26.4604,-157.8364,2261.4341,1298.6098,-157.1053,1755.1256,1272.1494
1,Line,507.0000,,,,,,,90,-1.4124,506.0106,31.6269,-144.0469,2267.4635,1194.0415,-142.6344,1761.4529,1162.4146
1,Line,14.9257,,,,,,,179,-13.7896,0.3288,-5.7023,-157.8364,2267.7923,1188.3391,-144.0469,2267.4635,1194.0415
1,Line,15.2944,,,,,,,180,-15.1636,0.1149,-1.9930,-173.0000,2267.9072,1186.3461,-157.8364,2267.7923,1188.3391
1,Line,126.5331,,,,,,,102,-24.9547,122.5459,-19.2457,-157.1602,2384.8319,1264.5907,-132.2055,2262.2860,1283.8364
1,Line,126.5331,,,,,,,102,-24.9547,119.5217,33.2032,-157.1602,2386.4622,1236.3158,-132.2055,2266.9405,1203.1126
1,Line,126.7059,,,,,,,94,-8.3014,118.9683,42.8020,-166.1379,2386.7606,1231.1412,-157.8364,2267.7923,1188.3391
1,Line,506.9997,,,,,,,90,0.0000,-506.3113,-26.4124,-178.0000,1755.0079,1274.1905,-178.0000,2261.3192,1300.6028
1,Line,50.9902,,,,,,,0,0.0000,0.0000,50.9902,-178.0000,1755.0079,1325.1807,-178.0000,1755.0079,1274.1905
1,Line,429.6737,,,,,,,90,0.0000,428.9613,24.7338,-178.0000,2183.9692,1349.9144,-178.0000,1755.0079,1325.1807
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,-168.0000,1755.0079,1325.1807,-173.0000,1755.0079,1325.1807
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,-168.0000,2183.9692,1349.9144,-173.0000,2183.9692,1349.9144
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,-168.0000,2258.2291,1354.1962,-173.0000,2258.2291,1354.1962
1,Line,74.3832,,,,,,,90,0.0000,74.2598,4.2818,-178.0000,2258.2291,1354.1962,-178.0000,2183.9692,1349.9144
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,-178.0000,1755.0079,1325.1807,-173.0000,1755.0079,1325.1807
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,-178.0000,2183.9692,1349.9144,-173.0000,2183.9692,1349.9144
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,-178.0000,2258.2291,1354.1962,-173.0000,2258.2291,1354.1962
1,Line,53.6824,,,,,,,90,0.0000,3.0902,-53.5934,-178.0000,2261.3192,1300.6028,-178.0000,2258.2291,1354.1962
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,-178.0000,1755.0079,1274.1905,-173.0000,1755.0079,1274.1905
1,Line,5.0000,,,,,,,180,-5.0000,0.0000,0.0000,-178.0000,2261.3192,1300.6028,-173.0000,2261.3192,1300.6028
1,Line,429.6737,,,,,,,90,0.0000,428.9613,24.7338,-173.0000,2183.9692,1349.9144,-173.0000,1755.0079,1325.1807
1,Line,74.3832,,,,,,,90,0.0000,74.2598,4.2818,-173.0000,2258.2291,1354.1962,-173.0000,2183.9692,1349.9144
1,Line,506.9997,,,,,,,90,0.0000,-506.3113,-26.4124,-173.0000,1755.0079,1274.1905,-173.0000,2261.3192,1300.6028
1,Line,126.7481,,,,,,,90,0.0000,123.1623,-29.9356,-173.0000,2384.4815,1270.6672,-173.0000,2261.3192,1300.6028
1,Line,126.7059,,,,,,,94,-8.3014,123.0994,-28.8445,-166.1379,2384.5335,1269.7653,-157.8364,2261.4341,1298.6098
1,Line,0.3656,,,,,,,180,-0.3656,0.0000,0.0000,-173.3656,1755.0079,1274.1905,-173.0000,1755.0079,1274.1905
1,Line,506.9997,,,,,,,90,0.0000,-506.3113,-26.4124,-168.0000,1755.0079,1274.1905,-168.0000,2261.3192,1300.6028
1,Line,53.6824,,,,,,,90,0.0000,3.0902,-53.5934,-168.0000,2261.3192,1300.6028,-168.0000,2258.2291,1354.1962
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,-168.0000,1755.0079,1274.1905,-173.0000,1755.0079,1274.1905
1,Line,5.0000,,,,,,,0,5.0000,0.0000,0.0000,-168.0000,2261.3192,1300.6028,-173.0000,2261.3192,1300.6028
1,Line,50.9902,,,,,,,0,0.0000,0.0000,50.9902,-168.0000,1755.0079,1325.1807,-168.0000,1755.0079,1274.1905
1,Line,429.6737,,,,,,,90,0.0000,428.9613,24.7338,-168.0000,2183.9692,1349.9144,-168.0000,1755.0079,1325.1807
1,Line,74.3832,,,,,,,90,0.0000,74.2598,4.2818,-168.0000,2258.2291,1354.1962,-168.0000,2183.9692,1349.9144
1,Line,14.9257,,,,,,,4,9.0862,0.6816,-11.8217,-123.1193,2262.9676,1272.0146,-132.2055,2262.2860,1283.8364
1,Line,5.2280,,,,,,,179,4.8300,-0.1152,1.9973,-161.3078,2386.6454,1233.1385,-166.1379,2386.7606,1231.1412
1,Line,5.2280,,,,,,,177,4.1476,-0.1832,3.1773,-157.1602,2386.4622,1236.3158,-161.3078,2386.6454,1233.1385
1,Line,5.2280,,,,,,,176,3.1826,-0.2388,4.1408,-153.9776,2386.2235,1240.4566,-157.1602,2386.4622,1236.3158
1,Line,5.2280,,,,,,,179,4.8300,-0.1152,1.9973,-179.8621,2384.5335,1269.7653,-184.6922,2384.6487,1267.7680
1,Line,6.9214,,,,,,,0,-6.8621,-0.0520,0.9019,-179.8621,2386.7606,1231.1412,-173.0000,2386.8126,1230.2393
1,Line,6.9214,,,,,,,180,6.8621,-0.0520,0.9019,-166.1379,2386.7606,1231.1412,-173.0000,2386.8126,1230.2393
1,Line,5.2280,,,,,,,172,2.0007,-0.2780,4.8220,-151.9770,2385.9454,1245.2786,-153.9776,2386.2235,1240.4566
1,Line,5.2280,,,,,,,4,-3.1826,-0.2388,4.1408,-157.1602,2384.8319,1264.5907,-153.9776,2385.0706,1260.4499
1,Line,5.2280,,,,,,,3,-4.1476,-0.1832,3.1773,-161.3078,2384.6487,1267.7680,-157.1602,2384.8319,1264.5907
1,Line,5.2280,,,,,,,1,-4.8300,-0.1152,1.9973,-166.1379,2384.5335,1269.7653,-161.3078,2384.6487,1267.7680
1,Line,5.2280,,,,,,,156,0.6824,-0.2984,5.1747,-151.2946,2385.6470,1250.4533,-151.9770,2385.9454,1245.2786
1,Line,5.2280,,,,,,,24,-0.6824,-0.2984,5.1747,-151.9770,2385.3487,1255.6279,-151.2946,2385.6470,1250.4533
1,Line,5.2280,,,,,,,8,-2.0007,-0.2780,4.8220,-153.9776,2385.0706,1260.4499,-151.9770,2385.3487,1255.6279
1,Line,2.1235,,,,,,,177,-1.6847,0.0744,-1.2906,-168.5672,1546.4504,1195.0092,-166.8826,1546.3760,1196.2998
1,Line,2.1235,,,,,,,179,-1.9619,0.0468,-0.8113,-170.5291,1546.4972,1194.1979,-168.5672,1546.4504,1195.0092
1,Line,2.4709,,,,,,,0,2.4709,0.0000,0.0000,-170.5291,1546.4972,1194.1979,-173.0000,1546.4972,1194.1979
1,Line,2.1235,,,,,,,156,-0.2772,0.1212,-2.1018,-164.7772,1546.1661,1199.9403,-164.5001,1546.0449,1202.0421
1,Line,2.1235,,,,,,,172,-0.8126,0.1129,-1.9586,-165.5899,1546.2790,1197.9817,-164.7772,1546.1661,1199.9403
1,Line,2.1235,,,,,,,176,-1.2927,0.0970,-1.6819,-166.8826,1546.3760,1196.2998,-165.5899,1546.2790,1197.9817
1,Line,219.0000,,,,,,,86,13.4238,215.3008,-37.7674,-157.1053,1761.7979,1156.4305,-170.5291,1546.4972,1194.1979
1,Line,126.6130,,,,,,,82,17.2610,119.1819,39.0970,-184.6922,2386.6454,1233.1385,-201.9531,2267.4635,1194.0415
1,Line,507.0000,,,,,,,90,2.7286,506.1935,28.4546,-228.5925,2263.7614,1258.2480,-231.3211,1757.5679,1229.7934
1,Line,507.0000,,,,,,,90,2.8249,506.1514,29.1845,-230.5407,2264.6132,1243.4745,-233.3656,1758.4618,1214.2900
1,Line,507.0000,,,,,,,90,1.9975,506.0365,31.1787,-213.7945,2266.9405,1203.1126,-215.7920,1760.9040,1171.9339
1,Line,14.9257,,,,,,,4,9.0862,0.6816,-11.8217,-213.7945,2266.9405,1203.1126,-222.8807,2266.2588,1214.9343
1,Line,14.9257,,,,,,,3,11.8414,0.5230,-9.0711,-201.9531,2267.4635,1194.0415,-213.7945,2266.9405,1203.1126
1,Line,6.9214,,,,,,,0,-6.8621,-0.0520,0.9019,-173.0000,2384.4815,1270.6672,-166.1379,2384.5335,1269.7653
1,Line,507.0000,,,,,,,90,-2.4464,506.0701,30.5946,-123.1193,2266.2588,1214.9343,-120.6729,1760.1887,1184.3397
1,Line,507.0000,,,,,,,90,-1.4124,506.2923,26.7421,-144.0469,2261.7629,1292.9075,-142.6344,1755.4707,1266.1653
1,Line,14.9257,,,,,,,3,11.8414,0.5230,-9.0711,-132.2055,2262.2860,1283.8364,-144.0469,2261.7629,1292.9075
1,Line,14.9257,,,,,,,156,-1.9482,0.8518,-14.7735,-117.4075,2265.4651,1228.7010,-115.4593,2264.6132,1243.4745
1,Line,507.0000,,,,,,,90,-2.7286,506.1094,29.9144,-117.4075,2265.4651,1228.7010,-114.6789,1759.3557,1198.7866
1,Line,14.9257,,,,,,,172,-5.7118,0.7938,-13.7667,-123.1193,2266.2588,1214.9343,-117.4075,2265.4651,1228.7010
1,Line,507.0000,,,,,,,90,-1.9975,506.2664,27.1903,-132.2055,2262.2860,1283.8364,-130.2080,1756.0196,1256.6460
