Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,3.1031,,,,,,71,0.6407,-0.0740,-0.0744,-5645.5556,2170.1287,72.0387,-5646.1963,2170.2027,72.1131
1,Line,,,,,,,,,,,0.9960,,,,,,107,-0.0430,-0.0240,-0.9674,-5646.9114,2170.2992,68.0525,-5646.8684,2170.3232,69.0199
1,Line,,,,,,,,,,,2.7770,,,,,,47,-0.4484,0.2713,-1.1648,-5646.0833,2170.9250,70.7685,-5645.6348,2170.6537,71.9332
1,Line,,,,,,,,,,,2.4393,,,,,,91,-0.2148,-0.0489,2.1972,-5646.7476,2172.0141,88.8481,-5646.5328,2172.0630,86.6509
1,Line,,,,,,,,,,,2.2212,,,,,,26,-0.1985,0.2511,-1.6012,-5646.9043,2170.3621,68.0799,-5646.7058,2170.1110,69.6811
1,Line,,,,,,,,,,,3.1060,,,,,,46,0.1729,-0.1099,2.9455,-5646.6954,2170.2133,71.9654,-5646.8684,2170.3232,69.0199
1,Line,,,,,,,,,,,4.0765,,,,,,43,0.2088,-0.1488,3.8855,-5646.6954,2170.2133,71.9654,-5646.9043,2170.3621,68.0799
1,Line,,,,,,,,,,,2.3297,,,,,,95,0.2043,0.0641,-2.0897,-5646.3285,2172.1272,84.5611,-5646.5328,2172.0630,86.6509
1,Line,,,,,,,,,,,1.3596,,,,,,43,0.0717,-0.0509,1.2920,-5646.5328,2172.0630,86.6509,-5646.6045,2172.1140,85.3588
1,Line,,,,,,,,,,,1.5501,,,,,,81,-0.2760,-0.0132,0.7977,-5646.6045,2172.1140,85.3588,-5646.3285,2172.1272,84.5611
1,Line,,,,,,,,,,,6.7431,,,,,,163,-0.0353,-0.4250,6.4236,-5646.7058,2170.1110,69.6811,-5646.6704,2170.5359,63.2575
1,Line,,,,,,,,,,,2.8930,,,,,,73,-0.5939,0.0476,-0.3967,-5646.1808,2170.1670,76.9702,-5645.5869,2170.1195,77.3669
1,Line,,,,,,,,,,,2.2039,,,,,,176,-0.0077,0.0521,2.1893,-5645.5946,2170.1716,79.5562,-5645.5869,2170.1195,77.3669
1,Line,,,,,,,,,,,3.0296,,,,,,65,0.5979,-0.1378,0.6849,-5645.5946,2170.1716,79.5562,-5646.1925,2170.3093,78.8712
1,Line,,,,,,,,,,,6.7885,,,,,,133,0.0377,0.0532,-6.7812,-5646.1565,2170.1794,64.4647,-5646.1942,2170.1262,71.2459
1,Line,,,,,,,,,,,3.0182,,,,,,75,-0.6236,0.0349,-0.2929,-5646.1942,2170.1262,71.2459,-5645.5706,2170.0912,71.5388
1,Line,,,,,,,,,,,0.5364,,,,,,146,0.0150,0.0375,0.5000,-5645.5556,2170.1287,72.0387,-5645.5706,2170.0912,71.5388
1,Line,,,,,,,,,,,2.4275,,,,,,60,0.4506,-0.1457,0.8400,-5646.4350,2171.3110,90.4110,-5646.8856,2171.4568,89.5711
1,Line,,,,,,,,,,,2.2086,,,,,,173,0.0367,-0.4463,-0.4881,-5646.9402,2173.8070,47.8592,-5646.9769,2174.2533,48.3473
1,Line,,,,,,,,,,,0.4883,,,,,,74,0.0526,-0.0034,-0.4172,-5646.9769,2174.2533,48.3473,-5647.0295,2174.2567,48.7645
1,Line,,,,,,,,,,,2.6734,,,,,,104,0.4980,0.2465,0.0668,-5646.3980,2173.7248,47.6092,-5646.8960,2173.4783,47.5424
1,Line,,,,,,,,,,,3.9904,,,,,,178,-0.1335,0.7784,1.2221,-5647.0295,2174.2567,48.7645,-5646.8960,2173.4783,47.5424
1,Line,,,,,,,,,,,1.6263,,,,,,176,0.0442,-0.3287,-0.3168,-5646.8960,2173.4783,47.5424,-5646.9402,2173.8070,47.8592
1,Line,,,,,,,,,,,2.3839,,,,,,179,-0.0893,0.4497,0.9053,-5647.0295,2174.2567,48.7645,-5646.9402,2173.8070,47.8592
1,Line,,,,,,,,,,,0.5002,,,,,,69,0.0208,-0.0034,-0.4898,-5646.8960,2173.4783,47.5424,-5646.9169,2173.4817,48.0322
1,Line,,,,,,,,,,,1.5772,,,,,,173,0.0309,-0.3262,0.0656,-5646.4076,2173.7344,48.1104,-5646.4385,2174.0606,48.0448
1,Line,,,,,,,,,,,1.6838,,,,,,175,-0.0405,0.3357,0.4356,-5646.4385,2174.0606,48.0448,-5646.3980,2173.7248,47.6092
1,Line,,,,,,,,,,,0.5054,,,,,,33,0.0096,-0.0096,-0.5012,-5646.3980,2173.7248,47.6092,-5646.4076,2173.7344,48.1104
1,Line,,,,,,,,,,,0.5081,,,,,,46,-0.0325,0.0202,0.4736,-5646.5050,2174.3804,48.9090,-5646.4725,2174.3602,48.4354
1,Line,,,,,,,,,,,3.0435,,,,,,174,0.0649,-0.6258,-0.3249,-5646.4076,2173.7344,48.1104,-5646.4725,2174.3602,48.4354
1,Line,,,,,,,,,,,1.5021,,,,,,174,-0.0340,0.2996,0.3905,-5646.4725,2174.3602,48.4354,-5646.4385,2174.0606,48.0448
1,Line,,,,,,,,,,,2.5579,,,,,,63,-0.5105,0.1345,-0.3075,-5646.6914,2170.3016,76.6627,-5646.1808,2170.1670,76.9702
1,Line,,,,,,,,,,,3.2420,,,,,,177,-0.0973,0.6460,0.7985,-5646.5050,2174.3804,48.9090,-5646.4076,2173.7344,48.1104
1,Line,,,,,,,,,,,1.4139,,,,,,82,-0.2473,-0.0184,0.7597,-5646.4076,2173.7344,48.1104,-5646.1604,2173.7528,47.3508
1,Line,,,,,,,,,,,4.7728,,,,,,83,0.9877,0.0912,0.1450,-5646.0668,2174.6153,47.9905,-5647.0545,2174.5240,47.8455
1,Line,,,,,,,,,,,3.6594,,,,,,67,0.7021,-0.1365,-1.2473,-5646.6076,2171.7807,81.1431,-5647.3097,2171.9173,82.3904
1,Line,,,,,,,,,,,1.1551,,,,,,68,-0.0514,0.0088,-1.1275,-5646.6590,2171.7895,80.0156,-5646.6076,2171.7807,81.1431
1,Line,,,,,,,,,,,1.7758,,,,,,112,0.2747,0.1879,-0.7692,-5646.2303,2174.5683,48.1398,-5646.5050,2174.3804,48.9090
1,Line,,,,,,,,,,,4.6983,,,,,,92,0.9493,0.2302,-0.0381,-5646.0668,2174.6153,47.9905,-5647.0161,2174.3851,48.0286
1,Line,,,,,,,,,,,1.0412,,,,,,41,0.1423,-0.1063,0.5955,-5646.8290,2170.6975,87.3189,-5646.9713,2170.8037,86.7234
1,Line,,,,,,,,,,,3.2866,,,,,,36,-0.1717,0.1526,-3.0953,-5646.5328,2172.0630,86.6509,-5646.3610,2171.9104,89.7462
1,Line,,,,,,,,,,,2.1240,,,,,,63,0.3865,-0.1037,0.8981,-5646.3610,2171.9104,89.7462,-5646.7476,2172.0141,88.8481
1,Line,,,,,,,,,,,3.8824,,,,,,91,-0.7858,-0.1832,-0.1112,-5647.0161,2174.3851,48.0286,-5646.2303,2174.5683,48.1398
1,Line,,,,,,,,,,,0.8047,,,,,,167,0.0011,0.0904,0.6772,-5645.4415,2170.9837,94.7885,-5645.4425,2170.8933,94.1113
1,Line,,,,,,,,,,,2.1370,,,,,,63,-0.3574,0.0941,-1.1860,-5647.1295,2170.9873,88.6437,-5646.7721,2170.8932,89.8297
1,Line,,,,,,,,,,,2.0099,,,,,,159,0.0212,0.1303,1.9069,-5646.9169,2173.4817,48.0322,-5646.9381,2173.3514,46.1252
1,Line,,,,,,,,,,,1.6656,,,,,,169,-0.0020,0.1246,1.5541,-5646.6933,2170.4262,78.2168,-5646.6914,2170.3016,76.6627
1,Line,,,,,,,,,,,4.4588,,,,,,3,0.2409,-0.8942,0.1983,-5646.6933,2170.4262,78.2168,-5646.9342,2171.3204,78.0185
1,Line,,,,,,,,,,,3.5569,,,,,,147,0.2577,0.6801,-0.6450,-5646.6654,2171.9341,75.6230,-5646.9231,2171.2540,76.2680
1,Line,,,,,,,,,,,2.0212,,,,,,173,-0.0117,0.1423,1.9010,-5646.1925,2170.3093,78.8712,-5646.1808,2170.1670,76.9702
1,Line,,,,,,,,,,,2.5584,,,,,,65,-0.5008,0.1168,-0.6544,-5646.6933,2170.4262,78.2168,-5646.1925,2170.3093,78.8712
1,Line,,,,,,,,,,,4.7311,,,,,,2,-0.2317,0.9525,-0.3947,-5646.9231,2171.2540,76.2680,-5646.6914,2170.3016,76.6627
1,Line,,,,,,,,,,,1.7802,,,,,,178,-0.0112,0.0664,1.7505,-5646.9342,2171.3204,78.0185,-5646.9231,2171.2540,76.2680
1,Line,,,,,,,,,,,3.8373,,,,,,176,0.1127,-0.7750,-0.7323,-5646.9169,2173.4817,48.0322,-5647.0295,2174.2567,48.7645
1,Line,,,,,,,,,,,0.9627,,,,,,162,-0.0134,-0.1284,0.7359,-5647.0295,2174.2567,48.7645,-5647.0161,2174.3851,48.0286
1,Line,,,,,,,,,,,2.7353,,,,,,104,0.5092,0.2527,0.0783,-5646.4076,2173.7344,48.1104,-5646.9169,2173.4817,48.0322
1,Line,,,,,,,,,,,3.2073,,,,,,164,0.0087,0.1152,3.1588,-5646.6567,2172.0493,78.7818,-5646.6654,2171.9341,75.6230
1,Line,,,,,,,,,,,3.8280,,,,,,147,0.2775,0.7288,0.7633,-5646.6567,2172.0493,78.7818,-5646.9342,2171.3204,78.0185
1,Line,,,,,,,,,,,2.5962,,,,,,91,-0.5246,-0.1237,-0.1445,-5647.0295,2174.2567,48.7645,-5646.5050,2174.3804,48.9090
1,Line,,,,,,,,,,,0.3100,,,,,,2,0.0113,-0.0453,0.2135,-5646.3487,2174.8666,62.2795,-5646.3600,2174.9119,62.0660
1,Line,,,,,,,,,,,3.3501,,,,,,97,0.5296,0.1868,1.9820,-5645.8079,2172.6712,62.2814,-5646.3375,2172.4844,60.2994
1,Line,,,,,,,,,,,3.2251,,,,,,72,0.5927,-0.0586,1.4817,-5645.6489,2170.9128,62.7270,-5646.2416,2170.9714,61.2453
1,Line,,,,,,,,,,,2.7562,,,,,,123,0.3862,0.3893,0.8001,-5646.3600,2174.9119,62.0660,-5646.7462,2174.5226,61.2659
1,Line,,,,,,,,,,,0.2436,,,,,,178,-0.0074,0.0408,-0.1400,-5646.7462,2174.5226,61.2659,-5646.7388,2174.4818,61.4059
1,Line,,,,,,,,,,,2.7762,,,,,,123,-0.3901,-0.3847,-0.8736,-5646.7388,2174.4818,61.4059,-5646.3487,2174.8666,62.2795
1,Line,,,,,,,,,,,3.2924,,,,,,67,0.6184,-0.1223,1.2837,-5645.5382,2170.0571,65.7483,-5646.1565,2170.1794,64.4647
1,Line,,,,,,,,,,,1.7930,,,,,,7,-0.0079,0.0230,1.7891,-5645.5869,2170.1195,77.3669,-5645.5791,2170.0965,75.5777
1,Line,,,,,,,,,,,3.0223,,,,,,67,-0.6144,0.1233,-0.2213,-5646.1989,2170.2768,81.9503,-5645.5844,2170.1535,82.1716
1,Line,,,,,,,,,,,2.6173,,,,,,17,0.0102,-0.0180,2.6154,-5645.5844,2170.1535,82.1716,-5645.5946,2170.1716,79.5562
1,Line,,,,,,,,,,,5.7949,,,,,,32,-0.0325,0.0342,5.7904,-5645.5706,2170.0912,71.5388,-5645.5382,2170.0571,65.7483
1,Line,,,,,,,,,,,3.9829,,,,,,170,-0.0080,0.1957,3.8699,-5645.5791,2170.0965,75.5777,-5645.5711,2169.9008,71.7078
1,Line,,,,,,,,,,,2.8622,,,,,,80,0.5948,0.0156,0.0465,-5645.5791,2170.0965,75.5777,-5646.1739,2170.0809,75.5312
1,Line,,,,,,,,,,,7.2536,,,,,,178,-0.1450,0.8630,5.9077,-5646.3637,2174.9208,61.7125,-5646.2187,2174.0578,55.8048
1,Line,,,,,,,,,,,1.3173,,,,,,17,0.0594,-0.1088,-1.1745,-5646.2484,2174.7167,44.7866,-5646.3079,2174.8255,45.9611
1,Line,,,,,,,,,,,0.8919,,,,,,45,0.0615,-0.0404,-0.8187,-5646.2006,2175.5183,44.7179,-5646.2621,2175.5587,45.5367
1,Line,,,,,,,,,,,3.3488,,,,,,3,-0.1652,0.6174,1.3288,-5647.0805,2173.8885,45.2747,-5646.9154,2173.2711,43.9459
1,Line,,,,,,,,,,,0.3623,,,,,,179,0.0080,-0.0419,0.2986,-5646.8710,2175.3682,64.1077,-5646.8790,2175.4101,63.8090
1,Line,,,,,,,,,,,0.3422,,,,,,2,0.0100,-0.0391,0.2818,-5646.4498,2175.4053,64.0008,-5646.4598,2175.4444,63.7190
1,Line,,,,,,,,,,,2.8229,,,,,,167,-0.0059,-0.5200,-1.3090,-5646.3242,2174.0453,45.6434,-5646.3183,2174.5652,46.9524
1,Line,,,,,,,,,,,1.0788,,,,,,21,-0.0603,0.0925,0.9390,-5647.0487,2174.7291,44.7935,-5646.9884,2174.6366,43.8545
1,Line,,,,,,,,,,,2.8493,,,,,,139,0.2898,0.5156,-0.1613,-5646.2187,2174.0578,55.8048,-5646.5085,2173.5422,55.9661
1,Line,,,,,,,,,,,6.9732,,,,,,2,0.2320,-0.9663,-5.0773,-5646.5085,2173.5422,55.9661,-5646.7405,2174.5085,61.0434
1,Line,,,,,,,,,,,2.7682,,,,,,126,-0.3768,-0.4122,-0.6691,-5646.7405,2174.5085,61.0434,-5646.3637,2174.9208,61.7125
1,Line,,,,,,,,,,,0.7264,,,,,,12,-0.0294,0.0672,0.6351,-5647.0110,2175.3473,44.4895,-5646.9816,2175.2801,43.8545
1,Line,,,,,,,,,,,4.4887,,,,,,25,0.0848,-0.1106,-4.4384,-5645.5562,2171.5886,65.5301,-5645.6410,2171.6992,69.9685
1,Line,,,,,,,,,,,4.2768,,,,,,7,0.1730,-0.5071,-3.4130,-5645.5562,2171.5886,65.5301,-5645.7292,2172.0957,68.9432
1,Line,,,,,,,,,,,3.5597,,,,,,131,0.2415,0.3169,2.9998,-5645.8911,2170.5786,91.1583,-5646.1327,2170.2617,88.1585
1,Line,,,,,,,,,,,2.9079,,,,,,54,-0.1717,0.0766,-2.7638,-5647.4713,2171.9390,79.3070,-5647.2996,2171.8624,82.0708
1,Line,,,,,,,,,,,3.1850,,,,,,55,-0.2843,0.1207,-2.8173,-5647.7113,2171.6612,79.0583,-5647.4269,2171.5405,81.8756
1,Line,,,,,,,,,,,3.6853,,,,,,56,-0.2012,0.0815,-3.5343,-5647.7716,2171.2825,78.0654,-5647.5704,2171.2010,81.5997
1,Line,,,,,,,,,,,2.8158,,,,,,46,-0.1381,0.0855,-2.7053,-5647.0296,2171.4471,77.6880,-5646.8916,2171.3616,80.3933
1,Line,,,,,,,,,,,1.9308,,,,,,147,-0.1428,-0.3706,-0.2798,-5646.8916,2171.3616,80.3933,-5646.7488,2171.7322,80.6731
1,Line,,,,,,,,,,,2.4182,,,,,,53,-0.1563,0.0717,-2.2723,-5646.9051,2171.8039,78.4008,-5646.7488,2171.7322,80.6731
1,Line,,,,,,,,,,,3.1341,,,,,,31,0.1548,-0.1657,2.9383,-5647.0664,2170.9480,79.9839,-5647.2212,2171.1136,77.0456
1,Line,,,,,,,,,,,1.4033,,,,,,126,-0.1496,-0.1641,-0.9101,-5647.1152,2172.5882,70.3252,-5646.9656,2172.7523,71.2353
1,Line,,,,,,,,,,,2.9664,,,,,,167,-0.0101,-0.4449,2.0537,-5646.9656,2172.7523,71.2353,-5646.9555,2173.1972,69.1816
1,Line,,,,,,,,,,,2.9249,,,,,,158,0.0635,0.3735,-2.2880,-5646.8281,2173.2963,69.8581,-5646.8916,2172.9228,72.1461
1,Line,,,,,,,,,,,3.5319,,,,,,64,-0.2180,0.0531,-3.3629,-5647.5241,2171.1395,77.4814,-5647.3060,2171.0864,80.8443
1,Line,,,,,,,,,,,1.0063,,,,,,31,-0.1378,0.1462,0.2806,-5647.2530,2172.7344,70.6057,-5647.1152,2172.5882,70.3252
1,Line,,,,,,,,,,,2.9806,,,,,,170,-0.0143,0.5209,-1.6128,-5647.1295,2173.1091,68.7123,-5647.1152,2172.5882,70.3252
1,Line,,,,,,,,,,,1.9526,,,,,,149,0.1245,0.3569,0.7128,-5646.9051,2171.8039,78.4008,-5647.0296,2171.4471,77.6880
1,Line,,,,,,,,,,,0.5779,,,,,,90,0.1175,0.0244,-0.0282,-5645.5995,2170.9496,94.8234,-5645.7170,2170.9252,94.8516
1,Line,,,,,,,,,,,1.0087,,,,,,80,0.2094,0.0077,-0.0395,-5645.6495,2170.8911,95.4682,-5645.8589,2170.8834,95.5076
1,Line,,,,,,,,,,,1.4131,,,,,,5,0.0464,-0.1530,1.1856,-5645.3386,2170.6702,97.5466,-5645.3850,2170.8232,96.3610
1,Line,,,,,,,,,,,2.6907,,,,,,44,0.4645,-0.3089,0.2001,-5646.1327,2170.2617,88.1585,-5646.5972,2170.5706,87.9584
1,Line,,,,,,,,,,,1.3784,,,,,,47,0.2433,-0.1474,0.1652,-5645.8911,2170.5786,91.1583,-5646.1345,2170.7260,90.9931
1,Line,,,,,,,,,,,0.6246,,,,,,85,0.1279,0.0160,-0.0772,-5645.6047,2170.8711,94.2040,-5645.7325,2170.8550,94.2811
1,Line,,,,,,,,,,,0.9127,,,,,,135,-0.0131,-0.0199,-0.9055,-5645.7549,2172.2941,94.0313,-5645.7418,2172.3140,94.9368
1,Line,,,,,,,,,,,2.0393,,,,,,121,0.2910,0.2679,-0.7346,-5645.8127,2172.2351,95.6006,-5646.1037,2171.9672,96.3353
1,Line,,,,,,,,,,,0.7925,,,,,,3,-0.0437,0.1588,0.0190,-5646.6427,2170.9490,85.0491,-5646.5990,2170.7901,85.0301
1,Line,,,,,,,,,,,1.6923,,,,,,5,0.0924,-0.2994,0.7702,-5646.6427,2170.9490,85.0491,-5646.7350,2171.2483,84.2789
1,Line,,,,,,,,,,,1.1952,,,,,,110,-0.1784,-0.1114,-0.6367,-5645.9202,2172.2026,94.3002,-5645.7418,2172.3140,94.9368
1,Line,,,,,,,,,,,0.8373,,,,,,126,0.0709,0.0789,-0.6638,-5645.7418,2172.3140,94.9368,-5645.8127,2172.2351,95.6006
1,Line,,,,,,,,,,,1.4081,,,,,,95,-0.1075,-0.0325,-1.3005,-5645.9202,2172.2026,94.3002,-5645.8127,2172.2351,95.6006
1,Line,,,,,,,,,,,0.3874,,,,,,176,-0.0062,0.0454,-0.3184,-5647.2708,2175.2375,63.4627,-5647.2646,2175.1921,63.7811
1,Line,,,,,,,,,,,2.1398,,,,,,145,-0.1560,-0.3763,-0.8607,-5644.0230,2174.5288,61.2731,-5643.8670,2174.9051,62.1337
1,Line,,,,,,,,,,,2.6498,,,,,,176,0.0799,-0.5426,0.2518,-5643.7158,2174.3082,55.5636,-5643.7957,2174.8508,55.3119
1,Line,,,,,,,,,,,8.1657,,,,,,14,-0.2184,0.4539,7.7980,-5644.0141,2175.3047,63.1099,-5643.7957,2174.8508,55.3119
1,Line,,,,,,,,,,,2.9050,,,,,,53,-0.5429,0.2561,-0.3207,-5645.0299,2172.1912,75.6206,-5644.4870,2171.9351,75.9413
1,Line,,,,,,,,,,,0.2145,,,,,,178,-0.0031,0.0172,0.1973,-5644.0261,2174.5461,61.4704,-5644.0230,2174.5288,61.2731
1,Line,,,,,,,,,,,2.1861,,,,,,146,0.1496,0.3723,1.0269,-5643.8765,2174.9184,62.4972,-5644.0261,2174.5461,61.4704
1,Line,,,,,,,,,,,7.2067,,,,,,2,-0.1512,0.5969,6.5701,-5643.8670,2174.9051,62.1337,-5643.7158,2174.3082,55.5636
1,Line,,,,,,,,,,,7.2186,,,,,,178,0.1547,-0.8679,-5.8420,-5644.7068,2174.0110,55.1670,-5644.8616,2174.8789,61.0090
1,Line,,,,,,,,,,,5.3456,,,,,,161,0.1320,1.1030,-0.1724,-5644.5748,2175.1140,54.9946,-5644.7068,2174.0110,55.1670
1,Line,,,,,,,,,,,3.1820,,,,,,167,-0.0054,-0.5815,-1.5176,-5644.8616,2174.8789,61.0090,-5644.8562,2175.4604,62.5266
1,Line,,,,,,,,,,,1.9527,,,,,,73,-0.4042,0.0345,-0.0800,-5644.5748,2175.1140,54.9946,-5644.1706,2175.0795,55.0746
1,Line,,,,,,,,,,,8.2672,,,,,,23,0.2646,-0.3744,-7.9677,-5644.1706,2175.0795,55.0746,-5644.4352,2175.4539,63.0423
1,Line,,,,,,,,,,,2.0895,,,,,,77,0.4210,-0.0064,0.5157,-5644.4352,2175.4539,63.0423,-5644.8562,2175.4604,62.5266
1,Line,,,,,,,,,,,3.4171,,,,,,177,-0.0308,0.1929,3.2855,-5645.0607,2172.3841,78.9061,-5645.0299,2172.1912,75.6206
1,Line,,,,,,,,,,,3.5372,,,,,,170,0.0061,-0.1931,-3.4130,-5646.1191,2172.1907,75.4628,-5646.1252,2172.3838,78.8758
1,Line,,,,,,,,,,,3.0221,,,,,,110,0.5315,0.3345,0.0940,-5646.1252,2172.3838,78.8758,-5646.6567,2172.0493,78.7818
1,Line,,,,,,,,,,,5.0754,,,,,,155,0.2449,1.0257,-0.1887,-5644.2498,2171.3212,78.1038,-5644.4948,2170.2956,78.2926
1,Line,,,,,,,,,,,3.5077,,,,,,175,0.0820,-0.7000,0.9013,-5646.1166,2170.9186,70.9005,-5646.1987,2171.6186,69.9992
1,Line,,,,,,,,,,,4.1064,,,,,,174,-0.0804,0.8108,-1.2261,-5646.7491,2171.4594,68.7754,-5646.6687,2170.6485,70.0015
1,Line,,,,,,,,,,,2.9075,,,,,,103,-0.5463,-0.2566,0.1602,-5646.6654,2171.9341,75.6230,-5646.1191,2172.1907,75.4628
1,Line,,,,,,,,,,,1.3644,,,,,,103,0.0154,0.0072,-1.3619,-5644.4793,2170.3028,76.9307,-5644.4948,2170.2956,78.2926
1,Line,,,,,,,,,,,3.5335,,,,,,8,0.2430,-0.6796,0.6592,-5644.2440,2171.2555,76.6005,-5644.4870,2171.9351,75.9413
1,Line,,,,,,,,,,,2.9792,,,,,,8,0.0409,-0.1152,-2.9206,-5644.4870,2171.9351,75.9413,-5644.5278,2172.0503,78.8620
1,Line,,,,,,,,,,,3.0246,,,,,,46,0.5329,-0.3338,-0.0441,-5644.5278,2172.0503,78.8620,-5645.0607,2172.3841,78.9061
1,Line,,,,,,,,,,,4.7315,,,,,,154,-0.2353,-0.9527,0.3301,-5644.4793,2170.3028,76.9307,-5644.2440,2171.2555,76.6005
1,Line,,,,,,,,,,,1.5364,,,,,,173,0.0058,-0.0657,-1.5033,-5644.2440,2171.2555,76.6005,-5644.2498,2171.3212,78.1038
1,Line,,,,,,,,,,,3.8288,,,,,,9,0.2780,-0.7291,-0.7581,-5644.2498,2171.3212,78.1038,-5644.5278,2172.0503,78.8620
1,Line,,,,,,,,,,,7.8319,,,,,,27,0.2814,-0.3464,-7.5320,-5644.5748,2175.1140,54.9946,-5644.8562,2175.4604,62.5266
1,Line,,,,,,,,,,,3.7300,,,,,,135,0.1562,0.2398,3.4668,-5644.0298,2172.6990,64.6180,-5644.1860,2172.4592,61.1512
1,Line,,,,,,,,,,,10.6397,,,,,,164,0.1458,2.1738,-1.8426,-5643.8840,2174.8728,62.7754,-5644.0298,2172.6990,64.6180
1,Line,,,,,,,,,,,2.2065,,,,,,146,-0.1473,-0.3589,-1.1779,-5644.0313,2174.5139,61.5975,-5643.8840,2174.8728,62.7754
1,Line,,,,,,,,,,,0.2540,,,,,,155,-0.0097,-0.0421,0.1460,-5644.4480,2174.4666,61.0644,-5644.4383,2174.5087,60.9184
1,Line,,,,,,,,,,,2.0865,,,,,,84,0.4167,0.0473,0.5332,-5644.0313,2174.5139,61.5975,-5644.4480,2174.4666,61.0644
1,Line,,,,,,,,,,,9.9205,,,,,,164,-0.1547,-2.0547,-0.4463,-5644.1860,2172.4592,61.1512,-5644.0313,2174.5139,61.5975
1,Line,,,,,,,,,,,2.1019,,,,,,11,0.1511,-0.3602,-0.9427,-5643.8765,2174.9184,62.4972,-5644.0277,2175.2786,63.4400
1,Line,,,,,,,,,,,8.1658,,,,,,2,0.1083,-0.4365,-7.8742,-5647.1659,2174.8279,55.2592,-5647.2742,2175.2644,63.1334
1,Line,,,,,,,,,,,8.2581,,,,,,178,-0.0619,0.3572,8.0719,-5646.8861,2175.4430,63.4047,-5646.8243,2175.0858,55.3328
1,Line,,,,,,,,,,,7.8253,,,,,,173,-0.0277,0.3350,7.6564,-5646.4707,2175.4838,63.2290,-5646.4430,2175.1488,55.5725
1,Line,,,,,,,,,,,0.3893,,,,,,150,-0.0142,-0.0447,0.3171,-5644.0419,2175.2338,63.7571,-5644.0277,2175.2786,63.4400
1,Line,,,,,,,,,,,0.3560,,,,,,159,-0.0075,-0.0456,0.2782,-5643.8840,2174.8728,62.7754,-5643.8765,2174.9184,62.4972
1,Line,,,,,,,,,,,2.1343,,,,,,12,-0.1578,0.3610,0.9817,-5644.0419,2175.2338,63.7571,-5643.8840,2174.8728,62.7754
1,Line,,,,,,,,,,,2.0658,,,,,,83,-0.4122,-0.0374,-0.5520,-5644.4383,2174.5087,60.9184,-5644.0261,2174.5461,61.4704
1,Line,,,,,,,,,,,2.7831,,,,,,36,-0.4271,0.3846,0.3194,-5644.8616,2174.8789,61.0090,-5644.4344,2174.4943,60.6896
1,Line,,,,,,,,,,,7.0854,,,,,,172,0.0702,-0.9414,-5.4393,-5643.9528,2173.5874,55.8338,-5644.0230,2174.5288,61.2731
1,Line,,,,,,,,,,,2.0928,,,,,,87,-0.4273,-0.0663,-0.2331,-5644.3801,2173.5211,55.6006,-5643.9528,2173.5874,55.8338
1,Line,,,,,,,,,,,0.3629,,,,,,105,-0.0162,-0.0084,0.3522,-5644.8777,2174.8705,61.3612,-5644.8616,2174.8789,61.0090
1,Line,,,,,,,,,,,2.7733,,,,,,39,0.4394,-0.3618,-0.4428,-5644.4383,2174.5087,60.9184,-5644.8777,2174.8705,61.3612
1,Line,,,,,,,,,,,0.2399,,,,,,3,0.0039,-0.0144,-0.2288,-5644.4344,2174.4943,60.6896,-5644.4383,2174.5087,60.9184
1,Line,,,,,,,,,,,6.9191,,,,,,171,-0.0543,0.9732,5.0889,-5644.4344,2174.4943,60.6896,-5644.3801,2173.5211,55.6006
1,Line,,,,,,,,,,,9.7386,,,,,,162,0.2075,2.0073,0.7989,-5644.4480,2174.4666,61.0644,-5644.6555,2172.4593,60.2655
1,Line,,,,,,,,,,,2.7945,,,,,,39,-0.4453,0.3579,0.5085,-5644.8933,2174.8245,61.5729,-5644.4480,2174.4666,61.0644
1,Line,,,,,,,,,,,0.2018,,,,,,159,0.0051,0.0322,-0.1272,-5644.0261,2174.5461,61.4704,-5644.0313,2174.5139,61.5975
1,Line,,,,,,,,,,,2.0695,,,,,,83,0.4114,0.0346,0.5835,-5644.0230,2174.5288,61.2731,-5644.4344,2174.4943,60.6896
1,Line,,,,,,,,,,,10.6621,,,,,,158,-0.3744,-2.1829,0.4572,-5645.2676,2172.6416,62.0300,-5644.8933,2174.8245,61.5729
1,Line,,,,,,,,,,,3.5429,,,,,,61,0.6122,-0.1823,-1.7645,-5644.6555,2172.4593,60.2655,-5645.2676,2172.6416,62.0300
1,Line,,,,,,,,,,,1.5839,,,,,,72,0.0916,-0.0097,-1.5207,-5645.5258,2171.7862,89.7303,-5645.6174,2171.7959,91.2510
1,Line,,,,,,,,,,,1.1233,,,,,,172,0.0051,-0.0782,-1.0581,-5645.9974,2171.5471,90.4988,-5646.0025,2171.6254,91.5568
1,Line,,,,,,,,,,,2.0215,,,,,,1,-0.0830,0.3644,-0.9249,-5646.0025,2171.6254,91.5568,-5645.9195,2171.2610,92.4817
1,Line,,,,,,,,,,,2.3105,,,,,,111,0.3800,0.2488,0.7522,-5645.6174,2171.7959,91.2510,-5645.9974,2171.5471,90.4988
