Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,90,0.0000,6.4416,0.0000,-44.9844,271.5738,52.0667,6.4416,-44.9844,265.1322,52.0667
1,Line,,,,,,,90,0.0000,138.5803,0.0000,-44.9844,427.4376,52.0667,138.5803,-44.9844,288.8573,52.0667
1,Line,,,,,,,0,-1.2360,0.0000,-3.0676,-32.1428,57.8260,68.0992,3.3073,-30.9069,57.8260,71.1669
1,Line,,,,,,,90,0.0000,4.6903,0.0000,-44.9844,261.3734,52.0667,4.6903,-44.9844,256.6832,52.0667
1,Line,,,,,,,90,0.0000,2.3822,0.0000,-44.9844,247.8846,52.0667,2.3822,-44.9844,245.5024,52.0667
1,Line,,,,,,,100,-6.3819,35.3338,-9.6506,-16.0325,57.8260,45.6070,37.1798,-9.6506,22.4922,55.2577
1,Line,,,,,,,0,3.1909,0.0000,-3.1909,-9.6506,22.4922,55.2577,4.5127,-12.8416,22.4922,58.4486
1,Line,,,,,,,95,-3.1909,35.3338,-12.8416,-16.0325,57.8260,45.6070,37.7301,-12.8416,22.4922,58.4486
1,Line,,,,,,,0,9.6506,0.0000,-1.9208,0.0000,57.8260,42.4161,9.8399,-9.6506,57.8260,44.3369
1,Line,,,,,,,75,6.0224,22.0497,-8.0136,0.0000,57.8260,42.4161,24.2214,-6.0224,35.7763,50.4297
1,Line,,,,,,,0,3.6283,0.0000,-0.7221,-6.0224,35.7763,50.4297,3.6994,-9.6506,35.7763,51.1519
1,Line,,,,,,,90,0.0000,22.0497,-6.8150,-9.6506,57.8260,44.3369,23.0788,-9.6506,35.7763,51.1519
1,Line,,,,,,,63,6.3819,12.7637,-3.8415,-9.6506,70.5897,41.7655,14.7783,-16.0325,57.8260,45.6070
1,Line,,,,,,,90,0.0000,-12.7637,2.5713,-9.6506,57.8260,44.3369,13.0202,-9.6506,70.5897,41.7655
1,Line,,,,,,,0,6.3819,0.0000,-1.2702,-9.6506,57.8260,44.3369,6.5070,-16.0325,57.8260,45.6070
1,Line,,,,,,,180,-22.4922,0.0000,-3.1909,-22.4922,89.8910,96.9733,22.7174,0.0000,89.8910,100.1642
1,Line,,,,,,,63,16.0325,32.0650,9.5728,0.0000,89.8910,100.1642,37.1059,-16.0325,57.8260,90.5914
1,Line,,,,,,,90,0.0000,-32.0650,-6.3819,0.0000,57.8260,93.7824,32.6939,0.0000,89.8910,100.1642
1,Line,,,,,,,0,16.0325,0.0000,3.1909,0.0000,57.8260,93.7824,16.3470,-16.0325,57.8260,90.5914
1,Line,,,,,,,90,0.0000,0.2494,0.0000,-44.9844,263.3650,52.0667,0.2494,-44.9844,263.1156,52.0667
