Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.2998,,,,,,,,,,,,,,336,0.2729,-0.1199,-0.0321,-8.2651,3.3351,32.5546,-8.5381,3.4550,32.5868
1,Line,0.2998,,,,,,,,,,,,,,336,0.2729,-0.1199,-0.0321,-8.2539,3.3029,32.7697,-8.5269,3.4228,32.8019
1,Line,0.2998,,,,,,,,,,,,,,336,0.2729,-0.1199,-0.0321,-7.9255,4.0820,32.6530,-8.1984,4.2018,32.6851
1,Line,0.8264,,,,,,,,,,,,,,246,-0.3397,-0.7469,-0.0983,-8.2651,3.3351,32.5546,-7.9255,4.0820,32.6530
1,Line,0.2178,,,,,,,,,,,,,,289,0.0112,-0.0322,0.2151,-8.2539,3.3029,32.7697,-8.2651,3.3351,32.5546
1,Line,0.8264,,,,,,,,,,,,,,66,0.3397,0.7469,0.0983,-7.9143,4.0498,32.8681,-8.2539,3.3029,32.7697
1,Line,3.5749,,,,,,,,,,,,,,324,2.4752,-1.7710,-1.8753,-30.2245,3.8406,32.3566,-32.6997,5.6116,34.2319
1,Line,3.5749,,,,,,,,,,,,,,324,2.4752,-1.7710,-1.8753,-30.0204,3.7614,32.7008,-32.4956,5.5324,34.5762
1,Line,3.5749,,,,,,,,,,,,,,324,2.4752,-1.7710,-1.8753,-29.7419,4.4687,32.4004,-32.2171,6.2397,34.2757
1,Line,0.7848,,,,,,,,,,,,,,54,0.4566,0.6382,0.0000,-29.5637,4.3996,32.7008,-30.0204,3.7614,32.7008
1,Line,0.4079,,,,,,,,,,,,,,339,0.2041,-0.0792,0.3442,-30.0204,3.7614,32.7008,-30.2245,3.8406,32.3566
1,Line,0.7934,,,,,,,,,,,,,,232,-0.4826,-0.6282,-0.0438,-30.2245,3.8406,32.3566,-29.7419,4.4687,32.4004
1,Line,0.3561,,,,,,,,,,,,,,159,-0.1782,0.0691,-0.3004,-29.7419,4.4687,32.4004,-29.5637,4.3996,32.7008
1,Line,0.2178,,,,,,,,,,,,,,109,-0.0112,0.0322,-0.2151,-7.9255,4.0820,32.6530,-7.9143,4.0498,32.8681
1,Line,0.7848,,,,,,,,,,,,,,54,0.4566,0.6382,0.0000,-32.0389,6.1706,34.5762,-32.4956,5.5324,34.5762
1,Line,0.3561,,,,,,,,,,,,,,159,-0.1782,0.0691,-0.3004,-32.2171,6.2397,34.2757,-32.0389,6.1706,34.5762
1,Line,1.0580,,,,,,,,,,,,,,47,0.7230,0.7675,0.0863,-6.5808,4.4968,32.8763,-7.3038,3.7292,32.7899
1,Line,0.4079,,,,,,,,,,,,,,339,0.2041,-0.0792,0.3442,-32.4956,5.5324,34.5762,-32.6997,5.6116,34.2319
1,Line,0.7203,,,,,,,,,,,,,,159,-0.3605,0.1398,-0.6078,-32.8683,5.5207,34.0953,-32.5078,5.3809,34.7030
1,Line,1.0855,,,,,,,,,,,,,,234,-0.6317,-0.8828,0.0000,-32.5078,5.3809,34.7030,-31.8761,6.2637,34.7030
1,Line,0.7934,,,,,,,,,,,,,,232,-0.4826,-0.6282,-0.0438,-32.6997,5.6116,34.2319,-32.2171,6.2397,34.2757
1,Line,1.0000,,,,,,,,,,,,,,317,0.7286,-0.6708,-0.1382,-7.3038,3.7292,32.7899,-8.0324,4.4001,32.9281
1,Line,1.0000,,,,,,,,,,,,,,317,0.7286,-0.6708,-0.1382,-6.5919,4.5288,32.6620,-7.3205,5.1996,32.8002
1,Line,1.0000,,,,,,,,,,,,,,317,0.7286,-0.6708,-0.1382,-7.3150,3.7613,32.5756,-8.0436,4.4321,32.7138
1,Line,1.0000,,,,,,,,,,,,,,317,0.7286,-0.6708,-0.1382,-6.5808,4.4968,32.8763,-7.3094,5.1676,33.0145
1,Line,0.2170,,,,,,,,,,,,,,109,-0.0111,0.0320,-0.2143,-6.5919,4.5288,32.6620,-6.5808,4.4968,32.8763
1,Line,1.0580,,,,,,,,,,,,,,227,-0.7230,-0.7675,-0.0863,-7.3150,3.7613,32.5756,-6.5919,4.5288,32.6620
1,Line,0.2170,,,,,,,,,,,,,,289,0.0111,-0.0320,0.2143,-7.3038,3.7292,32.7899,-7.3150,3.7613,32.5756
1,Line,3.5749,,,,,,,,,,,,,,324,2.4752,-1.7710,-1.8753,-29.5637,4.3996,32.7008,-32.0389,6.1706,34.5762
1,Line,0.3370,,,,,,,,,,,,,,235,-0.1939,-0.2736,-0.0333,-1.3831,11.3735,33.3466,-1.1891,11.6470,33.3799
1,Line,0.4382,,,,,,,,,,,,,,99,-0.0711,0.4273,0.0667,-1.1891,11.6470,33.3799,-1.1180,11.2198,33.3132
1,Line,1.4682,,,,,,,,,,,,,,99,-0.2382,1.4314,0.2234,-1.4291,13.0892,33.6050,-1.1909,11.6578,33.3816
1,Line,0.1773,,,,,,,,,,,,,,55,0.1013,0.1445,0.0176,-1.0896,11.8022,33.3992,-1.1909,11.6578,33.3816
1,Line,0.3010,,,,,,,,,,,,,,235,-0.1732,-0.2443,-0.0297,-0.8365,12.1444,33.4404,-0.6633,12.3887,33.4701
1,Line,1.0410,,,,,,,,,,,,,,99,-0.1689,1.0149,0.1584,-1.1180,11.2198,33.3132,-0.9492,10.2048,33.1548
1,Line,0.2033,,,,,,,,,,,,,,47,0.1390,0.1475,0.0166,-0.9791,11.3672,33.3298,-1.1180,11.2198,33.3132
1,Line,2.2431,,,,,,,,,,,,,,180,-2.2431,0.0000,0.0000,-10.4152,0.1215,39.2670,-8.1721,0.1215,39.2670
1,Line,2.6633,,,,,,,,,,,,,,0,2.6633,0.0000,0.0000,-8.1721,0.1215,38.6590,-10.8354,0.1215,38.6590
1,Arc,0.5670,,,,,,,0.0035,-14.8403,0.0000,31.5334,4.3318,37,8,,,,,,,,,,
1,Line,2.4532,,,,,,,,,,,,,,180,-2.4532,0.0000,0.0000,-10.6253,0.1215,38.9630,-8.1721,0.1215,38.9630
1,Line,0.0110,,,,,,,,,,,,,,99,-0.0018,0.0107,0.0017,-1.1909,11.6578,33.3816,-1.1891,11.6470,33.3799
1,Line,2.8734,,,,,,,,,,,,,,0,2.8734,0.0000,0.0000,-8.1721,0.1215,38.3549,-11.0454,0.1215,38.3549
1,Line,2.0330,,,,,,,,,,,,,,0,2.0330,0.0000,0.0000,-8.1721,0.1215,39.5711,-10.2051,0.1215,39.5711
1,Line,0.4348,,,,,,,,,,,,,,235,-0.2502,-0.3529,-0.0429,-1.0867,11.7914,33.3975,-0.8365,12.1444,33.4404
1,Line,0.4338,,,,,,,,,,,,,,337,0.3948,-0.1673,-0.0661,-28.3624,12.4442,34.8865,-28.7572,12.6115,34.9526
1,Line,0.4338,,,,,,,,,,,,,,337,0.3948,-0.1673,-0.0661,-28.3748,12.5091,34.6482,-28.7696,12.6764,34.7143
1,Line,0.4338,,,,,,,,,,,,,,337,0.3948,-0.1673,-0.0661,-28.0783,13.0977,34.9290,-28.4731,13.2650,34.9951
1,Line,0.7139,,,,,,,,,,,,,,247,-0.2841,-0.6535,-0.0425,-28.3748,12.5091,34.6482,-28.0907,13.1626,34.6907
1,Line,0.2472,,,,,,,,,,,,,,281,0.0124,-0.0649,0.2382,-28.3624,12.4442,34.8865,-28.3748,12.5091,34.6482
1,Line,0.7139,,,,,,,,,,,,,,67,0.2841,0.6535,0.0425,-28.0783,13.0977,34.9290,-28.3624,12.4442,34.8865
1,Line,0.2472,,,,,,,,,,,,,,101,-0.0124,0.0649,-0.2382,-28.0907,13.1626,34.6907,-28.0783,13.0977,34.9290
1,Line,0.0101,,,,,,,,,,,,,,92,-0.0003,0.0100,0.0015,-1.3833,11.3835,33.3481,-1.3831,11.3735,33.3466
1,Line,1.2009,,,,,,,,,,,,,,235,-0.6912,-0.9749,-0.1186,-2.0742,10.3985,33.2280,-1.3831,11.3735,33.3466
1,Line,0.1779,,,,,,,,,,,,,,235,-0.1024,-0.1444,-0.0176,-1.1891,11.6470,33.3799,-1.0867,11.7914,33.3975
1,Line,0.0117,,,,,,,,,,,,,,122,-0.0062,0.0098,0.0017,-0.8427,12.1542,33.4421,-0.8365,12.1444,33.4404
1,Line,0.4338,,,,,,,,,,,,,,337,0.3948,-0.1673,-0.0661,-28.0907,13.1626,34.6907,-28.4855,13.3299,34.7568
1,Line,0.6243,,,,,,,,,,,,,,235,-0.3593,-0.5068,-0.0617,-0.6633,12.3887,33.4701,-0.3040,12.8955,33.5318
1,Line,0.4402,,,,,,,,,,,,,,285,0.1110,-0.4207,-0.0673,-0.9757,11.3708,33.3302,-1.0867,11.7914,33.3975
1,Line,0.4565,,,,,,,,,,,,,,270,0.0000,-0.2779,0.3622,-16.8544,3.2171,34.6593,-16.8544,3.4950,34.2971
1,Line,5.4785,,,,,,,,,,,,,,13,5.1974,1.2059,1.2435,-23.1561,-1.2941,30.6290,-28.3536,-2.5000,29.3855
1,Line,0.6748,,,,,,,,,,,,,,347,0.6572,-0.1531,0.0000,-27.4931,-19.3375,34.0502,-28.1502,-19.1844,34.0502
1,Line,6.6405,,,,,,,,,,,,,,171,-6.2883,1.0346,1.8663,-14.8403,-2.1659,35.2848,-8.5520,-3.2005,33.4185
1,Line,2.1505,,,,,,,,,,,,,,223,-1.5595,-1.4619,-0.2361,-28.7706,-12.2630,35.0793,-27.2111,-10.8011,35.3154
1,Line,1.9983,,,,,,,,,,,,,,117,-0.9166,1.7724,-0.1094,-29.7199,-10.6828,34.9631,-28.8033,-12.4552,35.0726
1,Line,2.3384,,,,,,,,,,,,,,0,2.3155,0.0000,0.3263,-27.2111,-10.8011,35.3154,-29.5266,-10.8011,34.9891
1,Line,1.6482,,,,,,,,,,,,,,117,-0.7560,1.4619,-0.0903,-29.5266,-10.8011,34.9891,-28.7706,-12.2630,35.0793
1,Arc,0.0732,,,,,,,0.0001,-0.9892,-6.4321,31.0267,0.2795,135,15,,,,,,,,,,
1,Line,5.3477,,,,,,,,,,,,,,167,-5.1974,1.2059,-0.3608,-33.5510,-1.2941,29.0247,-28.3536,-2.5000,29.3855
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,-5.7321,32.2391,-8.3350,-5.7321,32.2391
1,Arc,0.3175,,,,,,,0.0022,-4.3986,-6.4321,31.0267,1.2129,135,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,356,1.9482,-0.1323,-0.1323,-4.3986,-5.5744,31.8843,-6.3468,-5.4421,32.0166
1,Arc,0.3665,,,,,,,0.0029,-6.3468,-6.4321,31.0267,1.4000,135,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,355,1.9482,-0.1620,-0.0935,-4.3986,-5.3817,31.6331,-6.3468,-5.2197,31.7267
1,Line,2.6073,,,,,,,,,,,,,,43,1.8908,1.7724,0.2862,-26.9126,-10.6828,35.3588,-28.8033,-12.4552,35.0726
1,Line,0.9183,,,,,,,,,,,,,,231,-0.5552,-0.6758,0.2800,-20.8543,-25.8497,36.3001,-20.2991,-25.1739,36.0201
1,Line,1.9572,,,,,,,,,,,,,,183,-1.9482,-0.0935,0.1620,-6.3468,-7.1321,32.2391,-4.3986,-7.0385,32.0771
1,Arc,0.3665,,,,,,,0.0029,-6.3468,-6.4321,31.0267,1.4000,60,15,,,,,,,,,,
1,Arc,0.3665,,,,,,,0.0029,-6.3468,-6.4321,31.0267,1.4000,120,15,,,,,,,,,,
1,Arc,0.3665,,,,,,,0.0029,-6.3468,-6.4321,31.0267,1.4000,105,15,,,,,,,,,,
1,Line,1.9572,,,,,,,,,,,,,,357,1.9482,-0.0935,-0.1620,-4.3986,-5.8256,32.0771,-6.3468,-5.7321,32.2391
1,Arc,0.3175,,,,,,,0.0022,-4.3986,-6.4321,31.0267,1.2129,105,15,,,,,,,,,,
1,Line,1.5769,,,,,,,,,,,,,,213,-1.3041,-0.8418,-0.2783,-26.9428,-15.9198,35.3200,-25.6387,-15.0779,35.5983
1,Line,0.5101,,,,,,,,,,,,,,284,0.1232,-0.4937,0.0357,-27.0605,-12.2633,34.4822,-27.1838,-11.7697,34.4465
1,Line,2.8351,,,,,,,,,,,,,,0,2.8074,0.0000,0.3957,-26.9126,-10.6828,35.3588,-29.7199,-10.6828,34.9631
1,Line,2.4677,,,,,,,,,,,,,,117,-1.1219,2.1937,-0.1360,-28.0647,-13.7260,35.1840,-26.9428,-15.9198,35.3200
1,Line,1.9572,,,,,,,,,,,,,,1,1.9482,0.0484,-0.1807,-4.3986,-6.7460,32.1982,-6.3468,-6.7944,32.3790
1,Arc,0.3175,,,,,,,0.0022,-4.3986,-6.4321,31.0267,1.2129,60,15,,,,,,,,,,
1,Line,2.8080,,,,,,,,,,,,,,331,2.4260,-1.3519,0.4142,-25.6387,-15.0779,35.5983,-28.0647,-13.7260,35.1840
1,Arc,0.3665,,,,,,,0.0029,-8.3350,-6.4321,31.0267,1.4000,120,15,,,,,,,,,,
1,Line,0.7934,,,,,,,,,,,,,,128,-0.4826,0.6282,-0.0438,-30.2245,-3.8406,32.3566,-29.7419,-4.4687,32.4004
1,Line,3.5749,,,,,,,,,,,,,,36,2.4752,1.7710,-1.8753,-30.2245,-3.8406,32.3566,-32.6997,-5.6116,34.2319
1,Line,0.2589,,,,,,,,,,,,,,347,0.2521,-0.0587,0.0000,-22.8743,-20.4639,33.6550,-23.1264,-20.4052,33.6550
1,Line,3.5749,,,,,,,,,,,,,,36,2.4752,1.7710,-1.8753,-29.7419,-4.4687,32.4004,-32.2171,-6.2397,34.2757
1,3D Polyline,0.2925,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.7705,,,,,,,,,,,,,,180,-0.7705,0.0000,0.0000,-8.3350,-5.4619,31.5868,-7.5645,-5.4619,31.5868
1,Line,0.7934,,,,,,,,,,,,,,128,-0.4826,0.6282,-0.0438,-32.6997,-5.6116,34.2319,-32.2171,-6.2397,34.2757
1,Line,0.3712,,,,,,,,,,,,,,313,0.2537,-0.2692,0.0303,-1.1180,-11.2198,33.3132,-1.3717,-10.9505,33.2829
1,3D Polyline,0.6982,,,,,,,,,,,,,,,,,,,,,,,
1,Line,5.7634,,,,,,,,,,,,,,144,-4.6835,3.3583,-0.0609,-33.4272,-3.5035,35.1402,-28.7437,-6.8618,35.2012
1,3D Polyline,0.0583,,,,,,,,,,,,,,,,,,,,,,,
1,3D Polyline,0.0585,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.8358,,,,,,,,,,,,,,193,-0.7705,-0.1725,-0.2742,-8.3350,-6.2376,31.1195,-7.5645,-6.0651,31.3937
1,Line,0.8356,,,,,,,,,,,,,,196,-0.7705,-0.2184,-0.2384,-8.3350,-6.2835,31.1553,-7.5645,-6.0651,31.3937
1,Line,0.7705,,,,,,,,,,,,,,180,-0.7705,0.0000,0.0000,-8.3350,-5.3500,31.3166,-7.5645,-5.3500,31.3166
1,Line,1.9992,,,,,,,,,,,,,,257,-0.0689,-0.2955,-1.9760,-3.7501,-6.4411,30.7314,-3.6812,-6.1456,32.7074
1,Line,1.0166,,,,,,,,,,,,,,180,-0.9741,0.0000,0.2907,-1.9633,-6.4321,31.5969,-0.9892,-6.4321,31.3062
1,Arc,0.1493,,,,,,,0.0005,-1.9633,-6.4321,31.0267,0.5702,90,15,,,,,,,,,,
1,Line,0.6249,,,,,,,,,,,,,,26,0.5559,0.2756,-0.0738,-3.7501,-6.4411,30.7314,-4.3060,-6.7167,30.8052
1,Line,1.9881,,,,,,,,,,,,,,0,1.9881,0.0000,0.0000,-6.3468,-5.4421,32.0166,-8.3350,-5.4421,32.0166
1,Arc,0.1493,,,,,,,0.0005,-1.9633,-6.4321,31.0267,0.5702,135,15,,,,,,,,,,
1,Line,1.0166,,,,,,,,,,,,,,346,0.9741,-0.2518,-0.1454,-0.9892,-6.1900,31.1664,-1.9633,-5.9382,31.3118
1,Line,0.0335,,,,,,,,,,,,,,258,-0.0041,-0.0192,-0.0271,-35.5786,-10.6482,34.3993,-35.5745,-10.6290,34.4264
1,Line,5.8741,,,,,,,,,,,,,,219,-4.5877,-3.6679,0.0666,-28.0430,-7.2788,35.2178,-23.4553,-3.6109,35.1513
1,3D Polyline,0.2925,,,,,,,,,,,,,,,,,,,,,,,
1,Line,1.6444,,,,,,,,,,,,,,169,-1.6082,0.3242,0.1123,-37.1773,-10.2798,34.3327,-35.5691,-10.6040,34.2204
1,Line,1.0166,,,,,,,,,,,,,,356,0.9741,-0.0752,-0.2808,-0.9892,-6.3597,31.2967,-1.9633,-6.2845,31.5775
1,Arc,0.0732,,,,,,,0.0001,-0.9892,-6.4321,31.0267,0.2795,90,15,,,,,,,,,,
1,Line,1.6532,,,,,,,,,,,,,,355,1.6463,-0.1471,-0.0328,-35.5310,-10.4269,34.2999,-37.1773,-10.2798,34.3327
1,Line,1.9572,,,,,,,,,,,,,,359,1.9482,-0.0484,-0.1807,-4.3986,-6.1182,32.1982,-6.3468,-6.0697,32.3790
1,Line,1.0421,,,,,,,,,,,,,,270,0.0000,-0.8268,0.6344,-35.1788,2.4131,35.5342,-35.1788,3.2399,34.8998
1,Line,1.5682,,,,,,,,,,,,,,6,1.5393,0.1498,0.2595,-33.6395,2.5630,35.7936,-35.1788,2.4131,35.5342
1,Line,1.5682,,,,,,,,,,,,,,6,1.5393,0.1498,0.2595,-35.3559,2.3959,35.5043,-36.8952,2.2461,35.2448
1,Line,1.5682,,,,,,,,,,,,,,188,-1.5393,-0.2119,-0.2119,-35.1788,3.2399,34.8998,-33.6395,3.4518,35.1116
1,Line,1.7486,,,,,,,,,,,,,,188,-1.7164,-0.2362,-0.2362,-36.9838,3.0631,34.5964,-35.2674,3.2993,34.8327
1,Line,1.7486,,,,,,,,,,,,,,186,-1.7164,-0.1670,-0.2893,-36.9838,2.1659,35.2848,-35.2674,2.3330,35.5742
1,Line,1.2180,,,,,,,,,,,,,,270,0.0000,-0.9663,0.7415,-35.2674,2.3330,35.5742,-35.2674,3.2993,34.8327
1,Arc,0.0732,,,,,,,0.0001,-0.9892,-6.4321,31.0267,0.2795,150,15,,,,,,,,,,
1,Line,0.0326,,,,,,,,,,,,,,184,-0.0067,-0.0004,0.0319,-5.1687,-7.3050,33.4761,-5.1621,-7.3046,33.4442
1,Line,1.6221,,,,,,,,,,,,,,269,-0.0175,-1.5867,-0.3365,-25.8880,-6.9419,34.3330,-25.8705,-5.3552,34.6695
1,Line,1.0166,,,,,,,,,,,,,,164,-0.9741,0.2808,0.0752,-1.9633,-5.8813,31.1743,-0.9892,-6.1621,31.0990
1,Line,1.0331,,,,,,,,,,,,,,90,0.0000,0.8196,-0.6289,-35.3559,3.2155,34.8754,-35.3559,2.3959,35.5043
1,Line,1.5682,,,,,,,,,,,,,,188,-1.5393,-0.2119,-0.2119,-36.8952,3.0037,34.6635,-35.3559,3.2155,34.8754
1,3D Polyline,0.9549,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.3802,,,,,,,,,,,,,,270,0.0000,-0.2315,0.3017,-12.5890,2.8820,34.3236,-12.5890,3.1135,34.0219
1,Line,0.4097,,,,,,,,,,,,,,89,0.0024,0.2492,-0.3253,-13.8123,3.2515,34.1186,-13.8147,3.0023,34.4438
1,Line,0.9721,,,,,,,,,,,,,,174,-0.9631,0.1086,0.0761,-14.7754,3.3601,34.1947,-13.8123,3.2515,34.1186
1,3D Polyline,0.4329,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.9699,,,,,,,,,,,,,,354,0.9607,-0.0943,-0.0943,-13.8147,3.0023,34.4438,-14.7754,3.0966,34.5381
1,Line,0.9128,,,,,,,,,,,,,,176,-0.9099,0.0575,0.0441,-15.8149,3.4293,34.2467,-14.9050,3.3718,34.2026
1,Line,0.4456,,,,,,,,,,,,,,270,0.0000,-0.2713,0.3536,-15.8149,3.1580,34.6002,-15.8149,3.4293,34.2467
1,Line,0.9128,,,,,,,,,,,,,,357,0.9099,-0.0517,-0.0517,-14.9050,3.1063,34.5485,-15.8149,3.1580,34.6002
1,Line,0.9727,,,,,,,,,,,,,,354,0.9634,-0.0945,-0.0945,-11.6256,2.7875,34.2290,-12.5890,2.8820,34.3236
1,Line,0.3570,,,,,,,,,,,,,,90,0.0000,0.2173,-0.2832,-11.6256,3.0048,33.9458,-11.6256,2.7875,34.2290
1,Line,0.9725,,,,,,,,,,,,,,174,-0.9634,0.1087,0.0761,-12.5890,3.1135,34.0219,-11.6256,3.0048,33.9458
1,Line,0.3833,,,,,,,,,,,,,,90,0.0000,0.2334,-0.3041,-12.7188,3.1281,34.0322,-12.7188,2.8948,34.3363
1,Line,0.9729,,,,,,,,,,,,,,174,-0.9638,0.1087,0.0762,-13.6826,3.2368,34.1083,-12.7188,3.1281,34.0322
1,Line,0.4066,,,,,,,,,,,,,,269,-0.0024,-0.2473,0.3228,-13.6850,2.9896,34.4311,-13.6826,3.2368,34.1083
1,Line,0.9755,,,,,,,,,,,,,,354,0.9662,-0.0948,-0.0948,-12.7188,2.8948,34.3363,-13.6850,2.9896,34.4311
1,Line,19.3482,,,,,,,,,,,,,,104,-4.6749,18.7261,-1.3534,-24.7636,-6.4016,34.4862,-20.0887,-25.1277,35.8395
1,Line,1.2322,,,,,,,,,,,,,,141,-0.7174,0.5712,-0.8231,-4.3986,-5.5744,31.8843,-3.6812,-6.1456,32.7074
1,Line,1.4811,,,,,,,,,,,,,,353,1.4612,-0.1714,-0.1714,-2.9374,-5.7458,31.7130,-4.3986,-5.5744,31.8843
1,Line,1.3046,,,,,,,,,,,,,,28,0.7438,0.3998,-0.9944,-2.9374,-5.7458,31.7130,-3.6812,-6.1456,32.7074
1,Line,2.9678,,,,,,,,,,,,,,63,1.3518,2.6380,0.1452,-28.0948,-7.8601,35.1436,-29.4466,-10.4981,34.9985
1,Line,2.6370,,,,,,,,,,,,,,0,2.6059,0.0000,0.4036,-5.9717,-3.2743,33.3281,-8.5776,-3.2743,32.9245
1,Line,0.4498,,,,,,,,,,,,,,347,0.4381,-0.1021,0.0000,-27.0889,-19.5497,34.5056,-27.5270,-19.4476,34.5056
1,Line,4.3969,,,,,,,,,,,,,,185,-4.1579,-0.3701,1.3810,-8.1836,-1.0187,35.8046,-4.0256,-0.6486,34.4236
1,Line,0.0989,,,,,,,,,,,,,,137,-0.0057,0.0055,0.0986,-11.6062,-0.8779,30.5632,-11.6004,-0.8834,30.4646
1,Line,0.7631,,,,,,,,,,,,,,270,0.0000,-0.7620,0.0421,-11.6062,-0.8779,30.5632,-11.6062,-0.1159,30.5210
1,Line,0.0989,,,,,,,,,,,,,,137,-0.0057,0.0055,0.0986,-11.6062,-0.1159,30.5210,-11.6004,-0.1214,30.4225
1,Line,0.7631,,,,,,,,,,,,,,270,0.0000,-0.7620,0.0421,-11.6004,-0.8834,30.4646,-11.6004,-0.1214,30.4225
1,Line,1.0166,,,,,,,,,,,,,,184,-0.9741,-0.0752,0.2808,-1.9633,-6.5797,31.5775,-0.9892,-6.5044,31.2967
1,Arc,0.2541,,,,,,,0.0014,-2.9374,-6.4321,31.0267,0.9706,45,15,,,,,,,,,,
1,Line,0.8131,,,,,,,,,,,,,,0,0.0000,0.0000,-0.8131,-1.2206,-0.0865,31.6199,-1.2206,-0.0865,32.4330
1,3D Polyline,0.5723,,,,,,,,,,,,,,,,,,,,,,,
1,Line,0.0330,,,,,,,,,,,,,,78,0.0054,0.0250,0.0208,-32.2842,-10.9339,34.1678,-32.2896,-10.9589,34.1470
1,Line,3.1143,,,,,,,,,,,,,,19,2.9332,1.0031,-0.2986,-0.2875,-0.8645,32.0325,-3.2206,-1.8676,32.3311
1,Line,0.0335,,,,,,,,,,,,,,78,0.0041,0.0192,0.0271,-32.2912,-10.9666,34.2683,-32.2954,-10.9858,34.2412
1,Line,1.5082,,,,,,,,,,,,,,206,-0.9817,-0.4770,1.0409,-3.9192,-7.3944,32.9081,-2.9374,-6.9174,31.8672
1,Line,1.4253,,,,,,,,,,,,,,139,-1.0694,0.9375,0.0952,-25.8331,-5.4641,34.5813,-24.7636,-6.4016,34.4862
1,Line,1.5364,,,,,,,,,,,,,,216,-0.9817,-0.7111,0.9439,-3.9192,-7.3944,32.9081,-2.9374,-6.6833,31.9642
1,Arc,0.2541,,,,,,,0.0014,-2.9374,-6.4321,31.0267,0.9706,60,15,,,,,,,,,,
1,Line,0.0326,,,,,,,,,,,,,,184,-0.0067,-0.0004,0.0319,-3.7853,-6.8147,33.7713,-3.7786,-6.8143,33.7394
1,Line,1.4972,,,,,,,,,,,,,,20,1.3835,0.4903,0.2952,-3.7853,-6.8147,33.7713,-5.1687,-7.3050,33.4761
1,Line,0.6748,,,,,,,,,,,,,,347,0.6572,-0.1531,0.0000,-27.4169,-19.0902,34.9894,-28.0740,-18.9371,34.9894
1,Line,1.4972,,,,,,,,,,,,,,20,1.3835,0.4903,0.2952,-3.7786,-6.8143,33.7394,-5.1621,-7.3046,33.4442
1,Line,0.1761,,,,,,,,,,,,,,192,-0.1700,-0.0367,-0.0278,-28.6093,-13.5230,34.6090,-28.4393,-13.4863,34.6368
1,Line,3.7263,,,,,,,,,,,,,,110,-1.2596,3.4989,-0.2377,-26.5935,-11.5690,35.4190,-25.3340,-15.0679,35.6567
1,Line,1.9441,,,,,,,,,,,,,,110,-0.6571,1.8254,-0.1240,-27.5697,-8.8574,35.2348,-26.9126,-10.6828,35.3588
1,Line,0.0326,,,,,,,,,,,,,,176,-0.0067,0.0004,0.0319,-5.1687,7.3050,33.4761,-5.1621,7.3046,33.4442
1,Line,0.0326,,,,,,,,,,,,,,176,-0.0067,0.0004,0.0319,-1.8835,9.7148,34.1302,-1.8769,9.7144,34.0982
1,Line,2.7355,,,,,,,,,,,,,,197,-2.5817,-0.7898,-0.4408,-6.5616,5.7150,33.3096,-3.9800,6.5048,33.7504
1,Line,0.0326,,,,,,,,,,,,,,176,-0.0067,0.0004,0.0319,-3.7853,6.8147,33.7713,-3.7786,6.8143,33.7394
1,Line,1.4972,,,,,,,,,,,,,,340,1.3835,-0.4903,0.2952,-3.7853,6.8147,33.7713,-5.1687,7.3050,33.4761
1,Line,3.4865,,,,,,,,,,,,,,57,1.9018,2.9001,0.3589,-1.8835,9.7148,34.1302,-3.7853,6.8147,33.7713
1,Line,4.1265,,,,,,,,,,,,,,216,-3.2852,-2.4098,-0.6541,-5.1687,7.3050,33.4761,-1.8835,9.7148,34.1302
1,Line,0.0430,,,,,,,,,,,,,,185,-0.0071,-0.0006,0.0424,-5.0359,4.8946,33.5512,-5.0288,4.8952,33.5087
1,Line,1.1694,,,,,,,,,,,,,,227,-0.7992,-0.8484,-0.0954,-8.0016,4.3336,33.1347,-7.2024,5.1819,33.2301
1,Line,2.4720,,,,,,,,,,,,,,0,2.4478,0.0000,0.3450,-5.5538,4.3336,33.4797,-8.0016,4.3336,33.1347
1,Line,0.0430,,,,,,,,,,,,,,185,-0.0071,-0.0006,0.0424,-3.9800,6.5048,33.7504,-3.9729,6.5054,33.7080
1,Line,1.7491,,,,,,,,,,,,,,332,1.5258,-0.8204,0.2415,-5.0359,4.8946,33.5512,-6.5616,5.7150,33.3096
1,Line,1.9358,,,,,,,,,,,,,,57,1.0559,1.6102,0.1993,-3.9800,6.5048,33.7504,-5.0359,4.8946,33.5512
1,Line,0.0430,,,,,,,,,,,,,,185,-0.0071,-0.0006,0.0424,-6.5616,5.7150,33.3096,-6.5546,5.7156,33.2672
1,Line,0.0596,,,,,,,,,,,,,,270,0.0000,-0.0085,0.0590,-1.7859,10.6459,34.3210,-1.7859,10.6544,34.2620
1,Line,0.0256,,,,,,,,,,,,,,285,0.0010,-0.0038,0.0253,-1.2900,12.8286,34.5986,-1.2910,12.8324,34.5733
