Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Arc,0.1223,0.0003,-5.9228,12.2521,1.5241,0.4672,90,15,,,,,,,,,,,,
1,Line,0.3737,,,,,,,,,,180,-0.3735,0.0000,-0.0124,-5.7424,9.9421,1.5241,-5.3689,9.9421,1.5365
1,Line,0.0317,,,,,,,,,,0,0.0000,0.0000,0.0317,-5.7424,9.9421,1.5559,-5.7424,9.9421,1.5241
1,Line,0.1079,,,,,,,,,,265,-0.0095,-0.1015,0.0355,-5.8935,9.3654,1.4149,-5.8840,9.4668,1.3794
1,Arc,0.0296,0.0000,-5.9228,9.3654,1.5241,0.1131,285,15,,,,,,,,,,,,
1,Line,0.2622,,,,,,,,,,94,-0.0195,0.2593,0.0339,-5.5926,11.5466,0.9523,-5.5731,11.2873,0.9184
1,Line,0.0298,,,,,,,,,,7,0.0296,0.0038,0.0000,-5.8932,9.2728,1.5241,-5.9228,9.2690,1.5241
1,Line,0.3769,,,,,,,,,,180,-0.3735,0.0000,-0.0508,-5.7424,9.9421,1.5559,-5.3689,9.9421,1.6067
1,Arc,0.0155,0.0000,-5.9228,9.2946,1.5241,0.0592,15,15,,,,,,,,,,,,
1,Line,0.3636,,,,,,,,,,268,-0.0156,-0.3626,-0.0230,-1.5533,12.4972,0.5807,-1.5376,12.8597,0.6037
1,Line,0.1202,,,,,,,,,,81,0.0181,0.1173,0.0190,0.0008,22.1281,8.0555,-0.0173,22.0108,8.0365
1,Line,0.7206,,,,,,,,,,90,0.0000,0.3712,0.6176,-5.9543,10.3689,2.8734,-5.9543,9.9977,2.2558
1,Line,0.0623,,,,,,,,,,97,-0.0070,0.0612,-0.0098,5.8295,10.3689,2.8734,5.8365,10.3078,2.8832
1,Line,0.0318,,,,,,,,,,100,-0.0053,0.0309,-0.0050,5.8365,10.3078,2.8832,5.8418,10.2769,2.8882
1,Line,0.0318,,,,,,,,,,100,-0.0053,0.0309,-0.0050,-5.9474,10.3078,2.8832,-5.9421,10.2769,2.8882
1,Line,0.0190,,,,,,,,,,117,-0.0087,0.0167,-0.0027,-5.9421,10.2769,2.8882,-5.9334,10.2601,2.8909
1,Line,0.6999,,,,,,,,,,269,-0.0070,-0.3101,-0.6274,-5.9543,9.9977,2.2558,-5.9474,10.3078,2.8832
1,Line,0.0623,,,,,,,,,,97,-0.0070,0.0612,-0.0098,-5.9543,10.3689,2.8734,-5.9474,10.3078,2.8832
1,Line,0.7586,,,,,,,,,,90,0.0000,0.6186,0.4392,5.9152,12.3690,3.0909,5.9152,11.7505,2.6517
1,Line,0.0588,,,,,,,,,,0,0.0180,0.0000,0.0559,1.3214,3.2408,0.7528,1.3033,3.2408,0.6968
1,Line,1.8599,,,,,,,,,,81,0.3032,1.8326,-0.0943,1.3033,3.2408,0.6968,1.0002,1.4082,0.7911
1,Line,0.3700,,,,,,,,,,268,-0.0141,-0.3626,0.0727,-1.5518,12.4972,0.6764,-1.5376,12.8597,0.6037
1,Line,0.2143,,,,,,,,,,83,0.0247,0.2026,0.0653,-1.5129,13.0623,0.6690,-1.5376,12.8597,0.6037
1,Line,0.5144,,,,,,,,,,270,0.0000,-0.5144,0.0000,5.9940,10.9771,1.0279,5.9940,11.4915,1.0279
1,Line,0.4948,,,,,,,,,,96,-0.0541,0.4856,-0.0779,5.8611,12.2361,2.5738,5.9152,11.7505,2.6517
1,Line,0.7620,,,,,,,,,,271,0.0121,-0.7606,-0.0450,5.9940,11.4915,1.0279,5.9820,12.2521,1.0729
1,Arc,0.1345,0.0004,5.8611,11.4915,1.5241,0.5138,255,15,,,,,,,,,,,,
1,Arc,0.0392,0.0000,-5.9228,9.4668,1.5241,0.1498,285,15,,,,,,,,,,,,
1,Arc,0.0051,0.0000,-0.0293,22.0108,8.0225,0.0206,94,14,,,,,,,,,,,,
1,Line,0.0702,,,,,,,,,,180,-0.0702,0.0000,0.0000,3.2297,8.9278,0.9782,3.2999,8.9278,0.9782
1,Line,0.4842,,,,,,,,,,97,-0.0587,0.4807,0.0000,-1.2908,3.4381,1.8451,-1.2321,2.9574,1.8451
1,Line,0.6827,,,,,,,,,,273,0.0317,-0.6761,-0.0890,0.0009,24.8680,7.9335,-0.0309,25.5441,8.0225
1,Line,0.0581,,,,,,,,,,22,0.0540,0.0214,0.0002,5.9151,10.6026,3.1327,5.8611,10.5812,3.1325
1,Line,10.8055,,,,,,,,,,202,-10.0406,-3.9930,-0.0096,5.8862,10.5676,3.1624,15.9268,14.5606,3.1720
1,Line,0.2182,,,,,,,,,,117,-0.0973,0.1939,-0.0239,0.9738,3.4347,0.4582,1.0711,3.2408,0.4821
1,Line,0.0298,,,,,,,,,,8,0.0286,0.0038,0.0077,5.8897,9.2728,1.5318,5.8611,9.2690,1.5241
1,Line,0.5586,,,,,,,,,,285,0.1307,-0.4807,0.2529,-1.1600,2.9574,2.0980,-1.2908,3.4381,1.8451
1,Line,0.2622,,,,,,,,,,86,0.0195,0.2593,0.0339,5.5309,11.5466,0.9523,5.5114,11.2873,0.9184
1,Arc,0.1831,0.0007,5.8611,11.2873,1.5241,0.6994,240,15,,,,,,,,,,,,
1,Line,0.1650,,,,,,,,,,350,0.1603,-0.0285,0.0271,0.1294,0.2065,0.7404,-0.0309,0.2350,0.7133
1,Arc,0.1729,0.0006,5.8611,11.5466,1.5241,0.6603,285,15,,,,,,,,,,,,
1,Line,0.0632,,,,,,,,,,129,-0.0229,0.0282,0.0518,-0.4237,0.2388,1.0179,-0.4008,0.2105,0.9661
1,Line,0.1311,,,,,,,,,,356,0.1275,-0.0096,0.0290,0.0966,0.1292,0.7865,-0.0309,0.1388,0.7576
1,Line,0.0501,,,,,,,,,,192,-0.0162,-0.0035,-0.0473,-0.4167,0.2426,1.0696,-0.4005,0.2460,1.1170
1,Line,0.0524,,,,,,,,,,209,-0.0069,-0.0038,-0.0518,-0.4306,0.2350,0.9661,-0.4237,0.2388,1.0179
1,Line,10.8085,,,,,,,,,,201,-10.0657,-3.9370,0.0700,5.8611,10.6228,3.2581,15.9268,14.5597,3.1881
1,Line,0.3299,,,,,,,,,,90,0.0000,0.3299,0.0000,-3.3453,9.5964,2.1430,-3.3453,9.2665,2.1430
1,Line,0.0445,,,,,,,,,,234,-0.0260,-0.0354,-0.0070,-5.8656,9.2946,1.5395,-5.8396,9.3300,1.5464
1,Arc,0.0225,0.0000,-3.3740,8.3157,1.5321,0.0861,195,15,,,,,,,,,,,,
1,Arc,0.1794,0.0007,-3.3740,8.1973,1.5321,0.6854,225,15,,,,,,,,,,,,
1,Line,0.8121,,,,,,,,,,270,0.0020,-0.8121,-0.0035,-5.5547,9.9421,0.8867,-5.5567,10.7542,0.8901
1,Line,0.8121,,,,,,,,,,270,0.0028,-0.8121,-0.0028,-5.4023,9.9421,1.0036,-5.4051,10.7542,1.0065
1,Line,0.0444,,,,,,,,,,237,-0.0233,-0.0354,-0.0135,-5.8715,9.2946,1.5537,-5.8482,9.3300,1.5672
1,Arc,0.0225,0.0000,-5.9228,9.3300,1.5241,0.0861,15,15,,,,,,,,,,,,
1,Line,0.0444,,,,,,,,,,306,0.0260,-0.0354,0.0070,-3.4572,8.3157,1.5098,-3.4832,8.3511,1.5028
1,Line,0.7620,,,,,,,,,,270,0.0000,-0.7606,0.0466,5.8611,11.4915,2.0379,5.8611,12.2521,1.9913
1,Arc,0.1794,0.0007,5.8611,9.2116,1.5241,0.6854,225,15,,,,,,,,,,,,
