Count,Name,Length,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,66.9361,90,-0.2535,-66.9342,-0.4390,1305.5030,4916.3761,1196.1813,1305.7564,4983.3102,1196.6203,,,,,,
1,Line,23.3162,0,21.5413,0.0000,-8.9227,1304.7452,5116.5013,1194.8687,1283.2038,5116.5013,1203.7914,,,,,,
1,Line,66.2742,91,0.7578,-66.2569,1.3126,1305.5030,5050.2444,1196.1813,1304.7452,5116.5013,1194.8687,,,,,,
1,Line,23.7118,0,21.9069,0.0000,-9.0741,1305.5030,5050.2444,1196.1813,1283.5961,5050.2444,1205.2554,,,,,,
1,Line,23.8442,0,23.6402,0.0000,-3.1123,1283.7273,4983.3102,1205.7451,1260.0871,4983.3102,1208.8574,,,,,,
1,Line,66.9361,90,-0.1312,-66.9342,-0.4897,1283.5961,4916.3761,1205.2554,1283.7273,4983.3102,1205.7451,,,,,,
1,Line,66.9361,90,0.0000,66.9342,0.5069,1260.0871,4983.3102,1208.8574,1260.0871,4916.3761,1208.3504,,,,,,
1,Line,23.7118,0,23.5090,0.0000,-3.0950,1283.5961,5050.2444,1205.2554,1260.0871,5050.2444,1208.3504,,,,,,
1,Line,66.9361,90,0.1312,-66.9342,0.4897,1283.7273,4983.3102,1205.7451,1283.5961,5050.2444,1205.2554,,,,,,
1,Line,66.9361,90,0.0000,66.9342,-0.5069,1260.0871,5050.2444,1208.3504,1260.0871,4983.3102,1208.8574,,,,,,
1,Line,23.3162,0,23.1167,0.0000,-3.0434,1283.2038,4850.1192,1203.7914,1260.0871,4850.1192,1206.8348,,,,,,
1,Line,64.9577,89,-0.6494,-64.9092,-2.4235,1282.5544,4785.2100,1201.3679,1283.2038,4850.1192,1203.7914,,,,,,
1,Line,64.9577,90,0.0000,64.9092,2.5090,1260.0871,4850.1192,1206.8348,1260.0871,4785.2100,1204.3258,,,,,,
1,Line,23.7118,0,23.5090,0.0000,-3.0950,1283.5961,4916.3761,1205.2554,1260.0871,4916.3761,1208.3504,,,,,,
1,Line,66.2742,90,-0.3923,-66.2569,-1.4640,1283.2038,4850.1192,1203.7914,1283.5961,4916.3761,1205.2554,,,,,,
1,Line,66.2742,90,0.0000,66.2569,1.5156,1260.0871,4916.3761,1208.3504,1260.0871,4850.1192,1206.8348,,,,,,
1,Line,66.2742,90,0.0000,66.2569,-1.5156,1260.0871,5116.5013,1206.8348,1260.0871,5050.2444,1208.3504,,,,,,
1,Line,60.4249,90,0.0000,60.2637,-4.4098,1260.0871,5304.5789,1196.4389,1260.0871,5244.3152,1200.8487,,,,,,
1,Line,21.7535,0,21.5674,0.0000,-2.8394,1281.6545,5244.3152,1198.0093,1260.0871,5244.3152,1200.8487,,,,,,
1,Line,63.0007,91,0.8999,-62.9047,3.3586,1282.5544,5181.4105,1201.3679,1281.6545,5244.3152,1198.0093,,,,,,
1,Line,57.2586,90,0.0000,57.0130,-5.2980,1260.0871,5361.5919,1191.1408,1260.0871,5304.5789,1196.4389,,,,,,
1,Line,20.6023,0,20.4260,0.0000,-2.6891,1280.5132,5304.5789,1193.7497,1260.0871,5304.5789,1196.4389,,,,,,
1,Line,60.4249,91,1.1414,-60.2637,4.2596,1281.6545,5244.3152,1198.0093,1280.5132,5304.5789,1193.7497,,,,,,
1,Line,64.9577,90,0.0000,64.9092,-2.5090,1260.0871,5181.4105,1204.3258,1260.0871,5116.5013,1206.8348,,,,,,
1,Line,23.3162,0,23.1167,0.0000,-3.0434,1283.2038,5116.5013,1203.7914,1260.0871,5116.5013,1206.8348,,,,,,
1,Line,66.2742,90,0.3923,-66.2569,1.4640,1283.5961,5050.2444,1205.2554,1283.2038,5116.5013,1203.7914,,,,,,
1,Line,63.0007,90,0.0000,62.9047,-3.4770,1260.0871,5244.3152,1200.8487,1260.0871,5181.4105,1204.3258,,,,,,
1,Line,22.6612,0,22.4673,0.0000,-2.9579,1282.5544,5181.4105,1201.3679,1260.0871,5181.4105,1204.3258,,,,,,
1,Line,64.9577,91,0.6494,-64.9092,2.4235,1283.2038,5116.5013,1203.7914,1282.5544,5181.4105,1201.3679,,,,,,
1,Line,22.6612,0,13.7952,0.0000,-17.9783,1335.2642,4785.2100,1160.9223,1321.4689,4785.2100,1178.9006,,,,,,
1,Line,63.0007,87,-3.0112,-62.9047,-1.7385,1332.2530,4722.3053,1159.1838,1335.2642,4785.2100,1160.9223,,,,,,
1,Line,21.7535,0,13.2427,0.0000,-17.2582,1332.2530,4722.3053,1159.1838,1319.0103,4722.3053,1176.4419,,,,,,
1,Line,66.2742,89,-1.3126,-66.2569,-0.7578,1337.4371,4850.1192,1162.1768,1338.7497,4916.3761,1162.9346,,,,,,
1,Line,23.3162,0,14.1940,0.0000,-18.4980,1337.4371,4850.1192,1162.1768,1323.2431,4850.1192,1180.6747,,,,,,
1,Line,64.9577,88,-2.1729,-64.9092,-1.2545,1335.2642,4785.2100,1160.9223,1337.4371,4850.1192,1162.1768,,,,,,
1,Line,19.2192,0,11.6999,0.0000,-15.2476,1323.8457,4605.0286,1154.3298,1312.1458,4605.0286,1169.5774,,,,,,
1,Line,19.2192,0,15.2476,0.0000,-11.6999,1312.1458,5361.5919,1169.5774,1296.8982,5361.5919,1181.2773,,,,,,
1,Line,57.2586,94,3.7463,-57.0130,3.7463,1315.8921,5304.5789,1173.3237,1312.1458,5361.5919,1169.5774,,,,,,
1,Line,60.4249,86,-3.8190,-60.2637,-2.2049,1328.4340,4662.0416,1156.9788,1332.2530,4722.3053,1159.1838,,,,,,
1,Line,20.6023,0,12.5419,0.0000,-16.3449,1328.4340,4662.0416,1156.9788,1315.8921,4662.0416,1173.3237,,,,,,
1,Line,57.2586,85,-4.5882,-57.0130,-2.6490,1323.8457,4605.0286,1154.3298,1328.4340,4662.0416,1156.9788,,,,,,
1,Line,23.7118,0,14.4348,0.0000,-18.8119,1338.7497,4916.3761,1162.9346,1324.3148,4916.3761,1181.7465,,,,,,
1,Line,63.0007,93,3.0112,-62.9047,1.7385,1335.2642,5181.4105,1160.9223,1332.2530,5244.3152,1159.1838,,,,,,
1,Line,22.6612,0,13.7952,0.0000,-17.9783,1335.2642,5181.4105,1160.9223,1321.4689,5181.4105,1178.9006,,,,,,
1,Line,64.9577,92,2.1729,-64.9092,1.2545,1337.4371,5116.5013,1162.1768,1335.2642,5181.4105,1160.9223,,,,,,
1,Line,20.6023,0,12.5419,0.0000,-16.3449,1328.4340,5304.5789,1156.9788,1315.8921,5304.5789,1173.3237,,,,,,
1,Line,60.4249,94,3.8190,-60.2637,2.2049,1332.2530,5244.3152,1159.1838,1328.4340,5304.5789,1156.9788,,,,,,
1,Line,21.7535,0,13.2427,0.0000,-17.2582,1332.2530,5244.3152,1159.1838,1319.0103,5244.3152,1176.4419,,,,,,
1,Line,66.9361,90,0.4390,-66.9342,0.2535,1339.1887,4983.3102,1163.1881,1338.7497,5050.2444,1162.9346,,,,,,
1,Line,23.8442,0,14.5154,0.0000,-18.9168,1339.1887,4983.3102,1163.1881,1324.6733,4983.3102,1182.1049,,,,,,
1,Line,66.9361,90,-0.4390,-66.9342,-0.2535,1338.7497,4916.3761,1162.9346,1339.1887,4983.3102,1163.1881,,,,,,
1,Line,23.3162,0,14.1940,0.0000,-18.4980,1337.4371,5116.5013,1162.1768,1323.2431,5116.5013,1180.6747,,,,,,
1,Line,66.2742,91,1.3126,-66.2569,0.7578,1338.7497,5050.2444,1162.9346,1337.4371,5116.5013,1162.1768,,,,,,
1,Line,23.7118,0,14.4348,0.0000,-18.8119,1338.7497,5050.2444,1162.9346,1324.3148,5050.2444,1181.7465,,,,,,
1,Line,22.6612,0,17.9783,0.0000,-13.7952,1321.4689,4785.2100,1178.9006,1303.4906,4785.2100,1192.6958,,,,,,
1,Line,63.0007,88,-2.4586,-62.9047,-2.4586,1319.0103,4722.3053,1176.4419,1321.4689,4785.2100,1178.9006,,,,,,
1,Line,21.7535,0,17.2582,0.0000,-13.2427,1319.0103,4722.3053,1176.4419,1301.7521,4722.3053,1189.6846,,,,,,
1,Line,66.2742,89,-1.0717,-66.2569,-1.0717,1323.2431,4850.1192,1180.6747,1324.3148,4916.3761,1181.7465,,,,,,
1,Line,23.3162,0,18.4980,0.0000,-14.1940,1323.2431,4850.1192,1180.6747,1304.7452,4850.1192,1194.8687,,,,,,
1,Line,64.9577,88,-1.7742,-64.9092,-1.7742,1321.4689,4785.2100,1178.9006,1323.2431,4850.1192,1180.6747,,,,,,
1,Line,19.2192,0,15.2476,0.0000,-11.6999,1312.1458,4605.0286,1169.5774,1296.8982,4605.0286,1181.2773,,,,,,
1,Line,19.2192,0,17.7562,0.0000,-7.3549,1296.8982,5361.5919,1181.2773,1279.1419,5361.5919,1188.6322,,,,,,
1,Line,57.2586,93,2.6490,-57.0130,4.5882,1299.5472,5304.5789,1185.8656,1296.8982,5361.5919,1181.2773,,,,,,
1,Line,60.4249,87,-3.1182,-60.2637,-3.1182,1315.8921,4662.0416,1173.3237,1319.0103,4722.3053,1176.4419,,,,,,
1,Line,20.6023,0,16.3449,0.0000,-12.5419,1315.8921,4662.0416,1173.3237,1299.5472,4662.0416,1185.8656,,,,,,
1,Line,57.2586,86,-3.7463,-57.0130,-3.7463,1312.1458,4605.0286,1169.5774,1315.8921,4662.0416,1173.3237,,,,,,
1,Line,23.7118,0,18.8119,0.0000,-14.4348,1324.3148,4916.3761,1181.7465,1305.5030,4916.3761,1196.1813,,,,,,
1,Line,63.0007,92,2.4586,-62.9047,2.4586,1321.4689,5181.4105,1178.9006,1319.0103,5244.3152,1176.4419,,,,,,
1,Line,22.6612,0,17.9783,0.0000,-13.7952,1321.4689,5181.4105,1178.9006,1303.4906,5181.4105,1192.6958,,,,,,
1,Line,64.9577,92,1.7742,-64.9092,1.7742,1323.2431,5116.5013,1180.6747,1321.4689,5181.4105,1178.9006,,,,,,
1,Line,20.6023,0,16.3449,0.0000,-12.5419,1315.8921,5304.5789,1173.3237,1299.5472,5304.5789,1185.8656,,,,,,
1,Line,60.4249,93,3.1182,-60.2637,3.1182,1319.0103,5244.3152,1176.4419,1315.8921,5304.5789,1173.3237,,,,,,
1,Line,21.7535,0,17.2582,0.0000,-13.2427,1319.0103,5244.3152,1176.4419,1301.7521,5244.3152,1189.6846,,,,,,
1,Line,66.9361,90,0.3585,-66.9342,0.3585,1324.6733,4983.3102,1182.1049,1324.3148,5050.2444,1181.7465,,,,,,
1,Line,23.8442,0,18.9168,0.0000,-14.5154,1324.6733,4983.3102,1182.1049,1305.7564,4983.3102,1196.6203,,,,,,
1,Line,66.9361,90,-0.3585,-66.9342,-0.3585,1324.3148,4916.3761,1181.7465,1324.6733,4983.3102,1182.1049,,,,,,
1,Line,23.3162,0,18.4980,0.0000,-14.1940,1323.2431,5116.5013,1180.6747,1304.7452,5116.5013,1194.8687,,,,,,
1,Line,66.2742,91,1.0717,-66.2569,1.0717,1324.3148,5050.2444,1181.7465,1323.2431,5116.5013,1180.6747,,,,,,
1,Line,23.7118,0,18.8119,0.0000,-14.4348,1324.3148,5050.2444,1181.7465,1305.5030,5050.2444,1196.1813,,,,,,
1,Line,504.7390,93,-27.9528,502.9395,-32.1231,905.7109,6627.3466,1128.3849,933.6637,6124.4071,1160.5080,,,,,,
1,Line,135.4456,102,-27.9528,132.5299,0.0000,905.7109,6256.9370,1160.5080,933.6637,6124.4071,1160.5080,,,,,,
1,Line,525.7150,93,-27.9528,523.8234,-34.6974,905.7109,6997.4101,1093.6875,933.6637,6473.5867,1128.3849,,,,,,
1,Line,94.2564,107,-27.9528,90.0162,0.0000,905.7109,5515.1857,1217.0221,933.6637,5425.1695,1217.0221,,,,,,
1,Line,483.7237,93,-27.9528,482.0106,-29.5464,905.7109,6256.9370,1160.5080,933.6637,5774.9263,1190.0544,,,,,,
1,Line,114.7385,104,-27.9528,111.2814,0.0000,905.7109,5886.2078,1190.0544,933.6637,5774.9263,1190.0544,,,,,,
1,Line,173.0129,81,-27.9528,-170.6825,-4.4293,905.7109,7000.2589,1051.9889,933.6637,7170.9414,1056.4183,,,,,,
1,Line,198.1408,98,-27.9528,196.1592,0.0000,905.7109,7367.1006,1056.4183,933.6637,7170.9414,1056.4183,,,,,,
1,Line,193.7872,82,-27.9528,-191.7032,-4.6902,905.7109,6633.4222,1047.2987,933.6637,6825.1254,1051.9889,,,,,,
1,Line,156.2802,100,-27.9528,153.7600,0.0000,905.7109,6627.3466,1128.3849,933.6637,6473.5867,1128.3849,,,,,,
1,Line,546.6495,93,-27.9528,544.6608,-37.2693,905.7109,7367.1006,1056.4183,933.6637,6822.4398,1093.6875,,,,,,
1,Line,177.1890,99,-27.9528,174.9703,0.0000,905.7109,6997.4101,1093.6875,933.6637,6822.4398,1093.6875,,,,,,
1,Line,462.6715,93,-27.9528,461.0383,-26.9677,905.7109,5886.2078,1190.0544,933.6637,5425.1695,1217.0221,,,,,,
1,Line,32.4633,31,-27.9528,-16.5080,0.0000,905.7109,3656.6192,1313.1171,933.6637,3673.1272,1313.1171,,,,,,
1,Line,378.1457,94,-27.9528,376.7441,-16.6350,905.7109,4400.6300,1282.4339,933.6637,4023.8859,1299.0688,,,,,,
1,Line,28.3650,170,-27.9528,4.8182,0.0000,905.7109,4028.7041,1299.0688,933.6637,4023.8859,1299.0688,,,,,,
1,Line,335.7374,95,-27.9528,334.3754,-11.4607,905.7109,3656.6192,1313.1171,933.6637,3322.2438,1324.5778,,,,,,
1,Line,47.0462,54,-27.9528,-37.8417,0.0000,905.7109,3284.4022,1324.5778,933.6637,3322.2438,1324.5778,,,,,,
1,Line,356.9505,94,-27.9528,355.5769,-14.0483,905.7109,4028.7041,1299.0688,933.6637,3673.1272,1313.1171,,,,,,
1,Line,55.0641,121,-27.9528,47.4416,0.0000,905.7109,4772.3700,1263.2135,933.6637,4724.9285,1263.2135,,,,,,
1,Line,441.5848,94,-27.9528,440.0239,-24.3869,905.7109,5515.1857,1217.0221,933.6637,5075.1618,1241.4090,,,,,,
1,Line,74.2022,112,-27.9528,68.7358,0.0000,905.7109,5143.8976,1241.4090,933.6637,5075.1618,1241.4090,,,,,,
1,Line,399.3188,94,-27.9528,397.8753,-19.2204,905.7109,4772.3700,1263.2135,933.6637,4374.4948,1282.4339,,,,,,
1,Line,38.2675,137,-27.9528,26.1352,0.0000,905.7109,4400.6300,1282.4339,933.6637,4374.4948,1282.4339,,,,,,
1,Line,420.4663,94,-27.9528,418.9691,-21.8044,905.7109,5143.8976,1241.4090,933.6637,4724.9285,1263.2135,,,,,,
1,Line,43.5435,44,-27.9528,-27.1016,19.4982,905.7109,2458.9679,1268.9228,933.6637,2486.0695,1249.4246,,,,,,
1,Line,92.9822,73,-27.9528,-88.6811,0.0000,905.7109,2397.3884,1249.4246,933.6637,2486.0695,1249.4246,,,,,,
1,Line,39.6909,39,-27.9528,-22.4763,16.9949,905.7109,2521.6432,1285.9177,933.6637,2544.1195,1268.9228,,,,,,
1,Line,99.5237,74,-27.9528,-95.5176,0.0000,905.7109,2278.1096,1203.1127,933.6637,2373.6271,1203.1127,,,,,,
1,Line,47.6956,49,-27.9528,-31.8044,21.9544,905.7109,2397.3884,1249.4246,933.6637,2429.1928,1227.4702,,,,,,
1,Line,96.2859,73,-27.9528,-92.1392,0.0000,905.7109,2337.0537,1227.4702,933.6637,2429.1928,1227.4702,,,,,,
1,Line,33.2357,26,-27.9528,-13.5031,11.8710,905.7109,2649.6726,1312.2391,933.6637,2663.1757,1300.3681,,,,,,
1,Line,82.7756,70,-27.9528,-77.9130,0.0000,905.7109,2585.2627,1300.3681,933.6637,2663.1757,1300.3681,,,,,,
1,Line,30.8443,18,-27.9528,-9.1768,9.2629,905.7109,2714.7171,1321.5020,933.6637,2723.8939,1312.2391,,,,,,
1,Line,89.6223,72,-27.9528,-85.1516,0.0000,905.7109,2458.9679,1268.9228,933.6637,2544.1195,1268.9228,,,,,,
1,Line,36.2217,33,-27.9528,-17.9399,14.4504,905.7109,2585.2627,1300.3681,933.6637,2603.2026,1285.9177,,,,,,
1,Line,86.2165,71,-27.9528,-81.5594,0.0000,905.7109,2521.6432,1285.9177,933.6637,2603.2026,1285.9177,,,,,,
1,Line,52.0794,53,-27.9528,-36.5735,24.3575,905.7109,2337.0537,1227.4702,933.6637,2373.6271,1203.1127,,,,,,
1,Line,115.4922,104,-27.9528,112.0584,0.0000,905.7109,5899.7642,1037.1358,933.6637,5787.7058,1037.1358,,,,,,
1,Line,235.4663,83,-27.9528,-233.7431,-5.2119,905.7109,5899.7642,1037.1358,933.6637,6133.5073,1042.3477,,,,,,
1,Line,135.9871,102,-27.9528,133.0832,0.0000,905.7109,6266.5905,1042.3477,933.6637,6133.5073,1042.3477,,,,,,
1,Line,177.3503,99,-27.9528,175.1335,0.0000,905.7109,7000.2589,1051.9889,933.6637,6825.1254,1051.9889,,,,,,
1,Line,214.6093,83,-27.9528,-212.7235,-4.9510,905.7109,6266.5905,1042.3477,933.6637,6479.3140,1047.2987,,,,,,
1,Line,156.6228,100,-27.9528,154.1082,0.0000,905.7109,6633.4222,1047.2987,933.6637,6479.3140,1047.2987,,,,,,
1,Line,105.7635,75,-27.9528,-102.0028,0.0000,905.7109,2164.9598,1147.4298,933.6637,2266.9626,1147.4298,,,,,,
1,Line,56.6397,56,-27.9528,-41.3972,26.7017,905.7109,2278.1096,1203.1127,933.6637,2319.5068,1176.4111,,,,,,
1,Line,102.6859,74,-27.9528,-98.8081,0.0000,905.7109,2220.6987,1176.4111,933.6637,2319.5068,1176.4111,,,,,,
1,Line,164.1715,80,-27.9528,-159.3720,27.7757,905.7109,2164.9598,1147.4298,933.6637,2324.3318,1119.6541,,,,,,
1,Line,102.4036,74,-27.9528,-98.5147,0.0000,905.7109,2225.8171,1119.6541,933.6637,2324.3318,1119.6541,,,,,,
1,Line,61.3320,59,-27.9528,-46.2639,28.9813,905.7109,2220.6987,1176.4111,933.6637,2266.9626,1147.4298,,,,,,
1,Line,395.8027,94,27.9528,-394.7649,-6.2552,933.6637,4404.5556,1013.6799,905.7109,4799.3205,1019.9351,,,,,,
1,Line,340.0458,85,-27.9528,-338.8323,-6.5160,905.7109,4065.7233,1007.1638,933.6637,4404.5556,1013.6799,,,,,,
1,Line,39.5383,135,-27.9528,27.9629,0.0000,905.7109,4432.5185,1013.6799,933.6637,4404.5556,1013.6799,,,,,,
1,Line,298.1722,85,-27.9528,-296.7985,-5.9944,905.7109,4799.3205,1019.9351,933.6637,5096.1190,1025.9295,,,,,,
1,Line,75.3840,112,-27.9528,70.0099,0.0000,905.7109,5166.1289,1025.9295,933.6637,5096.1190,1025.9295,,,,,,
1,Line,56.4004,120,-27.9528,48.9862,0.0000,905.7109,4799.3205,1019.9351,933.6637,4750.3342,1019.9351,,,,,,
1,Line,31.2998,27,-27.9528,-14.0826,0.0000,905.7109,3698.9351,1000.3870,933.6637,3713.0177,1000.3870,,,,,,
1,Line,44.8743,51,-27.9528,-35.1047,0.0000,905.7109,3332.1543,993.3493,933.6637,3367.2590,993.3493,,,,,,
1,Line,311.9873,95,27.9528,-310.6468,-7.2985,933.6637,3021.5074,986.0509,905.7109,3332.1543,993.3493,,,,,,
1,Line,360.9959,86,-27.9528,-359.8482,-6.7769,905.7109,3698.9351,1000.3870,933.6637,4058.7833,1007.1638,,,,,,
1,Line,28.8014,166,-27.9528,6.9399,0.0000,905.7109,4065.7233,1007.1638,933.6637,4058.7833,1007.1638,,,,,,
1,Line,381.9527,86,-27.9528,-380.8635,-7.0377,905.7109,3332.1543,993.3493,933.6637,3713.0177,1000.3870,,,,,,
1,Line,95.2289,107,-27.9528,91.0340,0.0000,905.7109,5532.9436,1031.6630,933.6637,5441.9096,1031.6630,,,,,,
1,Line,21.7535,0,21.5674,0.0000,-2.8394,1281.6545,4722.3053,1198.0093,1260.0871,4722.3053,1200.8487,,,,,,
1,Line,60.4249,89,-1.1414,-60.2637,-4.2596,1280.5132,4662.0416,1193.7497,1281.6545,4722.3053,1198.0093,,,,,,
1,Line,60.4249,90,0.0000,60.2637,4.4098,1260.0871,4722.3053,1200.8487,1260.0871,4662.0416,1196.4389,,,,,,
1,Line,22.6612,0,22.4673,0.0000,-2.9579,1282.5544,4785.2100,1201.3679,1260.0871,4785.2100,1204.3258,,,,,,
1,Line,63.0007,89,-0.8999,-62.9047,-3.3586,1281.6545,4722.3053,1198.0093,1282.5544,4785.2100,1201.3679,,,,,,
1,Line,63.0007,90,0.0000,62.9047,3.4770,1260.0871,4785.2100,1204.3258,1260.0871,4722.3053,1200.8487,,,,,,
1,Line,57.2586,90,0.0000,57.0130,5.2980,1260.0871,4662.0416,1196.4389,1260.0871,4605.0286,1191.1408,,,,,,
1,Line,256.3495,84,-27.9528,-254.7622,-5.4727,905.7109,5532.9436,1031.6630,933.6637,5787.7058,1037.1358,,,,,,
1,Line,277.2530,84,-27.9528,-275.7807,-5.7336,905.7109,5166.1289,1025.9295,933.6637,5441.9096,1031.6630,,,,,,
1,Line,20.6023,0,20.4260,0.0000,-2.6891,1280.5132,4662.0416,1193.7497,1260.0871,4662.0416,1196.4389,,,,,,
1,Line,57.2586,89,-1.3712,-57.0130,-5.1175,1279.1419,4605.0286,1188.6322,1280.5132,4662.0416,1193.7497,,,,,,
1,Line,19.2192,0,19.0548,0.0000,-2.5086,1279.1419,4605.0286,1188.6322,1260.0871,4605.0286,1191.1408,,,,,,
1,Line,156.5302,80,-27.9528,-152.6775,20.2473,905.7109,2352.1062,1071.5177,933.6637,2504.7837,1051.2704,,,,,,
1,Line,91.8976,72,-27.9528,-87.5432,0.0000,905.7109,2417.2404,1051.2704,933.6637,2504.7837,1051.2704,,,,,,
1,Line,159.2747,80,-27.9528,-155.1343,22.8125,905.7109,2288.2483,1094.3302,933.6637,2443.3826,1071.5177,,,,,,
1,Line,84.6417,71,-27.9528,-79.8928,0.0000,905.7109,2550.7211,1018.6563,933.6637,2630.6139,1018.6563,,,,,,
1,Line,153.6006,79,-27.9528,-150.0027,17.6343,905.7109,2417.2404,1051.2704,933.6637,2567.2431,1033.6361,,,,,,
1,Line,88.2876,72,-27.9528,-83.7457,0.0000,905.7109,2483.4974,1033.6361,933.6637,2567.2431,1033.6361,,,,,,
1,Line,28.1486,174,-27.9528,3.0360,1.3297,905.7109,2912.0798,1333.4500,933.6637,2909.0437,1332.1203,,,,,,
1,Line,314.5113,95,-27.9528,313.1410,-8.8722,905.7109,3284.4022,1324.5778,933.6637,2971.2612,1333.4500,,,,,,
1,Line,65.4507,65,-27.9528,-59.1814,0.0000,905.7109,2912.0798,1333.4500,933.6637,2971.2612,1333.4500,,,,,,
1,Line,95.4607,73,-27.9528,-91.2764,0.0000,905.7109,2352.1062,1071.5177,933.6637,2443.3826,1071.5177,,,,,,
1,Line,161.8247,80,-27.9528,-157.3676,25.3239,905.7109,2225.8171,1119.6541,933.6637,2383.1847,1094.3302,,,,,,
1,Line,98.9661,74,-27.9528,-94.9365,0.0000,905.7109,2288.2483,1094.3302,933.6637,2383.1847,1094.3302,,,,,,
1,Line,150.4959,79,-27.9528,-147.1165,14.9798,905.7109,2483.4974,1033.6361,933.6637,2630.6139,1018.6563,,,,,,
1,Line,66.2989,65,-27.9528,-60.1181,0.0000,905.7109,2895.7371,984.5865,933.6637,2955.8552,984.5865,,,,,,
1,Line,136.5529,78,-27.9528,-133.5993,4.0727,905.7109,2756.5992,989.9648,933.6637,2890.1984,985.8922,,,,,,
1,Line,69.9389,66,-27.9528,-64.1100,0.0000,905.7109,2826.0884,985.8922,933.6637,2890.1984,985.8922,,,,,,
1,Line,128.8475,77,-27.9528,-125.7704,-1.4644,905.7109,2895.7371,984.5865,933.6637,3021.5074,986.0509,,,,,,
1,Line,62.7019,64,-27.9528,-56.1264,0.0000,905.7109,2965.3810,986.0509,933.6637,3021.5074,986.0509,,,,,,
1,Line,132.7496,78,-27.9528,-129.7667,1.3057,905.7109,2826.0884,985.8922,933.6637,2955.8552,984.5865,,,,,,
1,Line,77.2889,69,-27.9528,-72.0571,0.0000,905.7109,2687.4331,996.7949,933.6637,2759.4902,996.7949,,,,,,
1,Line,147.2268,79,-27.9528,-144.0255,12.2901,905.7109,2550.7211,1018.6563,933.6637,2694.7466,1006.3662,,,,,,
1,Line,80.9714,70,-27.9528,-75.9935,0.0000,905.7109,2618.7531,1006.3662,933.6637,2694.7466,1006.3662,,,,,,
1,Line,140.2427,78,-27.9528,-137.2589,6.8300,905.7109,2687.4331,996.7949,933.6637,2824.6920,989.9648,,,,,,
1,Line,73.6070,68,-27.9528,-68.0928,0.0000,905.7109,2756.5992,989.9648,933.6637,2824.6920,989.9648,,,,,,
1,Line,143.8050,79,-27.9528,-140.7370,9.5713,905.7109,2618.7531,1006.3662,933.6637,2759.4902,996.7949,,,,,,
1,Line,57.2586,95,4.5882,-57.0130,2.6490,1328.4340,5304.5789,1156.9788,1323.8457,5361.5919,1154.3298,,,,,,
1,Line,64.9577,89,-1.2545,-64.9092,2.1729,1303.4906,4785.2100,1042.3417,1304.7452,4850.1192,1040.1688,,,,,,
1,Line,22.6612,180,-17.9783,0.0000,-13.7952,1303.4906,4785.2100,1042.3417,1321.4689,4785.2100,1056.1370,,,,,,
1,Line,63.0007,88,-1.7385,-62.9047,3.0112,1301.7521,4722.3053,1045.3529,1303.4906,4785.2100,1042.3417,,,,,,
1,Line,23.7118,180,-18.8119,0.0000,-14.4348,1305.5030,4916.3761,1038.8563,1324.3148,4916.3761,1053.2911,,,,,,
1,Line,66.2742,89,-0.7578,-66.2569,1.3126,1304.7452,4850.1192,1040.1688,1305.5030,4916.3761,1038.8563,,,,,,
1,Line,23.3162,180,-18.4980,0.0000,-14.1940,1304.7452,4850.1192,1040.1688,1323.2431,4850.1192,1054.3628,,,,,,
1,Line,57.2586,87,-2.6490,-57.0130,4.5882,1296.8982,4605.0286,1053.7602,1299.5472,4662.0416,1049.1720,,,,,,
1,Line,19.2192,180,-15.2476,0.0000,-11.6999,1296.8982,4605.0286,1053.7602,1312.1458,4605.0286,1065.4601,,,,,,
1,Line,19.2192,180,-11.6999,0.0000,-15.2476,1312.1458,5361.5919,1065.4601,1323.8457,5361.5919,1080.7078,,,,,,
1,Line,21.7535,180,-17.2582,0.0000,-13.2427,1301.7521,4722.3053,1045.3529,1319.0103,4722.3053,1058.5956,,,,,,
1,Line,60.4249,88,-2.2049,-60.2637,3.8190,1299.5472,4662.0416,1049.1720,1301.7521,4722.3053,1045.3529,,,,,,
1,Line,20.6023,180,-16.3449,0.0000,-12.5419,1299.5472,4662.0416,1049.1720,1315.8921,4662.0416,1061.7139,,,,,,
1,Line,66.9361,90,-0.2535,-66.9342,0.4390,1305.5030,4916.3761,1038.8563,1305.7564,4983.3102,1038.4172,,,,,,
1,Line,21.7535,180,-17.2582,0.0000,-13.2427,1301.7521,5244.3152,1045.3529,1319.0103,5244.3152,1058.5956,,,,,,
1,Line,63.0007,92,1.7385,-62.9047,-3.0112,1303.4906,5181.4105,1042.3417,1301.7521,5244.3152,1045.3529,,,,,,
1,Line,22.6612,180,-17.9783,0.0000,-13.7952,1303.4906,5181.4105,1042.3417,1321.4689,5181.4105,1056.1370,,,,,,
1,Line,57.2586,93,2.6490,-57.0130,-4.5882,1299.5472,5304.5789,1049.1720,1296.8982,5361.5919,1053.7602,,,,,,
1,Line,20.6023,180,-16.3449,0.0000,-12.5419,1299.5472,5304.5789,1049.1720,1315.8921,5304.5789,1061.7139,,,,,,
1,Line,60.4249,92,2.2049,-60.2637,-3.8190,1301.7521,5244.3152,1045.3529,1299.5472,5304.5789,1049.1720,,,,,,
