Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0254,,,,,,,,,,,,,,138,0.0139,-0.0125,-0.0171,-18.3424,26.7608,-0.9352,-18.3564,26.7733,-0.9180
1,Line,0.0748,,,,,,,,,,,,,,101,0.0139,-0.0713,0.0177,-18.3424,26.7020,-0.9003,-18.3564,26.7733,-0.9180
1,Line,0.2688,,,,,,,,,,,,,,90,0.0000,0.2328,-0.1344,-18.0204,26.3207,-1.9240,-18.0204,26.0879,-1.7896
1,Line,0.0684,,,,,,,,,,,,,,90,0.0000,-0.0589,0.0348,-18.3424,26.7020,-0.9003,-18.3424,26.7608,-0.9352
1,Line,0.1283,,,,,,,,,,,,,,168,-0.1117,0.0242,0.0583,-18.4685,26.4511,-0.8231,-18.3568,26.4268,-0.8815
1,Line,0.1182,,,,,,,,,,,,,,13,-0.1121,-0.0263,-0.0267,-18.4852,26.9979,-1.5693,-18.3731,27.0243,-1.5426
1,Line,0.2688,,,,,,,,,,,,,,90,0.0000,0.0919,0.2526,-17.9358,25.9152,-0.8098,-17.9358,25.8232,-1.0624
1,Line,0.3127,,,,,,,,,,,,,,120,-0.0830,0.1461,-0.2638,-18.4561,27.1704,-1.8063,-18.3731,27.0243,-1.5426
1,Line,0.2946,,,,,,,,,,,,,,80,-0.0291,-0.1725,0.2371,-18.4852,26.9979,-1.5693,-18.4561,27.1704,-1.8063
1,Line,0.1071,,,,,,,,,,,,,,113,-0.0368,0.0877,0.0493,-18.3936,26.5145,-0.8321,-18.3568,26.4268,-0.8815
1,Line,0.1225,,,,,,,,,,,,,,166,0.1122,-0.0290,-0.0399,-18.3564,26.7733,-0.9180,-18.4686,26.8023,-0.8782
1,Line,0.3323,,,,,,,,,,,,,,90,0.0000,-0.0351,0.3304,-18.3873,28.1421,-0.8656,-18.3873,28.1772,-1.1960
1,Line,0.3108,,,,,,,,,,,,,,90,0.0000,0.0329,-0.3091,-18.5070,28.0747,-1.1960,-18.5070,28.0418,-0.8869
