,,,,117,0,0,0.0002,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,
1,Line,,,,,,,180,0,0,0.0006,1.0169,-0.2324,0.5644,0.0707,1.0169,-0.2324,0.5413
1,Line,,,,,,,0,0,0,-0.0004,1.0169,-0.2324,0.5065,0.0339,1.0169,-0.2324,0.5241
1,Line,,,,,,,156,0,0,0.0001,1.0169,-0.2324,0.545,0.0826,1.0169,-0.2324,0.5413
1,Line,,,,,,,0,0,0,-0.0005,1.0169,-0.2324,0.5241,0.0675,1.0169,-0.2324,0.545
1,Line,,,,,,,1,0,0,0,1.0169,-0.2324,0.5626,0.0916,1.0169,-0.2324,0.5644
1,Line,,,,,,,0,0,0,0.0005,1.0169,-0.2324,0.545,0.0675,1.0169,-0.2324,0.5241
1,Line,,,,,,,180,0,0,-0.0005,1.0169,-0.2324,0.5413,0.0634,1.0169,-0.2324,0.5626
1,Line,,,,,,,72,0,0,-0.0004,1.0169,-0.2324,0.5241,0.0396,1.0169,-0.2324,0.5413
1,Line,,,,,,,145,0,0,-0.0009,1.0169,-0.2324,0.5241,0.0708,1.0169,-0.2324,0.5626
1,Line,,,,,,,35,0,0,-0.0004,1.0169,-0.2324,0.5477,0.0619,1.0169,-0.2324,0.5626
1,Line,,,,,,,65,0,0,-0.0004,1.0169,-0.2324,0.545,0.0415,1.0169,-0.2324,0.5626
1,Line,,,,,,,0,0,0,0.0001,1.0169,-0.2324,0.5477,0.0339,1.0169,-0.2324,0.545
1,Line,,,,,,,180,0,0,0.002,1.0169,-0.2324,0.3318,0.0813,1.0169,-0.2324,0.2515
1,Line,,,,,,,176,0,0,-0.0002,1.0169,-0.2324,0.4058,0.0206,1.0169,-0.2324,0.4122
1,Line,,,,,,,170,0,0,-0.002,1.0169,-0.2324,0.3318,0.0807,1.0169,-0.2324,0.4122
1,Line,,,,,,,180,0,0,0.0018,1.0169,-0.2324,0.4058,0.0749,1.0169,-0.2324,0.3318
1,Line,,,,,,,180,0,0,-0.0018,1.0169,-0.2324,0.4122,0.0813,1.0169,-0.2324,0.4846
1,Line,,,,,,,175,0,0,-0.0003,1.0169,-0.2324,0.4725,0.0206,1.0169,-0.2324,0.4846
1,Line,,,,,,,5,0,0,-0.0019,1.0169,-0.2324,0.4058,0.0807,1.0169,-0.2324,0.4846
1,Line,,,,,,,180,0,0,0.0016,1.0169,-0.2324,0.4725,0.0749,1.0169,-0.2324,0.4058
1,Line,,,,,,,0,0,0,-0.002,1.0169,-0.2324,0.3318,0.0813,1.0169,-0.2324,0.4122
1,Line,,,,,,,176,0,0,0.0002,1.0169,-0.2324,0.2578,0.0206,1.0169,-0.2324,0.2515
1,Line,,,,,,,178,0,0,-0.0015,1.0169,-0.2324,0.1911,0.0807,1.0169,-0.2324,0.2515
1,Line,,,,,,,180,0,0,0.0016,1.0169,-0.2324,0.2578,0.0749,1.0169,-0.2324,0.1911
1,Line,,,,,,,180,0,0,-0.002,1.0169,-0.2324,0.2515,0.0813,1.0169,-0.2324,0.3318
1,Line,,,,,,,176,0,0,0,1.0169,-0.2324,0.3318,0.0206,1.0169,-0.2324,0.3318
1,Line,,,,,,,177,0,0,-0.0018,1.0169,-0.2324,0.2578,0.0807,1.0169,-0.2324,0.3318
1,Line,,,,,,,0,0,0,0.0018,1.0169,-0.2324,0.3318,0.0749,1.0169,-0.2324,0.2578
1,Line,,,,,,,0,0,0,-0.0014,1.0169,-0.2324,0.4846,0.0813,1.0169,-0.2324,0.5421
1,Line,,,,,,,90,0,0,-0.0005,1.0169,-0.2324,0.5712,0.0206,1.0169,-0.2324,0.5918
1,Line,,,,,,,1,0,0,-0.0008,1.0169,-0.2324,0.5595,0.0807,1.0169,-0.2324,0.5918
1,Line,,,,,,,180,0,0,0.0003,1.0169,-0.2324,0.5712,0.0749,1.0169,-0.2324,0.5595
1,Line,,,,,,,0,0,0,0.0003,1.0169,-0.2324,0.5918,0.0813,1.0169,-0.2324,0.5791
1,Line,,,,,,,13,0,0,-0.0005,1.0169,-0.2324,0.5595,0.0206,1.0169,-0.2324,0.5791
1,Line,,,,,,,1,0,0,-0.0002,1.0169,-0.2324,0.5712,0.0807,1.0169,-0.2324,0.5791
1,Line,,,,,,,180,0,0,-0.0003,1.0169,-0.2324,0.5595,0.0749,1.0169,-0.2324,0.5712
1,Line,,,,,,,180,0,0,-0.0003,1.0169,-0.2324,0.5791,0.0813,1.0169,-0.2324,0.5918
1,Line,,,,,,,173,0,0,-0.0004,1.0169,-0.2324,0.5255,0.0206,1.0169,-0.2324,0.5421
1,Line,,,,,,,2,0,0,-0.0017,1.0169,-0.2324,0.4725,0.0807,1.0169,-0.2324,0.5421
1,Line,,,,,,,0,0,0,0.0013,1.0169,-0.2324,0.5255,0.0749,1.0169,-0.2324,0.4725
1,Line,,,,,,,180,0,0,-0.0009,1.0169,-0.2324,0.5421,0.0813,1.0169,-0.2324,0.5791
1,Line,,,,,,,167,0,0,-0.0005,1.0169,-0.2324,0.5595,0.0206,1.0169,-0.2324,0.5791
1,Line,,,,,,,1,0,0,-0.0013,1.0169,-0.2324,0.5255,0.0807,1.0169,-0.2324,0.5791
1,Line,,,,,,,180,0,0,0.0008,1.0169,-0.2324,0.5595,0.0749,1.0169,-0.2324,0.5255
1,Line,,,,,,,180,0,0,-0.0018,1.0169,-0.2324,0.179,0.0813,1.0169,-0.2324,0.2515
1,Line,,,,,,,7,0,0,0.0004,1.0169,-0.2324,0.1381,0.0206,1.0169,-0.2324,0.1215
1,Line,,,,,,,178,0,0,0.0017,1.0169,-0.2324,0.1911,0.0807,1.0169,-0.2324,0.1215
1,Line,,,,,,,180,0,0,-0.0013,1.0169,-0.2324,0.1381,0.0749,1.0169,-0.2324,0.1911
1,Line,,,,,,,180,0,0,0.0009,1.0169,-0.2324,0.1215,0.0813,1.0169,-0.2324,0.0846
1,Line,,,,,,,180,0,0,-0.0003,1.0169,-0.2324,0.0924,0.0749,1.0169,-0.2324,0.1041
1,Line,,,,,,,179,0,0,0.0013,1.0169,-0.2324,0.1381,0.0807,1.0169,-0.2324,0.0846
1,Line,,,,,,,0,0,0,-0.0008,1.0169,-0.2324,0.1041,0.0749,1.0169,-0.2324,0.1381
1,Line,,,,,,,0,0,0,0.0014,1.0169,-0.2324,0.179,0.0813,1.0169,-0.2324,0.1215
1,Line,,,,,,,4,0,0,0.0002,1.0169,-0.2324,0.2578,0.0206,1.0169,-0.2324,0.2515
1,Line,,,,,,,10,0,0,0.002,1.0169,-0.2324,0.3318,0.0807,1.0169,-0.2324,0.2515
1,Line,,,,,,,0,0,0,-0.0018,1.0169,-0.2324,0.2578,0.0749,1.0169,-0.2324,0.3318
1,Line,,,,,,,180,0,0,0.0018,1.0169,-0.2324,0.2515,0.0813,1.0169,-0.2324,0.179
1,Line,,,,,,,5,0,0,0.0003,1.0169,-0.2324,0.1911,0.0206,1.0169,-0.2324,0.179
1,Line,,,,,,,175,0,0,0.0019,1.0169,-0.2324,0.2578,0.0807,1.0169,-0.2324,0.179
1,Line,,,,,,,180,0,0,-0.0016,1.0169,-0.2324,0.1911,0.0749,1.0169,-0.2324,0.2578
1,Line,,,,,,,13,0,0,0.0005,1.0169,-0.2324,0.1041,0.0206,1.0169,-0.2324,0.0846
1,Line,,,,,,,173,0,0,0.0004,1.0169,-0.2324,0.1381,0.0206,1.0169,-0.2324,0.1215
1,Line,,,,,,,179,0,0,-0.0004,1.0169,-0.2324,0.1041,0.0807,1.0169,-0.2324,0.1215
1,Line,,,,,,,180,0,0,0.0008,1.0169,-0.2324,0.1381,0.0749,1.0169,-0.2324,0.1041
1,Line,,,,,,,0,0,0,-0.0014,1.0169,-0.2324,0.1215,0.0813,1.0169,-0.2324,0.179
1,Line,,,,,,,175,0,0,0.0003,1.0169,-0.2324,0.1911,0.0206,1.0169,-0.2324,0.179
1,Line,,,,,,,179,0,0,-0.001,1.0169,-0.2324,0.1381,0.0807,1.0169,-0.2324,0.179
1,Line,,,,,,,0,0,0,0.0013,1.0169,-0.2324,0.1911,0.0749,1.0169,-0.2324,0.1381
1,Line,,,,,,,180,0,0,-0.0009,1.0169,-0.2324,0.0846,0.0813,1.0169,-0.2324,0.1215
1,Line,,,,,,,90,0,0,0.0005,1.0169,-0.2324,0.0924,0.0206,1.0169,-0.2324,0.0718
1,Line,,,,,,,1,0,0,0.0002,1.0169,-0.2324,0.0924,0.0807,1.0169,-0.2324,0.0846
1,Line,,,,,,,0,0,0,0.0003,1.0169,-0.2324,0.0846,0.0813,1.0169,-0.2324,0.0718
1,Line,,,,,,,180,0,0,-0.0003,1.0169,-0.2324,0.0718,0.0813,1.0169,-0.2324,0.0846
1,Line,,,,,,,167,0,0,0.0005,1.0169,-0.2324,0.1041,0.0206,1.0169,-0.2324,0.0846
1,Line,,,,,,,179,0,0,0.0002,1.0169,-0.2324,0.0924,0.0807,1.0169,-0.2324,0.0846
1,Line,,,,,,,180,0,0,0.0003,1.0169,-0.2324,0.1041,0.0749,1.0169,-0.2324,0.0924
1,Line,,,,,,,179,0,0,0,1.0169,-0.2324,0.3041,0.0177,1.0169,-0.2324,0.3039
1,Line,,,,,,,0,0,0,-0.0014,1.0169,-0.2324,0.3318,0.0566,1.0169,-0.2324,0.3878
1,Line,,,,,,,180,0,0,-0.0014,1.0169,-0.2324,0.2759,0.0566,1.0169,-0.2324,0.3318
1,Line,,,,,,,180,0,0,-0.0022,1.0169,-0.2324,0.3878,0.1119,1.0169,-0.2324,0.4783
1,_AUDI_R808,0.685,-0.1079,0.3318,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,94,0,0,-0.0032,-2.7732,1.5966,0.2784,0.1923,-2.7732,1.5966,0.4078
1,Line,,,,,,,22,0,0,0.0026,-2.7732,1.5966,0.5031,0.1151,-2.7732,1.5966,0.397
1,Group_1,0.685,-0.1079,-0.0001,40.84,40.84,40.84,,,,,,,,,,,
1,Line,,,,,,,180,0,0,0.005,1.0169,-0.2324,0.4783,0.2128,1.0169,-0.2324,0.2759
1,Line,,,,,,,180,0,0,-0.0008,1.0169,-0.2324,0.1508,0.1119,1.0169,-0.2324,0.1854
1,Line,,,,,,,0,0,0,-0.0012,1.0169,-0.2324,0.2254,0.0566,1.0169,-0.2324,0.2759
1,Line,,,,,,,180,0,0,-0.001,1.0169,-0.2324,0.1854,0.0566,1.0169,-0.2324,0.2254
1,Line,,,,,,,0,0,0,-0.0022,1.0169,-0.2324,0.1854,0.1119,1.0169,-0.2324,0.2759
1,Line,,,,,,,0,0,0,0,1.0169,-0.2324,0.2759,0.3444,1.0169,-0.2324,0.2759
1,Line,,,,,,,0,0,0,0.005,1.0169,-0.2324,0.4783,0.3444,1.0169,-0.2324,0.2759
1,Line,,,,,,,0,0,0,-0.0031,1.0169,-0.2324,0.1508,0.2128,1.0169,-0.2324,0.2759
1,Line,,,,,,,90,0,0,-0.0034,-2.7732,1.5966,0.2714,0.1844,-2.7732,1.5966,0.4098
1,Line,,,,,,,88,0,0,0.0027,-2.7732,1.5966,0.4061,0.1176,-2.7732,1.5966,0.2945
1,Line,,,,,,,100,0,0,-0.0031,-2.7732,1.5966,0.2784,0.1283,-2.7732,1.5966,0.4061
1,Line,,,,,,,86,0,0,0.0032,-2.7732,1.5966,0.4078,0.1923,-2.7732,1.5966,0.2784
1,Line,,,,,,,86,0,0,0.0069,-2.7732,1.5966,0.4963,0.4856,-2.7732,1.5966,0.2154
1,Line,,,,,,,85,0,0,0.0068,-2.7732,1.5966,0.4916,0.3031,-2.7732,1.5966,0.2154
1,Line,,,,,,,94,0,0,0.0069,-2.7732,1.5966,0.4963,0.4856,-2.7732,1.5966,0.2154
1,Line,,,,,,,0,0,0,0.0084,-2.7732,1.5966,0.4963,0.3488,-2.7732,1.5966,0.1539
1,Line,,,,,,,110,0,0,-0.0033,-2.7732,1.5966,0.2714,0.1368,-2.7732,1.5966,0.4078
1,Line,,,,,,,92,0,0,-0.0027,-2.7732,1.5966,0.2945,0.1176,-2.7732,1.5966,0.4061
1,Line,,,,,,,95,0,0,-0.0013,-2.7732,1.5966,0.3516,0.0844,-2.7732,1.5966,0.4061
1,Line,,,,,,,85,0,0,-0.0013,-2.7732,1.5966,0.3516,0.0844,-2.7732,1.5966,0.4061
1,Line,,,,,,,80,0,0,-0.0031,-2.7732,1.5966,0.2784,0.1283,-2.7732,1.5966,0.4061
1,Line,,,,,,,90,0,0,0.0034,-2.7732,1.5966,0.4098,0.1844,-2.7732,1.5966,0.2714
1,Line,,,,,,,180,0,0,-0.0034,-2.7732,1.5966,0.2704,0.1395,-2.7732,1.5966,0.4098
1,Line,,,,,,,70,0,0,-0.0033,-2.7732,1.5966,0.2714,0.1368,-2.7732,1.5966,0.4078
1,Line,,,,,,,0,0,0,-0.0012,1.0169,-0.2324,0.3878,0.0566,1.0169,-0.2324,0.4382
1,Line,,,,,,,0,0,0,-0.0022,1.0169,-0.2324,0.3878,0.1119,1.0169,-0.2324,0.4783
1,Line,,,,,,,180,0,0,0.0012,1.0169,-0.2324,0.4382,0.0566,1.0169,-0.2324,0.3878
1,Line,,,,,,,0,0,0,0.001,1.0169,-0.2324,0.4783,0.0566,1.0169,-0.2324,0.4382
1,Line,,,,,,,0,0,0,-0.0006,1.0169,-0.2324,0.4783,0.0566,1.0169,-0.2324,0.504
1,Line,,,,,,,180,0,0,0.0006,1.0169,-0.2324,0.504,0.0566,1.0169,-0.2324,0.4783
1,Line,,,,,,,0,0,0,0.0002,1.0169,-0.2324,0.5129,0.0566,1.0169,-0.2324,0.504
1,Line,,,,,,,0,0,0,-0.0002,1.0169,-0.2324,0.504,0.0566,1.0169,-0.2324,0.5129
1,Line,,,,,,,0,0,0,-0.005,1.0169,-0.2324,0.2759,0.2128,1.0169,-0.2324,0.4783
1,Line,,,,,,,180,0,0,0.0008,1.0169,-0.2324,0.5129,0.1119,1.0169,-0.2324,0.4783
1,Line,,,,,,,0,0,0,-0.0008,1.0169,-0.2324,0.4783,0.1119,1.0169,-0.2324,0.5129
1,Line,,,,,,,180,0,0,0.0006,1.0169,-0.2324,0.504,0.0566,1.0169,-0.2324,0.4783
1,Line,,,,,,,180,0,0,-0.005,1.0169,-0.2324,0.2759,0.2128,1.0169,-0.2324,0.4783
1,Line,,,,,,,0,0,0,-0.005,1.0169,-0.2324,0.2759,0.3444,1.0169,-0.2324,0.4783
1,Line,,,,,,,0,0,0,0,1.0169,-0.2324,0.2759,0.3444,1.0169,-0.2324,0.2759
1,Line,,,,,,,0,0,0,0,1.0169,-0.2324,0.4783,0.2128,1.0169,-0.2324,0.4783
1,Line,,,,,,,0,0,0,-0.0008,1.0169,-0.2324,0.4783,0.1119,1.0169,-0.2324,0.5129
1,Line,,,,,,,0,0,0,0.0006,1.0169,-0.2324,0.1854,0.0566,1.0169,-0.2324,0.1596
1,Line,,,,,,,180,0,0,0.001,1.0169,-0.2324,0.2254,0.0566,1.0169,-0.2324,0.1854
1,Line,,,,,,,180,0,0,0.0012,1.0169,-0.2324,0.2759,0.0566,1.0169,-0.2324,0.2254
1,Line,,,,,,,180,0,0,0.0002,1.0169,-0.2324,0.1596,0.0566,1.0169,-0.2324,0.1508
1,Line,,,,,,,180,0,0,-0.001,1.0169,-0.2324,0.4382,0.0566,1.0169,-0.2324,0.4783
1,Line,,,,,,,180,0,0,-0.0006,1.0169,-0.2324,0.1596,0.0566,1.0169,-0.2324,0.1854
1,Line,,,,,,,180,0,0,-0.0002,1.0169,-0.2324,0.1508,0.0566,1.0169,-0.2324,0.1596
1,Line,,,,,,,180,0,0,0.0014,1.0169,-0.2324,0.3318,0.0566,1.0169,-0.2324,0.2759
1,Line,,,,,,,0,0,0,0.001,1.0169,-0.2324,0.4783,0.0566,1.0169,-0.2324,0.4382
1,Line,,,,,,,0,0,0,0,1.0169,-0.2324,0.4783,0.2128,1.0169,-0.2324,0.4783
1,Line,,,,,,,180,0,0,0.0008,1.0169,-0.2324,0.5129,0.1119,1.0169,-0.2324,0.4783
1,Line,,,,,,,0,0,0,0.0012,1.0169,-0.2324,0.4382,0.0566,1.0169,-0.2324,0.3878
1,Line,,,,,,,0,0,0,0.0014,1.0169,-0.2324,0.3878,0.0566,1.0169,-0.2324,0.3318
1,Line,,,,,,,0,0,0,-0.005,1.0169,-0.2324,0.2759,0.2128,1.0169,-0.2324,0.4783
1,Line,,,,,,,0,0,0,0.0022,1.0169,-0.2324,0.4783,0.1119,1.0169,-0.2324,0.3878
1,Line,,,,,,,99,0,0,0.0069,-2.7732,1.5966,0.4965,0.3378,-2.7732,1.5966,0.2154
1,Line,,,,,,,143,0,0,0.0002,-2.7732,1.5966,0.3733,0.0103,-2.7732,1.5966,0.3638
1,Line,,,,,,,44,0,0,0.0006,-2.7732,1.5966,0.3733,0.1849,-2.7732,1.5966,0.35
1,Line,,,,,,,45,0,0,-0.0003,-2.7732,1.5966,0.35,0.1833,-2.7732,1.5966,0.3638
1,Line,,,,,,,37,0,0,-0.0001,-2.7732,1.5966,0.3638,0.0686,-2.7732,1.5966,0.3693
1,Line,,,,,,,74,0,0,-0.0018,-2.7732,1.5966,0.4236,0.1362,-2.7732,1.5966,0.4987
1,Line,,,,,,,34,0,0,0.0004,-2.7732,1.5966,0.3793,0.0754,-2.7732,1.5966,0.3638
1,Line,,,,,,,3,0,0,-0.0002,-2.7732,1.5966,0.3693,0.0118,-2.7732,1.5966,0.3793
1,Line,,,,,,,135,0,0,0.0002,-2.7732,1.5966,0.3596,0.0108,-2.7732,1.5966,0.35
1,Line,,,,,,,180,0,0,-0.0002,-2.7732,1.5966,0.2474,0.0085,-2.7732,1.5966,0.2544
1,Line,,,,,,,90,0,0,-0.0001,-2.7732,1.5966,0.2483,0.122,-2.7732,1.5966,0.2544
1,Line,,,,,,,0,0,0,-0.0002,-2.7732,1.5966,0.2483,0.0089,-2.7732,1.5966,0.2554
1,Line,,,,,,,65,0,0,-0.0001,-2.7732,1.5966,0.3289,0.0767,-2.7732,1.5966,0.3344
1,Line,,,,,,,54,0,0,0.0006,-2.7732,1.5966,0.3596,0.2233,-2.7732,1.5966,0.3344
1,Line,,,,,,,55,0,0,-0.0004,-2.7732,1.5966,0.3344,0.2232,-2.7732,1.5966,0.35
1,Line,,,,,,,2,0,0,0.0002,-2.7732,1.5966,0.3437,0.0111,-2.7732,1.5966,0.3344
1,Line,,,,,,,78,0,0,0,-2.7732,1.5966,0.4993,0.1025,-2.7732,1.5966,0.4987
1,Line,,,,,,,65,0,0,-0.0001,-2.7732,1.5966,0.2815,0.0096,-2.7732,1.5966,0.2849
1,Line,,,,,,,91,0,0,0.0004,-2.7732,1.5966,0.2815,0.04,-2.7732,1.5966,0.265
1,Line,,,,,,,36,0,0,-0.0002,-2.7732,1.5966,0.2569,0.01,-2.7732,1.5966,0.265
1,Line,,,,,,,111,0,0,-0.0018,-2.7732,1.5966,0.2815,0.0782,-2.7732,1.5966,0.355
1,Line,,,,,,,3,0,0,-0.0001,-2.7732,1.5966,0.5573,0.015,-2.7732,1.5966,0.5611
1,Line,,,,,,,110,0,0,-0.0003,-2.7732,1.5966,0.5573,0.0818,-2.7732,1.5966,0.5688
1,Line,,,,,,,178,0,0,-0.0001,-2.7732,1.5966,0.5648,0.0167,-2.7732,1.5966,0.5688
1,Line,,,,,,,94,0,0,0,-2.7732,1.5966,0.2569,0.1466,-2.7732,1.5966,0.2554
1,Line,,,,,,,80,0,0,0.0005,-2.7732,1.5966,0.5171,0.1014,-2.7732,1.5966,0.4987
1,Line,,,,,,,77,0,0,0,-2.7732,1.5966,0.5158,0.1042,-2.7732,1.5966,0.5171
1,Line,,,,,,,28,0,0,-0.0004,-2.7732,1.5966,0.4987,0.0184,-2.7732,1.5966,0.5158
1,Line,,,,,,,98,0,0,0,-2.7732,1.5966,0.4053,0.0824,-2.7732,1.5966,0.4061
1,Line,,,,,,,180,0,0,-0.0002,-2.7732,1.5966,0.2483,0.0089,-2.7732,1.5966,0.2554
1,Line,,,,,,,90,0,0,-0.0001,-2.7732,1.5966,0.2483,0.122,-2.7732,1.5966,0.2544
1,Line,,,,,,,90,0,0,-0.0005,-2.7732,1.5966,0.4061,0.0923,-2.7732,1.5966,0.4247
1,Line,,,,,,,86,0,0,0,-2.7732,1.5966,0.2569,0.1466,-2.7732,1.5966,0.2554
1,Line,,,,,,,144,0,0,0.0011,-2.7732,1.5966,0.4971,0.2356,-2.7732,1.5966,0.4501
1,Line,,,,,,,143,0,0,0.0025,-2.7732,1.5966,0.4971,0.2393,-2.7732,1.5966,0.3962
1,Line,,,,,,,143,0,0,0.0038,-2.7732,1.5966,0.4971,0.2603,-2.7732,1.5966,0.3418
1,Line,,,,,,,147,0,0,0,-2.7732,1.5966,0.4971,0.2496,-2.7732,1.5966,0.499
1,Line,,,,,,,160,0,0,-0.0011,-2.7732,1.5966,0.5364,0.1702,-2.7732,1.5966,0.5825
1,Line,,,,,,,157,0,0,-0.0001,-2.7732,1.5966,0.5364,0.1328,-2.7732,1.5966,0.5422
1,Line,,,,,,,153,0,0,0.0009,-2.7732,1.5966,0.5364,0.1143,-2.7732,1.5966,0.499
1,Line,,,,,,,144,0,0,0.0051,-2.7732,1.5966,0.4971,0.291,-2.7732,1.5966,0.2898
1,Line,,,,,,,59,0,0,0.0072,-2.7732,1.5966,0.4891,0.3188,-2.7732,1.5966,0.1931
1,Line,,,,,,,18,0,0,0.0076,-2.7732,1.5966,0.5027,0.3342,-2.7732,1.5966,0.1931
1,Line,,,,,,,108,0,0,0.007,-2.7732,1.5966,0.5027,0.3988,-2.7732,1.5966,0.2154
1,Line,,,,,,,142,0,0,0.0002,-2.7732,1.5966,0.4971,0.1559,-2.7732,1.5966,0.4891
1,Line,,,,,,,145,0,0,0.0061,-2.7732,1.5966,0.4971,0.3205,-2.7732,1.5966,0.2481
1,Line,,,,,,,154,0,0,0.0086,-2.7732,1.5966,0.4971,0.4002,-2.7732,1.5966,0.1469
1,Line,,,,,,,149,0,0,0.0084,-2.7732,1.5966,0.4891,0.4878,-2.7732,1.5966,0.1469
1,Line,,,,,,,164,0,0,-0.0019,-2.7732,1.5966,0.5364,0.2136,-2.7732,1.5966,0.6153
1,Line,,,,,,,113,0,0,0,-2.7732,1.5966,0.3554,0.0096,-2.7732,1.5966,0.355
1,Line,,,,,,,46,0,0,-0.0018,-2.7732,1.5966,0.3554,0.0744,-2.7732,1.5966,0.427
1,Line,,,,,,,115,0,0,0.0001,-2.7732,1.5966,0.4293,0.0091,-2.7732,1.5966,0.427
1,Line,,,,,,,69,0,0,-0.0018,-2.7732,1.5966,0.2815,0.0782,-2.7732,1.5966,0.355
1,Line,,,,,,,144,0,0,-0.0002,-2.7732,1.5966,0.2569,0.01,-2.7732,1.5966,0.265
1,Line,,,,,,,89,0,0,0.0004,-2.7732,1.5966,0.2815,0.04,-2.7732,1.5966,0.265
1,Line,,,,,,,115,0,0,-0.0001,-2.7732,1.5966,0.2815,0.0096,-2.7732,1.5966,0.2849
1,Line,,,,,,,30,0,0,-0.0018,-2.7732,1.5966,0.4293,0.0775,-2.7732,1.5966,0.503
1,Line,,,,,,,148,0,0,0.0008,-2.7732,1.5966,0.5364,0.1409,-2.7732,1.5966,0.5032
1,Line,,,,,,,155,0,0,0.0007,-2.7732,1.5966,0.5364,0.1374,-2.7732,1.5966,0.5077
1,Line,,,,,,,147,0,0,-0.0016,-2.7732,1.5966,0.5364,0.1068,-2.7732,1.5966,0.6002
1,Line,,,,,,,141,0,0,-0.001,-2.7732,1.5966,0.4971,0.1483,-2.7732,1.5966,0.5364
1,Line,,,,,,,105,0,0,0,-2.7732,1.5966,0.5029,0.0071,-2.7732,1.5966,0.503
1,Line,,,,,,,46,0,0,0.0009,-2.7732,1.5966,0.5405,0.0404,-2.7732,1.5966,0.503
1,Line,,,,,,,104,0,0,0.0001,-2.7732,1.5966,0.5405,0.009,-2.7732,1.5966,0.5369
1,Line,,,,,,,180,0,0,0.0002,1.0169,-0.2324,0.5129,0.0566,1.0169,-0.2324,0.504
1,Line,,,,,,,121,0,0,-0.0001,1.0169,-0.2324,0.3551,0.0099,1.0169,-0.2324,0.3602
1,Line,,,,,,,156,0,0,0.0006,1.0169,-0.2324,0.3799,0.0313,1.0169,-0.2324,0.3551
1,Line,,,,,,,178,0,0,-0.0005,1.0169,-0.2324,0.3602,0.0236,1.0169,-0.2324,0.3799
1,Line,,,,,,,1,0,0,0,1.0169,-0.2324,0.3653,0.0031,1.0169,-0.2324,0.3643
1,Line,,,,,,,1,0,0,0,1.0169,-0.2324,0.3118,0.0031,1.0169,-0.2324,0.3127
1,Line,,,,,,,179,0,0,-0.0001,1.0169,-0.2324,0.3592,0.0088,1.0169,-0.2324,0.3653
1,Line,,,,,,,0,0,0,0.0001,1.0169,-0.2324,0.3643,0.0106,1.0169,-0.2324,0.3592
1,Line,,,,,,,179,0,0,0.0001,1.0169,-0.2324,0.3592,0.0088,1.0169,-0.2324,0.3551
1,Line,,,,,,,2,0,0,-0.0005,1.0169,-0.2324,0.371,0.0236,1.0169,-0.2324,0.3894
1,Line,,,,,,,3,0,0,0.0002,1.0169,-0.2324,0.3213,0.0088,1.0169,-0.2324,0.3127
1,Line,,,,,,,180,0,0,-0.0002,1.0169,-0.2324,0.3118,0.0106,1.0169,-0.2324,0.3213
1,Line,,,,,,,23,0,0,0.0006,1.0169,-0.2324,0.3894,0.0313,1.0169,-0.2324,0.3653
1,Line,,,,,,,0,0,0,-0.0002,1.0169,-0.2324,0.352,0.0106,1.0169,-0.2324,0.3592
1,Line,,,,,,,105,0,0,0.0001,1.0169,-0.2324,0.3551,0.0031,1.0169,-0.2324,0.352
1,Line,,,,,,,64,0,0,-0.0001,1.0169,-0.2324,0.3653,0.0099,1.0169,-0.2324,0.371
1,Line,,,,,,,177,0,0,-0.0002,1.0169,-0.2324,0.3127,0.0088,1.0169,-0.2324,0.3213
1,Line,,,,,,,154,0,0,0.0006,1.0169,-0.2324,0.2901,0.0236,1.0169,-0.2324,0.2665
1,Line,,,,,,,0,0,0,0,1.0169,-0.2324,0.2979,0.0106,1.0169,-0.2324,0.2992
1,Line,,,,,,,180,0,0,0,1.0169,-0.2324,0.2968,0.0088,1.0169,-0.2324,0.2979
1,Line,,,,,,,95,0,0,-0.0007,1.0169,-0.2324,0.2665,0.0313,1.0169,-0.2324,0.2968
1,Line,,,,,,,180,0,0,0,1.0169,-0.2324,0.2992,0.0106,1.0169,-0.2324,0.2979
1,Line,,,,,,,178,0,0,-0.0001,1.0169,-0.2324,0.2968,0.003,1.0169,-0.2324,0.2992
1,Line,,,,,,,86,0,0,0.0002,1.0169,-0.2324,0.2968,0.0099,1.0169,-0.2324,0.2901
1,Line,,,,,,,2,0,0,0.0001,1.0169,-0.2324,0.2992,0.003,1.0169,-0.2324,0.2968
1,Line,,,,,,,165,0,0,-0.0002,1.0169,-0.2324,0.3039,0.0313,1.0169,-0.2324,0.3127
1,Line,,,,,,,179,0,0,0.0002,1.0169,-0.2324,0.3102,0.0236,1.0169,-0.2324,0.3039
1,Line,,,,,,,0,0,0,0.0002,1.0169,-0.2324,0.3213,0.0106,1.0169,-0.2324,0.3118
1,Line,,,,,,,131,0,0,0.0001,1.0169,-0.2324,0.3127,0.0099,1.0169,-0.2324,0.3102
1,Line,,,,,,,1,0,0,-0.0002,1.0169,-0.2324,0.3213,0.0088,1.0169,-0.2324,0.3293
1,Line,,,,,,,180,0,0,0.0003,1.0169,-0.2324,0.3317,0.0106,1.0169,-0.2324,0.3213
1,Line,,,,,,,2,0,0,-0.0001,1.0169,-0.2324,0.3293,0.003,1.0169,-0.2324,0.3317
1,Line,,,,,,,179,0,0,0,1.0169,-0.2324,0.3127,0.0031,1.0169,-0.2324,0.3118
