Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0274,,,,,,,,,,,,,,,,76,0.0049,0.0191,0.0190,-0.0618,1.5260,1.4276,-0.0667,1.5069,1.4085
1,Line,0.0406,,,,,,,,,,,,,,,,93,0.0022,-0.0363,0.0181,-0.0595,1.4897,1.4457,-0.0618,1.5260,1.4276
1,Line,0.0098,,,,,,,,,,,,,,,,119,0.0039,-0.0070,0.0057,0.0998,1.4108,1.2928,0.0958,1.4178,1.2872
1,Line,0.0133,,,,,,,,,,,,,,,,85,-0.0012,-0.0133,-0.0005,-0.0661,1.5068,1.3511,-0.0649,1.5200,1.3516
1,Line,0.0291,,,,,,,,,,,,,,,,40,0.0222,0.0188,0.0017,0.0499,1.4924,1.4996,0.0278,1.4736,1.4979
1,Line,0.0400,,,,,,,,,,,,,,,,157,-0.0369,0.0155,-0.0009,0.0278,1.4736,1.4979,0.0646,1.4582,1.4988
1,Line,0.0210,,,,,,,,,,,,,,,,145,-0.0173,0.0120,-0.0007,0.0502,1.4914,1.4926,0.0675,1.4794,1.4934
1,Line,0.0341,,,,,,,,,,,,,,,,172,0.0085,-0.0012,0.0330,-0.0485,1.5238,1.4568,-0.0570,1.5250,1.4239
1,Line,0.0068,,,,,,,,,,,,,,,,39,0.0009,0.0007,0.0067,-0.0475,1.5245,1.4635,-0.0485,1.5238,1.4568
1,Line,0.0282,,,,,,,,,,,,,,,,63,-0.0127,-0.0252,-0.0014,0.0646,1.4582,1.4988,0.0773,1.4834,1.5001
1,Line,0.0397,,,,,,,,,,,,,,,,161,0.0375,-0.0129,0.0011,0.0675,1.4794,1.4934,0.0300,1.4923,1.4922
1,Line,0.0203,,,,,,,,,,,,,,,,177,-0.0202,0.0009,-0.0004,0.0300,1.4923,1.4922,0.0502,1.4914,1.4926
1,Line,0.0123,,,,,,,,,,,,,,,,34,-0.0101,-0.0068,-0.0015,0.1433,1.3237,1.3198,0.1534,1.3305,1.3213
1,Line,0.0491,,,,,,,,,,,,,,,,158,-0.0452,0.0185,0.0051,0.0153,1.4197,1.2960,0.0606,1.4012,1.2909
1,Line,0.0169,,,,,,,,,,,,,,,,95,-0.0015,0.0166,-0.0030,0.0606,1.4012,1.2909,0.0620,1.3846,1.2939
1,Line,0.0357,,,,,,,,,,,,,,,,11,-0.0045,-0.0008,-0.0354,0.1829,1.4342,1.3094,0.1874,1.4350,1.3448
1,Line,0.0274,,,,,,,,,,,,,,,,164,-0.0262,0.0076,-0.0021,0.1534,1.3305,1.3213,0.1797,1.3229,1.3233
1,Line,0.0365,,,,,,,,,,,,,,,,179,0.0364,-0.0008,0.0035,0.1797,1.3229,1.3233,0.1433,1.3237,1.3198
1,Line,0.0584,,,,,,,,,,,,,,,,143,0.0467,-0.0350,-0.0020,0.0620,1.3846,1.2939,0.0153,1.4197,1.2960
1,Line,0.0486,,,,,,,,,,,,,,,,2,-0.0478,-0.0017,0.0086,0.0998,1.4108,1.2928,0.1476,1.4125,1.2843
1,Line,0.0087,,,,,,,,,,,,,,,,93,-0.0003,0.0064,-0.0059,0.1476,1.4125,1.2843,0.1479,1.4061,1.2902
1,Line,0.0484,,,,,,,,,,,,,,,,174,0.0481,-0.0047,-0.0026,0.1479,1.4061,1.2902,0.0998,1.4108,1.2928
1,Line,0.0210,,,,,,,,,,,,,,,,143,0.0166,-0.0126,-0.0022,0.0189,1.4823,1.2990,0.0023,1.4949,1.3012
1,Line,0.0063,,,,,,,,,,,,,,,,73,0.0019,0.0060,-0.0005,0.0023,1.4949,1.3012,0.0004,1.4889,1.3017
1,Line,0.0198,,,,,,,,,,,,,,,,160,-0.0185,0.0066,0.0026,0.0004,1.4889,1.3017,0.0189,1.4823,1.2990
1,Line,0.0098,,,,,,,,,,,,,,,,117,0.0045,-0.0087,0.0000,0.1433,1.3237,1.3198,0.1388,1.3325,1.3199
1,Line,0.0596,,,,,,,,,,,,,,,,90,0.0004,-0.0593,-0.0058,0.1777,1.3869,1.4561,0.1773,1.4462,1.4619
1,Line,0.0288,,,,,,,,,,,,,,,,162,0.0273,-0.0091,0.0005,0.0773,1.4834,1.5001,0.0499,1.4924,1.4996
1,Line,0.0373,,,,,,,,,,,,,,,,113,-0.0147,0.0343,0.0008,0.0499,1.4924,1.4996,0.0646,1.4582,1.4988
1,Line,0.0149,,,,,,,,,,,,,,,,172,-0.0147,0.0020,-0.0014,0.1388,1.3325,1.3199,0.1534,1.3305,1.3213
1,Line,0.0509,,,,,,,,,,,,,,,,161,-0.0481,0.0167,0.0007,0.0008,1.4958,1.2951,0.0489,1.4792,1.2944
1,Line,0.0269,,,,,,,,,,,,,,,,101,-0.0042,0.0222,0.0146,0.1735,1.4092,1.4707,0.1777,1.3869,1.4561
1,Line,0.0072,,,,,,,,,,,,,,,,78,0.0015,0.0066,0.0025,0.1754,1.4455,1.4422,0.1740,1.4388,1.4398
1,Line,0.0180,,,,,,,,,,,,,,,,57,0.0098,0.0150,0.0005,0.1880,1.3555,1.3239,0.1781,1.3405,1.3234
1,Line,0.0241,,,,,,,,,,,,,,,,153,0.0051,-0.0026,-0.0234,-0.0609,1.5187,1.3754,-0.0660,1.5213,1.3989
1,Line,0.0273,,,,,,,,,,,,,,,,93,-0.0001,0.0021,0.0272,-0.0660,1.5213,1.3989,-0.0659,1.5192,1.3717
1,Line,0.0284,,,,,,,,,,,,,,,,97,-0.0035,0.0282,-0.0002,0.1488,1.4429,1.2827,0.1523,1.4147,1.2828
1,Line,0.0542,,,,,,,,,,,,,,,,174,0.0539,-0.0054,-0.0029,0.1523,1.4147,1.2828,0.0984,1.4201,1.2857
1,Line,0.0136,,,,,,,,,,,,,,,,91,-0.0003,0.0135,0.0021,0.1888,1.4316,1.3109,0.1891,1.4182,1.3088
1,Line,0.0063,,,,,,,,,,,,,,,,174,-0.0050,0.0005,-0.0038,-0.0659,1.5192,1.3717,-0.0609,1.5187,1.3754
1,Line,0.0119,,,,,,,,,,,,,,,,26,-0.0093,-0.0045,-0.0059,-0.0414,1.5157,1.4751,-0.0321,1.5202,1.4810
1,Line,0.0069,,,,,,,,,,,,,,,,73,0.0020,0.0066,-0.0004,-0.0321,1.5202,1.4810,-0.0341,1.5136,1.4814
1,Line,0.0107,,,,,,,,,,,,,,,,109,-0.0029,0.0086,0.0057,-0.0456,1.5136,1.3257,-0.0426,1.5051,1.3201
1,Line,0.0045,,,,,,,,,,,,,,,,1,0.0045,0.0000,-0.0001,-0.0611,1.5145,1.3667,-0.0655,1.5145,1.3668
1,Line,0.0350,,,,,,,,,,,,,,,,88,0.0013,0.0350,0.0008,-0.0655,1.5145,1.3668,-0.0668,1.4795,1.3660
1,Line,0.0099,,,,,,,,,,,,,,,,164,0.0073,-0.0021,0.0063,-0.0341,1.5136,1.4814,-0.0414,1.5157,1.4751
1,Line,0.0195,,,,,,,,,,,,,,,,87,0.0003,0.0052,-0.0188,0.1840,1.4339,1.3262,0.1838,1.4287,1.3450
1,Line,0.0064,,,,,,,,,,,,,,,,73,-0.0018,-0.0056,0.0025,0.1838,1.4287,1.3450,0.1855,1.4343,1.3424
1,Line,0.0164,,,,,,,,,,,,,,,,15,0.0015,0.0004,0.0163,0.1855,1.4343,1.3424,0.1840,1.4339,1.3262
1,Line,0.0122,,,,,,,,,,,,,,,,101,-0.0022,0.0113,-0.0039,0.0774,1.3770,1.3005,0.0796,1.3657,1.3044
1,Line,0.0108,,,,,,,,,,,,,,,,10,0.0101,0.0018,0.0033,0.0796,1.3657,1.3044,0.0695,1.3639,1.3010
1,Line,0.0153,,,,,,,,,,,,,,,,59,-0.0079,-0.0131,0.0005,0.0695,1.3639,1.3010,0.0774,1.3770,1.3005
1,Line,0.0311,,,,,,,,,,,,,,,,12,0.0076,0.0016,-0.0301,0.1816,1.4404,1.4097,0.1740,1.4388,1.4398
