Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Position X1,Position Y1,Position Z1
1,Line,0.0694,,,,,,,,,,,,,,,,90,0.0000,-2.7949,-6.0579,0.0917,1.9281,0.7195,0.0917,1.9572,0.7825,,,
1,Line,0.0669,,,,,,,,,,,,,,,,90,0.0000,-4.9438,-4.1255,0.0917,1.8767,0.6766,0.0917,1.9281,0.7195,,,
1,Line,0.0815,,,,,,,,,,,,,,,,0,0.0000,0.0000,-7.8400,0.0917,1.9572,0.7825,0.0917,1.9572,0.8640,,,
1,Line,0.0549,,,,,,,,,,,,,,,,90,0.0000,2.3997,-4.7071,0.0917,1.9469,0.9006,0.0917,1.9219,0.9495,,,
1,Line,0.0310,,,,,,,,,,,,,,,,90,0.0000,0.8057,-2.8703,0.0917,1.9552,0.8708,0.0917,1.9469,0.9006,,,
1,Line,0.0420,,,,,,,,,,,,,,,,70,1.3875,3.7880,-0.2680,0.9409,1.4980,1.0202,0.9265,1.4586,1.0230,,,
1,Line,0.2516,,,,,,,,,,,,,,,,42,-18.0411,-16.1332,0.2680,0.7088,1.4586,1.0230,0.8964,1.6263,1.0202,,,
1,Line,0.1361,,,,,,,,,,,,,,,,25,11.8197,5.6186,-0.2680,0.8317,1.5170,1.0202,0.7088,1.4586,1.0230,,,
1,Line,0.0605,,,,,,,,,,,,,,,,40,-4.4501,-3.7385,0.2680,0.7088,1.4586,1.0230,0.7551,1.4975,1.0202,,,
1,Line,0.1356,,,,,,,,,,,,,,,,175,-12.9934,1.1308,-0.2680,0.5738,1.4704,1.0202,0.7088,1.4586,1.0230,,,
1,Line,0.1727,,,,,,,,,,,,,,,,175,-16.5595,1.3587,0.0000,0.4016,1.4845,1.0202,0.5738,1.4704,1.0202,,,
1,Line,0.0173,,,,,,,,,,,,,,,,180,-1.6663,0.0000,0.0000,0.9091,1.4586,1.0230,0.9265,1.4586,1.0230,,,
1,Line,0.1704,,,,,,,,,,,,,,,,100,2.8943,-16.1332,0.2680,0.9265,1.4586,1.0230,0.8964,1.6263,1.0202,,,
1,Line,0.1466,,,,,,,,,,,,,,,,24,-12.8604,-5.7773,0.2680,0.7088,1.4586,1.0230,0.8425,1.5187,1.0202,,,
1,Line,0.1110,,,,,,,,,,,,,,,,76,2.5903,10.3559,0.0000,0.8964,1.6263,1.0202,0.8695,1.5187,1.0202,,,
1,Line,0.1715,,,,,,,,,,,,,,,,21,-15.4508,-5.7773,0.2680,0.7088,1.4586,1.0230,0.8695,1.5187,1.0202,,,
1,Line,0.0152,,,,,,,,,,,,,,,,0,1.4641,0.0000,0.0000,1.4165,1.6138,0.4503,1.4013,1.6138,0.4503,,,
1,Line,0.0076,,,,,,,,,,,,,,,,53,0.4461,0.5814,0.0000,0.8753,2.4453,0.6407,0.8707,2.4392,0.6407,,,
1,Line,0.0086,,,,,,,,,,,,,,,,52,0.5037,0.6565,0.0000,0.8726,2.4479,0.6325,0.8674,2.4411,0.6325,,,
1,Line,0.0061,,,,,,,,,,,,,,,,52,0.3581,0.4667,0.0000,0.8794,2.4412,0.6475,0.8756,2.4363,0.6475,,,
1,Line,0.0020,,,,,,,,,,,,,,,,53,0.1165,0.1518,0.0000,0.8905,2.4300,0.6558,0.8893,2.4284,0.6558,,,
1,Line,0.0042,,,,,,,,,,,,,,,,53,0.2457,0.3201,0.0000,0.8846,2.4360,0.6527,0.8820,2.4327,0.6527,,,
1,Line,0.0026,,,,,,,,,,,,,,,,67,-0.0976,-0.2355,0.0000,0.9048,2.4195,0.5898,0.9058,2.4220,0.5898,,,
1,Line,0.0954,,,,,,,,,,,,,,,,89,0.0235,1.6742,-9.0281,1.3632,1.6312,0.3565,1.3629,1.6138,0.4503,,,
1,Line,0.0248,,,,,,,,,,,,,,,,157,0.0000,0.0000,2.3879,0.9058,2.4220,0.6146,0.9058,2.4220,0.5898,,,
1,Line,0.0090,,,,,,,,,,,,,,,,53,0.5270,0.6869,0.0000,0.8715,2.4490,0.6237,0.8661,2.4419,0.6237,,,
1,Line,0.0088,,,,,,,,,,,,,,,,52,0.5144,0.6704,0.0000,0.8721,2.4484,0.6148,0.8668,2.4414,0.6148,,,
1,Line,0.0004,,,,,,,,,,,,,,,,53,0.0206,0.0269,0.0000,0.8950,2.4256,0.5883,0.8948,2.4253,0.5883,,,
1,Line,0.0088,,,,,,,,,,,,,,,,68,0.3234,0.7807,0.0000,0.8668,2.4414,0.6148,0.8634,2.4333,0.6148,,,
1,Line,0.0089,,,,,,,,,,,,,,,,150,-0.0688,0.0397,0.8552,0.8661,2.4419,0.6237,0.8668,2.4414,0.6148,,,
1,Line,0.0089,,,,,,,,,,,,,,,,150,0.1270,-0.0733,0.8471,0.8674,2.4411,0.6325,0.8661,2.4419,0.6237,,,
1,Line,0.0090,,,,,,,,,,,,,,,,150,0.3140,-0.1813,0.7813,0.8707,2.4392,0.6407,0.8674,2.4411,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,68,0.3313,0.7999,0.0000,0.8661,2.4419,0.6237,0.8626,2.4335,0.6237,,,
1,Line,0.0048,,,,,,,,,,,,,,,,52,0.2814,0.3667,0.0000,0.8829,2.4376,0.5935,0.8800,2.4338,0.5935,,,
1,Line,0.0027,,,,,,,,,,,,,,,,53,0.1563,0.2037,0.0000,0.8887,2.4319,0.5898,0.8871,2.4297,0.5898,,,
1,Line,0.0080,,,,,,,,,,,,,,,,52,-0.4667,-0.6083,0.0000,0.8695,2.4399,0.6065,0.8743,2.4462,0.6065,,,
1,Line,0.0089,,,,,,,,,,,,,,,,150,-0.2598,0.1500,0.8051,0.8668,2.4414,0.6148,0.8695,2.4399,0.6065,,,
1,Line,0.0066,,,,,,,,,,,,,,,,53,0.3873,0.5047,0.0000,0.8780,2.4425,0.5992,0.8740,2.4373,0.5992,,,
1,Line,0.0215,,,,,,,,,,,,,,,,0,2.0642,0.0000,0.0000,1.1957,1.5868,0.5959,1.1742,1.5868,0.5959,,,
1,Line,0.1482,,,,,,,,,,,,,,,,101,0.5226,-2.5973,14.0059,1.1742,1.5868,0.5959,1.1688,1.6138,0.4503,,,
1,Line,0.1482,,,,,,,,,,,,,,,,101,-0.5226,2.5973,-14.0059,1.3300,1.6138,0.4503,1.3354,1.5868,0.5959,,,
1,Line,0.0152,,,,,,,,,,,,,,,,0,1.4641,0.0000,0.0000,1.3085,1.6138,0.4503,1.2933,1.6138,0.4503,,,
1,Line,0.0152,,,,,,,,,,,,,,,,0,1.4641,0.0000,0.0000,1.1688,1.6138,0.4503,1.1536,1.6138,0.4503,,,
1,Line,0.0531,,,,,,,,,,,,,,,,180,-5.1125,0.0000,0.0000,1.2936,1.6312,0.3565,1.3467,1.6312,0.3565,,,
1,Line,0.0165,,,,,,,,,,,,,,,,0,1.5842,0.0000,0.0000,1.3629,1.6138,0.4503,1.3465,1.6138,0.4503,,,
1,Line,0.0954,,,,,,,,,,,,,,,,89,-0.0235,-1.6742,9.0281,1.2781,1.6138,0.4503,1.2783,1.6312,0.3565,,,
1,Line,0.1482,,,,,,,,,,,,,,,,101,-0.5226,2.5973,-14.0059,1.1903,1.6138,0.4503,1.1957,1.5868,0.5959,,,
1,Line,0.0165,,,,,,,,,,,,,,,,0,1.5842,0.0000,0.0000,1.2067,1.6138,0.4503,1.1903,1.6138,0.4503,,,
1,Line,0.0954,,,,,,,,,,,,,,,,89,0.0235,1.6742,-9.0281,1.1538,1.6312,0.3565,1.1536,1.6138,0.4503,,,
1,Line,0.0531,,,,,,,,,,,,,,,,180,-5.1125,0.0000,0.0000,1.1538,1.6312,0.3565,1.2070,1.6312,0.3565,,,
1,Line,0.0954,,,,,,,,,,,,,,,,89,0.0235,1.6742,-9.0281,1.2936,1.6312,0.3565,1.2933,1.6138,0.4503,,,
1,Line,0.0954,,,,,,,,,,,,,,,,89,0.0235,1.6742,-9.0281,1.3467,1.6312,0.3565,1.3465,1.6138,0.4503,,,
1,Line,0.0152,,,,,,,,,,,,,,,,0,1.4641,0.0000,0.0000,1.2933,1.6138,0.4503,1.2781,1.6138,0.4503,,,
1,Line,0.0165,,,,,,,,,,,,,,,,0,1.5842,0.0000,0.0000,1.3465,1.6138,0.4503,1.3300,1.6138,0.4503,,,
1,Line,0.1482,,,,,,,,,,,,,,,,101,0.5226,-2.5973,14.0059,1.3140,1.5868,0.5959,1.3085,1.6138,0.4503,,,
1,Line,0.0215,,,,,,,,,,,,,,,,0,2.0642,0.0000,0.0000,1.3354,1.5868,0.5959,1.3140,1.5868,0.5959,,,
1,Line,0.0165,,,,,,,,,,,,,,,,180,-1.5842,0.0000,0.0000,1.3467,1.6312,0.3565,1.3632,1.6312,0.3565,,,
1,Line,0.0152,,,,,,,,,,,,,,,,180,-1.4641,0.0000,0.0000,1.2783,1.6312,0.3565,1.2936,1.6312,0.3565,,,
1,Line,0.0954,,,,,,,,,,,,,,,,89,0.0235,1.6742,-9.0281,1.2070,1.6312,0.3565,1.2067,1.6138,0.4503,,,
1,Line,0.0004,,,,,,,,,,,,,,,,112,-0.0130,0.0313,0.0000,0.8946,2.4243,0.5883,0.8948,2.4239,0.5883,,,
1,Line,0.0086,,,,,,,,,,,,,,,,7,-0.8204,-0.1080,0.0000,0.8959,2.3917,0.6325,0.9045,2.3928,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,90,0.0000,0.3626,0.7813,0.8959,2.3954,0.6407,0.8959,2.3917,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,90,0.0000,0.5539,0.6622,0.8959,2.4012,0.6475,0.8959,2.3954,0.6407,,,
1,Line,0.0090,,,,,,,,,,,,,,,,90,0.0000,0.7075,0.4980,0.8959,2.4086,0.6527,0.8959,2.4012,0.6475,,,
1,Line,0.0076,,,,,,,,,,,,,,,,7,-0.7266,-0.0957,0.0000,0.8959,2.3954,0.6407,0.9035,2.3964,0.6407,,,
1,Line,0.0089,,,,,,,,,,,,,,,,90,0.0000,-0.0794,0.8552,0.8959,2.3901,0.6237,0.8959,2.3910,0.6148,,,
1,Line,0.0089,,,,,,,,,,,,,,,,90,0.0000,-0.3000,0.8051,0.8959,2.3910,0.6148,0.8959,2.3941,0.6065,,,
1,Line,0.0088,,,,,,,,,,,,,,,,7,-0.8378,-0.1103,0.0000,0.8959,2.3910,0.6148,0.9046,2.3921,0.6148,,,
1,Line,0.0090,,,,,,,,,,,,,,,,8,-0.8584,-0.1130,0.0000,0.8959,2.3901,0.6237,0.9048,2.3913,0.6237,,,
1,Line,0.0089,,,,,,,,,,,,,,,,90,0.0000,0.1466,0.8471,0.8959,2.3917,0.6325,0.8959,2.3901,0.6237,,,
1,Line,0.0061,,,,,,,,,,,,,,,,8,-0.5832,-0.0768,0.0000,0.8959,2.4012,0.6475,0.9020,2.4020,0.6475,,,
1,Line,0.0004,,,,,,,,,,,,,,,,7,-0.0336,-0.0044,0.0000,0.8959,2.4233,0.5883,0.8963,2.4233,0.5883,,,
1,Line,0.0090,,,,,,,,,,,,,,,,90,0.0000,-0.8539,0.1429,0.8959,2.4144,0.5898,0.8959,2.4233,0.5883,,,
1,Line,0.0090,,,,,,,,,,,,,,,,90,0.0000,-0.7869,0.3573,0.8959,2.4062,0.5935,0.8959,2.4144,0.5898,,,
1,Line,0.0090,,,,,,,,,,,,,,,,90,0.0000,-0.6662,0.5473,0.8959,2.3993,0.5992,0.8959,2.4062,0.5935,,,
1,Line,0.0027,,,,,,,,,,,,,,,,8,-0.2546,-0.0335,0.0000,0.8959,2.4144,0.5898,0.8986,2.4147,0.5898,,,
1,Line,0.0042,,,,,,,,,,,,,,,,8,-0.4001,-0.0527,0.0000,0.8959,2.4086,0.6527,0.9001,2.4091,0.6527,,,
1,Line,0.0090,,,,,,,,,,,,,,,,90,0.0000,0.8128,0.2998,0.8959,2.4170,0.6558,0.8959,2.4086,0.6527,,,
1,Line,0.0077,,,,,,,,,,,,,,,,90,0.0000,0.7329,0.0690,0.8959,2.4246,0.6565,0.8959,2.4170,0.6558,,,
1,Line,0.0014,,,,,,,,,,,,,,,,90,0.0000,-0.1298,-0.0122,0.8959,2.4233,0.5883,0.8959,2.4246,0.5884,,,
1,Line,0.0020,,,,,,,,,,,,,,,,7,-0.1897,-0.0250,0.0000,0.8959,2.4170,0.6558,0.8979,2.4173,0.6558,,,
1,Line,0.0061,,,,,,,,,,,,,,,,173,-0.5832,0.0768,0.0000,0.8899,2.4020,0.6475,0.8959,2.4012,0.6475,,,
1,Line,0.0090,,,,,,,,,,,,,,,,75,0.1831,0.6834,0.4980,0.8918,2.4091,0.6527,0.8899,2.4020,0.6475,,,
1,Line,0.0090,,,,,,,,,,,,,,,,75,0.2104,0.7851,0.2998,0.8940,2.4173,0.6558,0.8918,2.4091,0.6527,,,
1,Line,0.0077,,,,,,,,,,,,,,,,75,0.1897,0.7080,0.0690,0.8959,2.4246,0.6565,0.8940,2.4173,0.6558,,,
1,Line,0.0042,,,,,,,,,,,,,,,,172,-0.4001,0.0527,0.0000,0.8918,2.4091,0.6527,0.8959,2.4086,0.6527,,,
1,Line,0.0090,,,,,,,,,,,,,,,,75,0.0939,0.3503,0.7813,0.8884,2.3964,0.6407,0.8874,2.3928,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,172,-0.8584,0.1130,0.0000,0.8870,2.3913,0.6237,0.8959,2.3901,0.6237,,,
1,Line,0.0086,,,,,,,,,,,,,,,,172,-0.8204,0.1080,0.0000,0.8874,2.3928,0.6325,0.8959,2.3917,0.6325,,,
1,Line,0.0076,,,,,,,,,,,,,,,,173,-0.7266,0.0957,0.0000,0.8884,2.3964,0.6407,0.8959,2.3954,0.6407,,,
1,Line,0.0090,,,,,,,,,,,,,,,,75,0.1434,0.5351,0.6622,0.8899,2.4020,0.6475,0.8884,2.3964,0.6407,,,
1,Line,0.0020,,,,,,,,,,,,,,,,173,-0.1897,0.0250,0.0000,0.8940,2.4173,0.6558,0.8959,2.4170,0.6558,,,
1,Line,0.0048,,,,,,,,,,,,,,,,173,-0.4583,0.0603,0.0000,0.8912,2.4068,0.5935,0.8959,2.4062,0.5935,,,
1,Line,0.0090,,,,,,,,,,,,,,,,75,-0.1724,-0.6435,0.5473,0.8894,2.4002,0.5992,0.8912,2.4068,0.5935,,,
1,Line,0.0080,,,,,,,,,,,,,,,,172,0.7602,-0.1001,0.0000,0.8959,2.3941,0.6065,0.8880,2.3951,0.6065,,,
1,Line,0.0066,,,,,,,,,,,,,,,,172,-0.6307,0.0830,0.0000,0.8894,2.4002,0.5992,0.8959,2.3993,0.5992,,,
1,Line,0.0089,,,,,,,,,,,,,,,,75,-0.1294,-0.4831,0.7001,0.8880,2.3951,0.6065,0.8894,2.4002,0.5992,,,
1,Line,0.0090,,,,,,,,,,,,,,,,75,-0.2210,-0.8248,0.1429,0.8933,2.4147,0.5898,0.8956,2.4233,0.5883,,,
1,Line,0.0014,,,,,,,,,,,,,,,,75,-0.0336,-0.1254,-0.0122,0.8956,2.4233,0.5883,0.8959,2.4246,0.5884,,,
1,Line,0.0004,,,,,,,,,,,,,,,,173,-0.0336,0.0044,0.0000,0.8956,2.4233,0.5883,0.8959,2.4233,0.5883,,,
1,Line,0.0027,,,,,,,,,,,,,,,,173,-0.2546,0.0335,0.0000,0.8933,2.4147,0.5898,0.8959,2.4144,0.5898,,,
1,Line,0.0090,,,,,,,,,,,,,,,,75,-0.2037,-0.7601,0.3573,0.8912,2.4068,0.5935,0.8933,2.4147,0.5898,,,
1,Line,0.0048,,,,,,,,,,,,,,,,7,-0.4583,-0.0603,0.0000,0.8959,2.4062,0.5935,0.9007,2.4068,0.5935,,,
1,Line,0.0066,,,,,,,,,,,,,,,,22,-0.5877,-0.2434,0.0000,0.9025,2.4002,0.5992,0.9086,2.4027,0.5992,,,
1,Line,0.0089,,,,,,,,,,,,,,,,105,0.1294,-0.4831,0.7001,0.9038,2.3951,0.6065,0.9025,2.4002,0.5992,,,
1,Line,0.0089,,,,,,,,,,,,,,,,120,0.1500,-0.2598,0.8051,0.9127,2.3955,0.6148,0.9112,2.3982,0.6065,,,
1,Line,0.0088,,,,,,,,,,,,,,,,37,-0.6704,-0.5144,0.0000,0.9127,2.3955,0.6148,0.9197,2.4008,0.6148,,,
1,Line,0.0089,,,,,,,,,,,,,,,,120,0.0397,-0.0688,0.8552,0.9132,2.3948,0.6237,0.9127,2.3955,0.6148,,,
1,Line,0.0027,,,,,,,,,,,,,,,,22,-0.2373,-0.0983,0.0000,0.8986,2.4147,0.5898,0.9010,2.4158,0.5898,,,
1,Line,0.0090,,,,,,,,,,,,,,,,105,0.2037,-0.7601,0.3573,0.9007,2.4068,0.5935,0.8986,2.4147,0.5898,,,
1,Line,0.0090,,,,,,,,,,,,,,,,105,0.1724,-0.6435,0.5473,0.9025,2.4002,0.5992,0.9007,2.4068,0.5935,,,
1,Line,0.0080,,,,,,,,,,,,,,,,22,0.7084,0.2934,0.0000,0.9112,2.3982,0.6065,0.9038,2.3951,0.6065,,,
1,Line,0.0048,,,,,,,,,,,,,,,,23,-0.4270,-0.1769,0.0000,0.9007,2.4068,0.5935,0.9051,2.4087,0.5935,,,
1,Line,0.0089,,,,,,,,,,,,,,,,120,-0.0733,0.1270,0.8471,0.9124,2.3961,0.6325,0.9132,2.3948,0.6237,,,
1,Line,0.0061,,,,,,,,,,,,,,,,37,-0.4667,-0.3581,0.0000,0.9076,2.4043,0.6475,0.9125,2.4081,0.6475,,,
1,Line,0.0090,,,,,,,,,,,,,,,,120,-0.3537,0.6127,0.4980,0.9040,2.4107,0.6527,0.9076,2.4043,0.6475,,,
1,Line,0.0090,,,,,,,,,,,,,,,,120,-0.4064,0.7039,0.2998,0.8997,2.4180,0.6558,0.9040,2.4107,0.6527,,,
1,Line,0.0077,,,,,,,,,,,,,,,,120,-0.3665,0.6348,0.0690,0.8959,2.4246,0.6565,0.8997,2.4180,0.6558,,,
1,Line,0.0042,,,,,,,,,,,,,,,,38,-0.3201,-0.2457,0.0000,0.9040,2.4107,0.6527,0.9073,2.4133,0.6527,,,
1,Line,0.0090,,,,,,,,,,,,,,,,120,-0.1813,0.3140,0.7813,0.9105,2.3993,0.6407,0.9124,2.3961,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,37,-0.6869,-0.5270,0.0000,0.9132,2.3948,0.6237,0.9203,2.4002,0.6237,,,
1,Line,0.0086,,,,,,,,,,,,,,,,37,-0.6565,-0.5037,0.0000,0.9124,2.3961,0.6325,0.9192,2.4013,0.6325,,,
1,Line,0.0076,,,,,,,,,,,,,,,,37,-0.5814,-0.4461,0.0000,0.9105,2.3993,0.6407,0.9166,2.4040,0.6407,,,
1,Line,0.0090,,,,,,,,,,,,,,,,120,-0.2770,0.4797,0.6622,0.9076,2.4043,0.6475,0.9105,2.3993,0.6407,,,
1,Line,0.0089,,,,,,,,,,,,,,,,105,-0.0379,0.1416,0.8471,0.9045,2.3928,0.6325,0.9048,2.3913,0.6237,,,
1,Line,0.0088,,,,,,,,,,,,,,,,23,-0.7807,-0.3234,0.0000,0.9046,2.3921,0.6148,0.9127,2.3955,0.6148,,,
1,Line,0.0090,,,,,,,,,,,,,,,,22,-0.7999,-0.3313,0.0000,0.9048,2.3913,0.6237,0.9132,2.3948,0.6237,,,
1,Line,0.0086,,,,,,,,,,,,,,,,23,-0.7645,-0.3167,0.0000,0.9045,2.3928,0.6325,0.9124,2.3961,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,105,-0.0939,0.3503,0.7813,0.9035,2.3964,0.6407,0.9045,2.3928,0.6325,,,
1,Line,0.0089,,,,,,,,,,,,,,,,90,0.0000,-0.5002,0.7001,0.8959,2.3941,0.6065,0.8959,2.3993,0.5992,,,
1,Line,0.0080,,,,,,,,,,,,,,,,8,0.7602,0.1001,0.0000,0.9038,2.3951,0.6065,0.8959,2.3941,0.6065,,,
1,Line,0.0066,,,,,,,,,,,,,,,,8,-0.6307,-0.0830,0.0000,0.8959,2.3993,0.5992,0.9025,2.4002,0.5992,,,
1,Line,0.0089,,,,,,,,,,,,,,,,105,0.0206,-0.0767,0.8552,0.9048,2.3913,0.6237,0.9046,2.3921,0.6148,,,
1,Line,0.0089,,,,,,,,,,,,,,,,105,0.0776,-0.2898,0.8051,0.9046,2.3921,0.6148,0.9038,2.3951,0.6065,,,
1,Line,0.0090,,,,,,,,,,,,,,,,105,-0.1434,0.5351,0.6622,0.9020,2.4020,0.6475,0.9035,2.3964,0.6407,,,
1,Line,0.0020,,,,,,,,,,,,,,,,23,-0.1768,-0.0732,0.0000,0.8979,2.4173,0.6558,0.8997,2.4180,0.6558,,,
1,Line,0.0077,,,,,,,,,,,,,,,,105,-0.1897,0.7080,0.0690,0.8959,2.4246,0.6565,0.8979,2.4173,0.6558,,,
1,Line,0.0014,,,,,,,,,,,,,,,,105,0.0336,-0.1254,-0.0122,0.8963,2.4233,0.5883,0.8959,2.4246,0.5884,,,
1,Line,0.0004,,,,,,,,,,,,,,,,23,-0.0313,-0.0130,0.0000,0.8963,2.4233,0.5883,0.8966,2.4235,0.5883,,,
1,Line,0.0090,,,,,,,,,,,,,,,,105,0.2210,-0.8248,0.1429,0.8986,2.4147,0.5898,0.8963,2.4233,0.5883,,,
1,Line,0.0090,,,,,,,,,,,,,,,,105,-0.1831,0.6834,0.4980,0.9001,2.4091,0.6527,0.9020,2.4020,0.6475,,,
1,Line,0.0076,,,,,,,,,,,,,,,,23,-0.6770,-0.2804,0.0000,0.9035,2.3964,0.6407,0.9105,2.3993,0.6407,,,
1,Line,0.0061,,,,,,,,,,,,,,,,23,-0.5434,-0.2251,0.0000,0.9020,2.4020,0.6475,0.9076,2.4043,0.6475,,,
1,Line,0.0042,,,,,,,,,,,,,,,,22,-0.3728,-0.1544,0.0000,0.9001,2.4091,0.6527,0.9040,2.4107,0.6527,,,
1,Line,0.0090,,,,,,,,,,,,,,,,105,-0.2104,0.7851,0.2998,0.8979,2.4173,0.6558,0.9001,2.4091,0.6527,,,
1,Line,0.0089,,,,,,,,,,,,,,,,75,0.0379,0.1416,0.8471,0.8874,2.3928,0.6325,0.8870,2.3913,0.6237,,,
1,Line,0.0090,,,,,,,,,,,,,,,,30,-0.5770,-0.3331,0.5473,0.8740,2.4120,0.5992,0.8800,2.4154,0.5935,,,
1,Line,0.0027,,,,,,,,,,,,,,,,127,-0.1563,0.2037,0.0000,0.8871,2.4195,0.5898,0.8887,2.4174,0.5898,,,
1,Line,0.0048,,,,,,,,,,,,,,,,128,-0.2814,0.3667,0.0000,0.8800,2.4154,0.5935,0.8829,2.4116,0.5935,,,
1,Line,0.0089,,,,,,,,,,,,,,,,30,-0.4331,-0.2501,0.7001,0.8695,2.4094,0.6065,0.8740,2.4120,0.5992,,,
1,Line,0.0080,,,,,,,,,,,,,,,,128,0.4667,-0.6083,0.0000,0.8743,2.4030,0.6065,0.8695,2.4094,0.6065,,,
1,Line,0.0014,,,,,,,,,,,,,,,,30,-0.1124,-0.0649,-0.0122,0.8948,2.4239,0.5883,0.8959,2.4246,0.5884,,,
1,Line,0.0020,,,,,,,,,,,,,,,,128,-0.1165,0.1518,0.0000,0.8893,2.4208,0.6558,0.8905,2.4192,0.6558,,,
1,Line,0.0090,,,,,,,,,,,,,,,,30,-0.7395,-0.4270,0.1429,0.8871,2.4195,0.5898,0.8948,2.4239,0.5883,,,
1,Line,0.0090,,,,,,,,,,,,,,,,30,-0.6815,-0.3934,0.3573,0.8800,2.4154,0.5935,0.8871,2.4195,0.5898,,,
1,Line,0.0004,,,,,,,,,,,,,,,,127,-0.0206,0.0269,0.0000,0.8948,2.4239,0.5883,0.8950,2.4237,0.5883,,,
1,Line,0.0066,,,,,,,,,,,,,,,,127,-0.3873,0.5047,0.0000,0.8740,2.4120,0.5992,0.8780,2.4067,0.5992,,,
1,Line,0.0086,,,,,,,,,,,,,,,,142,-0.6565,0.5037,0.0000,0.8726,2.4013,0.6325,0.8794,2.3961,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,45,0.2564,0.2564,0.7813,0.8753,2.4040,0.6407,0.8726,2.4013,0.6325,,,
1,Line,0.0090,,,,,,,,,,,,,,,,45,0.3917,0.3917,0.6622,0.8794,2.4081,0.6475,0.8753,2.4040,0.6407,,,
1,Line,0.0090,,,,,,,,,,,,,,,,45,0.5003,0.5003,0.4980,0.8846,2.4133,0.6527,0.8794,2.4081,0.6475,,,
1,Line,0.0076,,,,,,,,,,,,,,,,142,-0.5814,0.4461,0.0000,0.8753,2.4040,0.6407,0.8813,2.3993,0.6407,,,
1,Line,0.0089,,,,,,,,,,,,,,,,45,-0.0561,-0.0561,0.8552,0.8715,2.4002,0.6237,0.8721,2.4008,0.6148,,,
1,Line,0.0089,,,,,,,,,,,,,,,,45,-0.2121,-0.2121,0.8051,0.8721,2.4008,0.6148,0.8743,2.4030,0.6065,,,
1,Line,0.0088,,,,,,,,,,,,,,,,143,-0.6704,0.5144,0.0000,0.8721,2.4008,0.6148,0.8791,2.3955,0.6148,,,
1,Line,0.0090,,,,,,,,,,,,,,,,142,-0.6869,0.5270,0.0000,0.8715,2.4002,0.6237,0.8787,2.3948,0.6237,,,
1,Line,0.0089,,,,,,,,,,,,,,,,45,0.1037,0.1037,0.8471,0.8726,2.4013,0.6325,0.8715,2.4002,0.6237,,,
1,Line,0.0066,,,,,,,,,,,,,,,,113,-0.2434,0.5877,0.0000,0.8715,2.4181,0.5992,0.8740,2.4120,0.5992,,,
1,Line,0.0089,,,,,,,,,,,,,,,,15,-0.4831,-0.1294,0.7001,0.8664,2.4167,0.6065,0.8715,2.4181,0.5992,,,
1,Line,0.0089,,,,,,,,,,,,,,,,30,-0.2598,-0.1500,0.8051,0.8668,2.4078,0.6148,0.8695,2.4094,0.6065,,,
1,Line,0.0088,,,,,,,,,,,,,,,,127,-0.5144,0.6704,0.0000,0.8668,2.4078,0.6148,0.8721,2.4008,0.6148,,,
1,Line,0.0089,,,,,,,,,,,,,,,,30,-0.0688,-0.0397,0.8552,0.8661,2.4074,0.6237,0.8668,2.4078,0.6148,,,
1,Line,0.0027,,,,,,,,,,,,,,,,113,-0.0983,0.2373,0.0000,0.8860,2.4220,0.5898,0.8871,2.4195,0.5898,,,
1,Line,0.0090,,,,,,,,,,,,,,,,15,-0.7601,-0.2037,0.3573,0.8781,2.4199,0.5935,0.8860,2.4220,0.5898,,,
1,Line,0.0090,,,,,,,,,,,,,,,,15,-0.6435,-0.1724,0.5473,0.8715,2.4181,0.5992,0.8781,2.4199,0.5935,,,
1,Line,0.0080,,,,,,,,,,,,,,,,112,0.2934,-0.7084,0.0000,0.8695,2.4094,0.6065,0.8664,2.4167,0.6065,,,
1,Line,0.0048,,,,,,,,,,,,,,,,112,-0.1769,0.4270,0.0000,0.8781,2.4199,0.5935,0.8800,2.4154,0.5935,,,
1,Line,0.0089,,,,,,,,,,,,,,,,30,0.1270,0.0733,0.8471,0.8674,2.4081,0.6325,0.8661,2.4074,0.6237,,,
1,Line,0.0061,,,,,,,,,,,,,,,,127,-0.3581,0.4667,0.0000,0.8756,2.4129,0.6475,0.8794,2.4081,0.6475,,,
1,Line,0.0090,,,,,,,,,,,,,,,,30,0.6127,0.3537,0.4980,0.8820,2.4166,0.6527,0.8756,2.4129,0.6475,,,
1,Line,0.0090,,,,,,,,,,,,,,,,30,0.7039,0.4064,0.2998,0.8893,2.4208,0.6558,0.8820,2.4166,0.6527,,,
1,Line,0.0077,,,,,,,,,,,,,,,,30,0.6348,0.3665,0.0690,0.8959,2.4246,0.6565,0.8893,2.4208,0.6558,,,
