Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,16.0000,,,,,,,,,,180,-16.0000,0.0000,0.0000,0.0000,-292.0000,-6.0000,16.0000,-292.0000,-6.0000
1,Line,2.8284,,,,,,,,,,0,2.0000,0.0000,2.0000,18.0000,-7.9089,-4.6919,16.0000,-7.9089,-6.6919
1,Line,16.0000,,,,,,,,,,180,-16.0000,0.0000,0.0000,0.0000,-7.9089,-6.6919,16.0000,-7.9089,-6.6919
1,Line,24.0000,,,,,,,,,,270,0.0000,-24.0000,0.0000,18.0000,-31.9089,-4.6919,18.0000,-7.9089,-4.6919
1,Line,16.0000,,,,,,,,,,180,-16.0000,0.0000,0.0000,0.0000,-31.9089,-6.6919,16.0000,-31.9089,-6.6919
1,Line,24.0000,,,,,,,,,,90,0.0000,24.0000,0.0000,18.0000,-268.0000,-4.0000,18.0000,-292.0000,-4.0000
1,Line,24.0000,,,,,,,,,,90,0.0000,24.0000,0.0000,16.0000,-7.9089,-6.6919,16.0000,-31.9089,-6.6919
1,Line,2.8284,,,,,,,,,,0,2.0000,0.0000,2.0000,18.0000,-31.9089,-4.6919,16.0000,-31.9089,-6.6919
1,Line,0.6919,,,,,,,,,,0,0.0000,0.0000,0.6919,-64.0000,-27.9089,0.0000,-64.0000,-27.9089,-0.6919
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-82.5858,-21.3231,-28.6919,-82.5858,-21.3231,-6.6919
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-15.9089,-30.6919,-88.0000,-15.9089,-30.6919
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-17.0805,-27.8635,-94.0000,-17.0805,-27.8635
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-82.0681,-20.4265,-28.6919,-82.0681,-20.4265,-6.6919
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-23.7726,-29.6567,-81.0000,-23.7726,-29.6567
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-23.9089,-30.6919,-81.0000,-23.9089,-30.6919
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-82.0000,-19.9089,-28.6919,-82.0000,-19.9089,-6.6919
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-17.9089,-27.2278,-94.0000,-17.9089,-27.2278
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-16.0452,-29.6567,-81.0000,-16.0452,-29.6567
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-16.4448,-28.6919,-81.0000,-16.4448,-28.6919
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-17.9089,-27.2278,-81.0000,-17.9089,-27.2278
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-15.9089,-30.6919,-81.0000,-15.9089,-30.6919
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-18.8736,-26.8282,-94.0000,-18.8736,-26.8282
1,Line,22.0000,,,,,,,,,,0,0.0000,0.0000,-22.0000,-83.4824,-17.9771,-28.6919,-83.4824,-17.9771,-6.6919
1,Line,7.0000,,,,,,,,,,180,-7.0000,0.0000,0.0000,-88.0000,-18.8736,-34.5556,-81.0000,-18.8736,-34.5556
1,Line,2.0000,,,,,,,,,,180,-2.0000,0.0000,0.0000,-96.0000,-20.9442,-34.5556,-94.0000,-20.9442,-34.5556
1,Line,6.0000,,,,,,,,,,180,-6.0000,0.0000,0.0000,-94.0000,-20.9442,-34.5556,-88.0000,-20.9442,-34.5556
