Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z
1,Line,,,,,,,,,,,,,,270,0.0000,-15.0858,53.4182,0.0000,63.9938,923.5484,55.5075,0.0000,79.0796,870.1302
1,Line,,,,,,,,,,,,,,270,1.0966,-179.7958,-3.3847,-580.0247,1681.7087,762.0266,179.8310,-581.1213,1861.5045,765.4113
1,Line,,,,,,,,,,,,,,134,-171.2823,179.7958,148.8807,-581.1213,1861.5045,765.4113,289.5335,-409.8390,1681.7087,616.5306
1,Line,,,,,,,,,,,,,,270,0.7755,-179.7958,-2.3885,-409.8390,1681.7087,616.5306,179.8134,-410.6145,1861.5045,618.9191
1,Line,,,,,,,,,,,,,,0,170.5068,0.0000,-146.4922,-410.6145,1861.5045,618.9191,224.7945,-581.1213,1861.5045,765.4113
1,Line,,,,,,,,,,,,,,133,-170.1862,179.7958,145.5416,-580.0247,1681.7087,762.0266,287.1798,-409.8385,1501.9128,616.4851
1,Line,,,,,,,,,,,,,,180,-170.1857,0.0000,144.0555,-580.0241,1501.9128,760.5406,222.9690,-409.8385,1501.9128,616.4851
1,Line,,,,,,,,,,,,,,270,0.0005,-179.7958,-0.0455,-409.8385,1501.9128,616.4851,179.7959,-409.8390,1681.7087,616.5306
1,Line,,,,,,,,,,,,,,180,-170.1857,0.0000,145.4960,-580.0247,1681.7087,762.0266,223.9023,-409.8390,1681.7087,616.5306
1,Line,,,,,,,,,,,,,,320,14.9177,-12.6607,43.2527,-87.7614,67.1280,923.0576,47.4724,-102.6791,79.7887,879.8048
1,Line,,,,,,,,,,,,,,325,240.4159,-167.6156,15.3684,-288.4058,166.7612,804.5380,293.4808,-528.8217,334.3768,789.1696
1,Line,,,,,,,,,,,,,,0,96.4140,0.0000,-36.0143,-102.6791,79.7887,879.8048,102.9208,-199.0930,79.7887,915.8192
1,Line,,,,,,,,,,,,,,354,111.3317,-12.6607,7.2384,-87.7614,67.1280,923.0576,112.2828,-199.0930,79.7887,915.8192
1,Line,,,,,,,,,,,,,,0,144.3137,-0.1010,-112.4838,-399.1418,481.0705,624.6643,182.9728,-543.4555,481.1716,737.1481
1,Line,,,,,,,,,,,,,,276,14.6338,-146.7948,52.0216,-528.8217,334.3768,789.1696,156.4260,-543.4555,481.1716,737.1481
1,Line,,,,,,,,,,,,,,126,-120.5525,167.6159,-91.1444,-528.8217,334.3768,789.1696,225.6885,-408.2692,166.7609,880.3140
1,Line,,,,,,,,,,,,,,180,-119.8634,-0.0003,75.7760,-408.2692,166.7609,880.3140,141.8071,-288.4058,166.7612,804.5380
1,Line,,,,,,,,,,,,,,358,16.6152,-0.4679,1.6488,0.0000,482.9489,1964.2857,16.7033,-16.6152,483.4168,1962.6369
1,Line,,,,,,,,,,,,,,90,-0.0010,130.4605,70.7915,-16.6162,613.8773,2033.4284,148.4297,-16.6152,483.4168,1962.6369
1,Line,,,,,,,,,,,,,,265,-16.6162,-195.1044,-97.3527,-16.6162,613.8773,2033.4284,218.6764,0.0000,808.9816,2130.7811
1,Line,,,,,,,,,,,,,,270,0.0000,-124.6848,-67.8512,0.0000,482.9489,1964.2857,141.9509,0.0000,607.6337,2032.1369
1,Line,,,,,,,,,,,,,,90,-0.0010,186.7449,64.6796,-16.6172,1005.5325,2198.0142,197.6287,-16.6162,818.7876,2133.3346
1,Line,,,,,,,,,,,,,,265,-16.6162,-177.8183,-64.2086,-16.6162,818.7876,2133.3346,189.7846,0.0000,996.6059,2197.5431
1,Line,,,,,,,,,,,,,,358,16.6162,-0.5269,1.8396,0.0000,613.3504,2035.2680,16.7260,-16.6162,613.8773,2033.4284
1,Line,,,,,,,,,,,,,,82,16.6152,124.2169,69.5000,0.0000,607.6337,2032.1369,143.3044,-16.6152,483.4168,1962.6369
1,Line,,,,,,,,,,,,,,83,16.6147,143.6842,102.3812,0.0000,478.0630,1960.8966,177.2092,-16.6147,334.3789,1858.5154
1,Line,,,,,,,,,,,,,,358,16.6142,-0.7069,0.9693,0.0000,166.0561,1693.3284,16.6574,-16.6142,166.7629,1692.3591
1,Line,,,,,,,,,,,,,,270,0.0000,-144.0473,-100.9625,0.0000,334.0157,1859.9341,175.9064,0.0000,478.0630,1960.8966
1,Line,,,,,,,,,,,,,,90,-0.0005,149.0380,104.1216,-16.6152,483.4168,1962.6369,181.8065,-16.6147,334.3789,1858.5154
1,Line,,,,,,,,,,,,,,84,16.6142,167.2528,167.5750,0.0000,334.0157,1859.9341,237.3413,-16.6142,166.7629,1692.3591
1,Line,,,,,,,,,,,,,,270,0.0000,-195.6312,-95.5131,0.0000,613.3504,2035.2680,217.7024,0.0000,808.9816,2130.7811
1,Line,,,,,,,,,,,,,,270,0.0000,-167.9596,-166.6057,0.0000,166.0561,1693.3284,236.5754,0.0000,334.0157,1859.9341
1,Line,,,,,,,,,,,,,,359,16.6147,-0.3632,1.4188,0.0000,334.0157,1859.9341,16.6791,-16.6147,334.3789,1858.5154
1,Line,,,,,,,,,,,,,,270,0.0000,-178.6151,-62.4024,0.0000,817.9908,2135.1407,189.2020,0.0000,996.6059,2197.5431
1,Line,,,,,,,,,,,,,,180,-130.4485,0.0000,183.1955,-710.2908,1302.7834,937.2714,224.8942,-579.8422,1302.7834,754.0759
1,Line,,,,,,,,,,,,,,88,5.0672,150.1577,9.5007,-710.2908,1302.7834,937.2714,150.5433,-715.3580,1152.6257,927.7707
1,Line,,,,,,,,,,,,,,125,-0.1453,0.2039,0.2025,-579.9416,816.7524,733.7861,0.3220,-579.7963,816.5485,733.5836
1,Line,,,,,,,,,,,,,,268,-4.1658,-150.1577,-5.5011,-584.0080,1152.6257,748.5748,150.3162,-579.8422,1302.7834,754.0759
1,Line,,,,,,,,,,,,,,346,40.1835,-9.9272,-7.2385,-199.0930,79.7887,915.8192,42.0197,-239.2765,89.7159,923.0576
1,Line,,,,,,,,,,,,,,155,-168.9927,77.0450,-42.7436,-408.2692,166.7609,880.3140,190.5819,-239.2765,89.7159,923.0576
1,Line,,,,,,,,,,,,,,180,-131.3499,0.0000,179.1958,-715.3580,1152.6257,927.7707,222.1800,-584.0080,1152.6257,748.5748
1,Line,,,,,,,,,,,,,,130,-126.2827,150.1577,188.6966,-710.2908,1302.7834,937.2714,272.2151,-584.0080,1152.6257,748.5748
1,Line,,,,,,,,,,,,,,180,-127.9401,0.0000,157.0250,-696.8434,611.6358,886.1525,202.5476,-568.9032,611.6358,729.1275
1,Line,,,,,,,,,,,,,,180,-0.1434,-0.0003,0.1921,-579.9416,816.7524,733.7861,0.2397,-579.7982,816.7526,733.5940
1,Line,,,,,,,,,,,,,,125,-141.2710,204.9127,172.9695,-710.1742,816.5485,902.0970,303.0926,-568.9032,611.6358,729.1275
1,Line,,,,,,,,,,,,,,94,-13.3308,204.9127,15.9445,-710.1742,816.5485,902.0970,205.9640,-696.8434,611.6358,886.1525
1,Line,,,,,,,,,,,,,,125,-132.2999,185.7156,184.4839,-712.2415,1002.4680,918.2699,293.3050,-579.9416,816.7524,733.7861
1,Line,,,,,,,,,,,,,,91,-2.0673,185.9195,16.1729,-712.2415,1002.4680,918.2699,186.6330,-710.1742,816.5485,902.0970
1,Line,,,,,,,,,,,,,,271,1.6931,-185.7153,-9.4797,-579.7982,816.7526,733.5940,185.9648,-581.4914,1002.4680,743.0737
1,Line,,,,,,,,,,,,,,180,-130.7502,0.0000,175.1962,-712.2415,1002.4680,918.2699,218.6077,-581.4914,1002.4680,743.0737
1,Line,,,,,,,,,,,,,,325,135.6727,-94.3831,-115.2639,0.0000,4564.8559,906.9527,201.4969,-135.6727,4659.2390,1022.2165
1,Line,,,,,,,,,,,,,,352,36.1931,-4.9538,0.0000,-28.2286,6.1642,1323.1349,36.5306,-64.4217,11.1180,1323.1349
1,Line,,,,,,,,,,,,,,186,-143.8941,-13.9974,-18.0706,-143.8941,3009.0536,2577.4432,145.6983,0.0000,3023.0510,2595.5138
1,Line,,,,,,,,,,,,,,270,0.0000,-94.3836,-93.7882,0.0000,4564.8559,906.9527,133.0582,0.0000,4659.2395,1000.7408
1,Line,,,,,,,,,,,,,,346,19.0320,-4.8167,-0.0001,-79.9862,15.6595,1357.1261,19.6320,-99.0181,20.4762,1357.1262
1,Line,,,,,,,,,,,,,,345,34.5964,-9.3582,-33.9913,-64.4217,11.1180,1323.1349,49.3953,-99.0181,20.4762,1357.1262
1,Line,,,,,,,,,,,,,,349,16.4177,-3.1645,0.0005,-35.1646,9.6051,1357.1264,16.7199,-51.5823,12.7697,1357.1259
1,Line,,,,,,,,,,,,,,344,23.3537,-6.6054,-33.9911,-28.2286,6.1642,1323.1349,41.7663,-51.5823,12.7697,1357.1259
1,Line,,,,,,,,,,,,,,128,-113.7175,143.5322,137.7121,-752.4943,474.1407,1060.7696,229.1240,-638.7768,330.6085,923.0574
1,Line,,,,,,,,,,,,,,270,0.0002,-37.7266,0.0000,-164.8371,3128.9485,2629.2489,37.7266,-164.8373,3166.6751,2629.2489
1,Line,,,,,,,,,,,,,,192,-169.6535,-35.7809,-26.1473,-169.6535,3042.2501,2603.1016,175.3462,0.0000,3078.0310,2629.2489
1,Line,,,,,,,,,,,,,,90,0.0000,1.3416,54.2483,-215.1934,37.9708,1255.1514,54.2649,-215.1934,36.6292,1200.9031
1,Line,,,,,,,,,,,,,,359,96.6447,-1.6798,0.2728,-47.2494,3007.3738,2577.7159,96.6597,-143.8941,3009.0536,2577.4432
1,Line,,,,,,,,,,,,,,359,143.8941,-2.7985,0.0876,0.0000,3006.2552,2577.5308,143.9214,-143.8941,3009.0536,2577.4432
1,Line,,,,,,,,,,,,,,190,-143.8941,-26.3163,-31.1632,-143.8941,3009.0536,2577.4432,149.5634,0.0000,3035.3699,2608.6063
1,Line,,,,,,,,,,,,,,359,47.2494,-1.1187,-0.1851,0.0000,3006.2552,2577.5308,47.2631,-47.2494,3007.3738,2577.7159
1,Line,,,,,,,,,,,,,,354,28.4039,-2.8899,-0.0001,-51.5823,12.7697,1357.1259,28.5505,-79.9862,15.6595,1357.1261
1,Line,,,,,,,,,,,,,,180,-168.3046,0.0005,135.6343,-573.8921,4097.7680,908.0262,216.1553,-405.5875,4097.7675,772.3920
1,Line,,,,,,,,,,,,,,180,-160.8730,-0.0005,74.2163,-332.7378,4435.5235,903.3506,177.1671,-171.8648,4435.5240,829.1343
1,Line,,,,,,,,,,,,,,253,-102.9873,-337.7547,-113.3165,-573.8921,4097.7680,908.0262,370.8440,-470.9048,4435.5227,1021.3427
1,Line,,,,,,,,,,,,,,281,65.3173,-337.7552,-248.9507,-405.5875,4097.7675,772.3920,424.6427,-470.9048,4435.5227,1021.3427
1,Line,,,,,,,,,,,,,,180,-72.8220,0.0000,-62.1697,-482.6610,1681.7087,2154.7496,95.7503,-409.8390,1681.7087,2216.9193
1,Line,,,,,,,,,,,,,,50,21.8090,25.5454,22.5253,-558.0332,1328.3288,2041.6732,40.4425,-579.8422,1302.7834,2019.1479
1,Line,,,,,,,,,,,,,,136,-131.5614,128.7593,168.6760,-303.4262,4564.2833,997.8103,249.6777,-171.8648,4435.5240,829.1343
1,Line,,,,,,,,,,,,,,227,-90.3133,-95.8500,-83.1214,-580.0247,1681.7087,2071.6282,155.7334,-489.7113,1777.5587,2154.7496
1,Line,,,,,,,,,,,,,,358,18.5504,-0.6888,-0.0003,-16.6142,8.9163,1357.1262,18.5632,-35.1646,9.6051,1357.1264
1,Line,,,,,,,,,,,,,,334,6.9360,-3.4409,-33.9916,-28.2286,6.1642,1323.1349,34.8622,-35.1646,9.6051,1357.1264
1,Line,,,,,,,,,,,,,,344,15.5645,-4.5415,-33.9912,-64.4217,11.1180,1323.1349,37.6601,-79.9862,15.6595,1357.1261
1,Line,,,,,,,,,,,,,,7,12.8394,1.6516,33.9911,-51.5823,12.7697,1357.1259,36.3727,-64.4217,11.1180,1323.1349
1,Line,,,,,,,,,,,,,,110,-7.0345,19.2905,12.3462,-216.6046,4117.0555,699.5263,23.9591,-209.5701,4097.7650,687.1801
1,Line,,,,,,,,,,,,,,258,-72.8497,-337.7560,-130.9586,-405.5875,4097.7675,772.3920,369.5083,-332.7378,4435.5235,903.3506
1,Line,,,,,,,,,,,,,,13,11.6144,2.7521,33.9913,-16.6142,8.9163,1357.1262,36.0261,-28.2286,6.1642,1323.1349
1,Line,,,,,,,,,,,,,,270,-0.3571,-79.0455,-8.8374,-574.2492,4018.7225,899.1889,79.5387,-573.8921,4097.7680,908.0262
1,Line,,,,,,,,,,,,,,270,0.0033,-754.5321,0.0000,-164.8373,3166.6751,2629.2489,754.5321,-164.8406,3921.2072,2629.2489
1,Line,,,,,,,,,,,,,,0,164.8371,0.0006,6.8808,0.0000,3128.9491,2636.1297,164.9807,-164.8371,3128.9485,2629.2489
1,Line,,,,,,,,,,,,,,271,4.0135,-204.9127,9.9055,-207.8427,611.6358,532.8321,205.1912,-211.8562,816.5485,522.9266
1,Line,,,,,,,,,,,,,,90,0.0000,754.5321,0.0000,0.0000,3917.8184,2636.1297,754.5321,0.0000,3163.2863,2636.1297
1,Line,,,,,,,,,,,,,,202,-76.1298,-31.5339,-18.2233,-76.1298,9339.1639,2589.9557,84.3933,0.0000,9370.6978,2608.1789
1,Line,,,,,,,,,,,,,,75,18.5504,70.1837,202.6613,-16.6142,79.7889,1559.7878,215.2707,-35.1646,9.6051,1357.1264
1,Line,,,,,,,,,,,,,,90,0.0000,47.7403,6.4514,0.0000,3125.7712,2635.7003,48.1742,0.0000,3078.0310,2629.2489
1,Line,,,,,,,,,,,,,,281,6.2721,-31.5339,0.0000,-76.1298,9339.1639,2589.9557,32.1516,-82.4019,9370.6978,2589.9557
1,Line,,,,,,,,,,,,,,90,4.5658,825.2398,58.3197,-216.2913,6233.9475,2055.4873,827.3105,-220.8571,5408.7077,1997.1676
1,Line,,,,,,,,,,,,,,202,-51.4331,-20.9766,-45.7291,-462.6407,1002.4680,2046.4544,71.9481,-411.2076,1023.4445,2092.1836
1,Line,,,,,,,,,,,,,,326,13.3673,-8.9307,0.0003,-44.9002,9303.4991,2589.9557,16.0761,-58.2675,9312.4298,2589.9554
1,Line,,,,,,,,,,,,,,0,69.8577,0.0000,51.8961,-82.4019,9370.6978,2589.9557,87.0247,-152.2596,9370.6978,2538.0596
1,Line,,,,,,,,,,,,,,206,-55.4598,-27.5237,-39.9088,-220.2970,3101.4248,2589.3400,73.6618,-164.8371,3128.9485,2629.2489
1,Line,,,,,,,,,,,,,,135,-201.9131,204.9127,71.4668,-409.7558,816.5485,604.2990,296.4214,-207.8427,611.6358,532.8321
1,Line,,,,,,,,,,,,,,334,159.7729,-78.0744,0.0000,-239.2765,89.7159,923.0576,177.8285,-399.0494,167.7903,923.0576
1,Line,,,,,,,,,,,,,,88,1.2391,46.7898,6.8808,-164.8371,3128.9485,2629.2489,47.3093,-166.0762,3082.1587,2622.3680
1,Line,,,,,,,,,,,,,,90,0.0000,70.8725,202.6616,-16.6142,79.7889,1559.7878,214.6966,-16.6142,8.9163,1357.1262
1,Line,,,,,,,,,,,,,,184,-57.0420,-4.1285,-44.0373,-223.1182,3078.0301,2578.3307,72.1811,-166.0762,3082.1587,2622.3680
1,Line,,,,,,,,,,,,,,340,54.2207,-19.2661,33.0280,-166.0762,3082.1587,2622.3680,66.3469,-220.2970,3101.4248,2589.3400
1,Line,,,,,,,,,,,,,,324,95.6643,-70.2919,-178.5785,-665.6847,481.1716,884.6843,214.4362,-761.3491,551.4634,1063.2628
1,Line,,,,,,,,,,,,,,119,-122.5723,220.8550,140.2054,-761.3491,551.4634,1063.2628,288.8918,-638.7768,330.6085,923.0574
1,Line,,,,,,,,,,,,,,358,169.6535,-6.8802,5.5047,0.0000,3035.3699,2608.6063,169.8822,-169.6535,3042.2501,2603.1016
1,Line,,,,,,,,,,,,,,90,0.0000,42.6611,20.6425,0.0000,3078.0310,2629.2489,47.3929,0.0000,3035.3699,2608.6063
1,Line,,,,,,,,,,,,,,85,3.5773,39.9086,19.2664,-166.0762,3082.1587,2622.3680,44.4600,-169.6535,3042.2501,2603.1016
1,Line,,,,,,,,,,,,,,179,-166.0762,4.1277,-6.8808,-166.0762,3082.1587,2622.3680,166.2700,0.0000,3078.0310,2629.2489
1,Line,,,,,,,,,,,,,,348,91.1019,-18.9903,0.0003,-166.8902,33.6872,1357.1263,93.0601,-257.9921,52.6775,1357.1261
1,Line,,,,,,,,,,,,,,337,64.5396,-26.7336,-51.8959,-76.1298,9402.2316,2147.5983,87.0243,-140.6694,9428.9652,2199.4942
1,Line,,,,,,,,,,,,,,346,111.0567,-27.1102,0.0000,-257.9921,52.6775,1357.1261,114.3177,-369.0488,79.7877,1357.1261
1,Line,,,,,,,,,,,,,,351,46.9543,-7.5684,0.0001,-99.0181,20.4762,1357.1262,47.5603,-145.9724,28.0446,1357.1261
1,Line,,,,,,,,,,,,,,135,-49.3962,49.3962,51.8959,-107.6637,9478.3615,2199.4942,87.0239,-58.2675,9428.9652,2147.5983
1,Line,,,,,,,,,,,,,,192,-158.8227,-35.1909,-76.7163,-371.6802,1032.3149,2111.5209,179.8567,-212.8575,1067.5058,2188.2371
1,Line,,,,,,,,,,,,,,293,26.7336,-64.5401,-51.8959,-31.5339,9446.8276,2147.5983,87.0246,-58.2675,9511.3677,2199.4942
1,Line,,,,,,,,,,,,,,34,26.7336,17.8624,0.0000,-31.5339,9446.8276,2147.5983,32.1520,-58.2675,9428.9652,2147.5983
1,Line,,,,,,,,,,,,,,270,0.0000,-128.0869,-101.8953,0.0000,4436.1971,804.4806,163.6731,0.0000,4564.2840,906.3759
1,Line,,,,,,,,,,,,,,0,166.8612,0.0000,-120.4707,-402.0420,611.6358,608.6568,205.8054,-568.9032,611.6358,729.1275
1,Line,,,,,,,,,,,,,,270,0.1289,-199.1294,-2.9580,-409.7096,1302.7834,613.5271,199.1514,-409.8385,1501.9128,616.4851
1,Line,,,,,,,,,,,,,,273,10.8931,-204.9127,-4.4561,-568.9032,611.6358,729.1275,205.2504,-579.7963,816.5485,733.5836
1,Line,,,,,,,,,,,,,,131,-177.7543,204.9127,124.9268,-579.7963,816.5485,733.5836,298.6511,-402.0420,611.6358,608.6568
1,Line,,,,,,,,,,,,,,131,-73.9932,86.5119,63.8701,-580.0241,1501.9128,760.5406,130.5323,-506.0309,1415.4010,696.6705
1,Line,,,,,,,,,,,,,,270,0.1819,-199.1294,-6.4647,-579.8422,1302.7834,754.0759,199.2344,-580.0241,1501.9128,760.5406
1,Line,,,,,,,,,,,,,,138,-72.8424,65.4402,62.3127,-579.8422,1302.7834,754.0759,116.0660,-506.9999,1237.3432,691.7632
1,Line,,,,,,,,,,,,,,89,2.9901,150.1577,2.4326,-409.7096,1302.7834,613.5271,150.2072,-412.6997,1152.6257,611.0945
1,Line,,,,,,,,,,,,,,0,118.8507,0.0000,93.5483,-462.6407,1002.4680,2046.4544,151.2507,-581.4914,1002.4680,1952.9061
1,Line,,,,,,,,,,,,,,180,-40.2071,0.0000,-53.8942,-621.6985,1002.4680,1899.0120,67.2398,-581.4914,1002.4680,1952.9061
1,Line,,,,,,,,,,,,,,142,-169.7614,130.5653,104.4632,-568.9032,611.6358,729.1275,238.2830,-399.1418,481.0705,624.6643
1,Line,,,,,,,,,,,,,,203,-118.3973,-49.7402,-108.4337,-581.0379,952.7278,1938.0207,168.0770,-462.6407,1002.4680,2046.4544
1,Line,,,,,,,,,,,,,,272,7.7137,-204.9127,4.3579,-402.0420,611.6358,608.6568,205.1041,-409.7558,816.5485,604.2990
1,Line,,,,,,,,,,,,,,180,-170.0406,0.0000,129.2846,-579.7963,816.5485,733.5836,213.6079,-409.7558,816.5485,604.2990
1,Line,,,,,,,,,,,,,,270,0.0004,-138.2166,-15.9480,-580.0243,1543.4921,2055.6802,139.1336,-580.0247,1681.7087,2071.6282
1,Line,,,,,,,,,,,,,,54,2.0846,2.8724,3.3322,-708.4286,1504.7852,1866.3809,4.8682,-710.5133,1501.9128,1863.0487
1,Line,,,,,,,,,,,,,,131,-96.3213,112.6176,83.1434,-506.0309,1415.4010,696.6705,169.9216,-409.7096,1302.7834,613.5271
1,Line,,,,,,,,,,,,,,180,-74.5378,0.0058,228.8692,-760.8032,4097.7692,1274.4378,240.7010,-686.2655,4097.7634,1045.5686
1,Line,,,,,,,,,,,,,,0,66.6068,0.0000,-179.0386,-576.9184,4435.5272,1175.3354,191.0269,-643.5252,4435.5272,1354.3740
1,Line,,,,,,,,,,,,,,241,-183.8849,-337.7580,99.1024,-760.8032,4097.7692,1274.4378,397.1340,-576.9184,4435.5272,1175.3354
1,Line,,,,,,,,,,,,,,72,109.3471,337.7638,129.7668,-576.9184,4435.5272,1175.3354,377.9955,-686.2655,4097.7634,1045.5686
1,Line,,,,,,,,,,,,,,180,-16.6142,-0.0001,-1.9653,-16.6142,79.7889,1559.7878,16.7300,0.0000,79.7890,1561.7530
1,Line,,,,,,,,,,,,,,90,0.0000,86.9741,132.5713,-16.6142,166.7629,1692.3591,158.5549,-16.6142,79.7889,1559.7878
1,Line,,,,,,,,,,,,,,228,-117.3872,-128.7598,106.5149,-643.5252,4435.5272,1354.3740,204.2162,-526.1380,4564.2870,1247.8591
1,Line,,,,,,,,,,,,,,248,-50.7804,-128.7598,-72.5237,-576.9184,4435.5272,1175.3354,156.2607,-526.1380,4564.2870,1247.8591
1,Line,,,,,,,,,,,,,,180,-171.3083,0.0000,137.4803,-584.0080,1152.6257,748.5748,219.6529,-412.6997,1152.6257,611.0945
1,Line,,,,,,,,,,,,,,139,-173.0427,150.1577,139.9129,-584.0080,1152.6257,748.5748,268.4525,-410.9653,1002.4680,608.6620
1,Line,,,,,,,,,,,,,,138,-94.3002,84.7175,80.6687,-506.9999,1237.3432,691.7632,150.2565,-412.6997,1152.6257,611.0945
1,Line,,,,,,,,,,,,,,91,-1.7344,150.1577,2.4325,-412.6997,1152.6257,611.0945,150.1874,-410.9653,1002.4680,608.6620
1,Line,,,,,,,,,,,,,,140,-153.3879,130.4642,149.0045,-696.8434,611.6358,886.1525,250.5017,-543.4555,481.1716,737.1481
1,Line,,,,,,,,,,,,,,0,122.2293,0.0000,-147.5363,-543.4555,481.1716,737.1481,191.5906,-665.6847,481.1716,884.6843
1,Line,,,,,,,,,,,,,,0,170.5261,0.0000,-134.4117,-410.9653,1002.4680,608.6620,217.1305,-581.4914,1002.4680,743.0737
1,Line,,,,,,,,,,,,,,101,-25.4478,130.4642,-8.0205,-568.9032,611.6358,729.1275,133.1647,-543.4555,481.1716,737.1481
1,Line,,,,,,,,,,,,,,0,28.0734,0.0000,-238.6262,-794.1513,2400.2715,1178.9821,240.2719,-822.2247,2400.2715,1417.6083
1,Line,,,,,,,,,,,,,,180,-28.0734,0.0000,238.6262,-822.2242,2579.8604,1417.3673,240.2719,-794.1508,2579.8604,1178.7411
1,Line,,,,,,,,,,,,,,270,-0.0005,-179.5890,2.9588,-822.2252,2220.6825,1420.5671,179.6134,-822.2247,2400.2715,1417.6083
1,Line,,,,,,,,,,,,,,270,-0.0005,-179.5890,0.2410,-822.2247,2400.2715,1417.6083,179.5891,-822.2242,2579.8604,1417.3673
1,Line,,,,,,,,,,,,,,270,0.2010,-89.9831,-0.8815,-211.7705,1681.7087,524.9548,89.9876,-211.9715,1771.6918,525.8364
1,Line,,,,,,,,,,,,,,270,0.2007,-89.8127,-0.8799,-211.9715,1771.6918,525.8364,89.8173,-212.1722,1861.5045,526.7162
1,Line,,,,,,,,,,,,,,215,-62.7158,-44.2031,-96.3630,-710.6821,862.2228,1740.7194,123.1788,-647.9663,906.4259,1837.0824
1,Line,,,,,,,,,,,,,,91,-0.9548,85.8705,22.6102,-711.6369,948.0934,1763.3296,88.8025,-710.6821,862.2228,1740.7194
1,Line,,,,,,,,,,,,,,260,-2.8846,-16.7884,0.3866,-408.4721,4080.9791,772.7786,17.0388,-405.5875,4097.7675,772.3920
1,Line,,,,,,,,,,,,,,180,-169.6797,0.0008,148.5567,-578.4365,3091.7944,795.5575,225.5223,-408.7568,3091.7937,647.0008
1,Line,,,,,,,,,,,,,,141,-156.5895,128.0864,125.0584,-156.5895,4564.2835,929.5390,237.8361,0.0000,4436.1971,804.4806
1,Line,,,,,,,,,,,,,,260,-163.4078,-951.0253,21.9002,-578.4365,3091.7944,795.5575,965.2102,-415.0288,4042.8197,773.6573
1,Line,,,,,,,,,,,,,,270,-1.5508,-179.7959,7.8181,-822.2242,2579.8604,1417.3673,179.9725,-820.6735,2759.6563,1409.5492
1,Line,,,,,,,,,,,,,,0,28.0734,0.0000,-238.6262,-794.1518,2220.6825,1181.9408,240.2719,-822.2252,2220.6825,1420.5671
1,Line,,,,,,,,,,,,,,243,-171.2679,-332.1374,119.9053,-580.0247,2759.6563,766.9062,392.4604,-408.7568,3091.7937,647.0008
1,Line,,,,,,,,,,,,,,180,-28.0205,0.0000,237.0036,-820.6735,2759.6563,1409.5492,238.6542,-792.6529,2759.6563,1172.5456
1,Line,,,,,,,,,,,,,,180,-198.0685,0.0000,91.5758,-409.8390,1681.7087,616.5306,218.2138,-211.7705,1681.7087,524.9548
1,Line,,,,,,,,,,,,,,180,-197.8996,0.0000,81.3723,-409.7558,816.5485,604.2990,213.9759,-211.8562,816.5485,522.9266
1,Line,,,,,,,,,,,,,,137,-199.1091,185.9195,85.7353,-410.9653,1002.4680,608.6620,285.5889,-211.8562,816.5485,522.9266
1,Line,,,,,,,,,,,,,,180,-198.4647,0.0000,84.5994,-410.9653,1002.4680,608.6620,215.7436,-212.5006,1002.4680,524.0626
1,Line,,,,,,,,,,,,,,90,-1.2095,185.9195,4.3630,-410.9653,1002.4680,608.6620,185.9746,-409.7558,816.5485,604.2990
1,Line,,,,,,,,,,,,,,271,0.0019,-0.2041,-0.0104,-579.7963,816.5485,733.5836,0.2044,-579.7982,816.7526,733.5940
1,Line,,,,,,,,,,,,,,133,-171.7356,185.9195,138.7747,-581.4914,1002.4680,743.0737,288.6479,-409.7558,816.5485,604.2990
1,Line,,,,,,,,,,,,,,323,196.3850,-150.1577,-88.9632,-213.3246,1152.6257,524.5638,262.7334,-409.7096,1302.7834,613.5271
1,Line,,,,,,,,,,,,,,0,199.3751,0.0000,-86.5306,-213.3246,1152.6257,524.5638,217.3430,-412.6997,1152.6257,611.0945
1,Line,,,,,,,,,,,,,,90,-0.0005,179.5890,0.2410,-410.6150,2041.0935,619.1601,179.5891,-410.6145,1861.5045,618.9191
1,Line,,,,,,,,,,,,,,270,0.0005,-179.5890,-0.2410,-212.1722,1861.5045,526.7162,179.5891,-212.1727,2041.0935,526.9573
1,Line,,,,,,,,,,,,,,138,-198.8440,179.7958,93.9643,-410.6145,1861.5045,618.9191,284.0682,-211.7705,1681.7087,524.9548
1,Line,,,,,,,,,,,,,,180,-198.4422,0.0000,92.2028,-410.6150,2041.0935,619.1601,218.8165,-212.1727,2041.0935,526.9573
1,Line,,,,,,,,,,,,,,323,200.1991,-150.1577,-87.0319,-212.5006,1002.4680,524.0626,264.9558,-412.6997,1152.6257,611.0945
1,Line,,,,,,,,,,,,,,270,0.6444,-185.9195,-1.1360,-211.8562,816.5485,522.9266,185.9241,-212.5006,1002.4680,524.0626
1,Line,,,,,,,,,,,,,,0,198.4422,0.0000,-92.2029,-212.1722,1861.5045,526.7162,218.8166,-410.6145,1861.5045,618.9191
1,Line,,,,,,,,,,,,,,270,0.8240,-150.1577,-0.5012,-212.5006,1002.4680,524.0626,150.1608,-213.3246,1152.6257,524.5638
1,Line,,,,,,,,,,,,,,270,0.0000,-242.6179,30.3127,-216.5857,7941.5341,2230.6110,244.5042,-216.5857,8184.1520,2200.2983
