Count,Name,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,19.7500,,,,,,,,,,180,-19.7500,0.0000,0.0000,552.4821,206.3623,331.0278,572.2321,206.3623,331.0278
1,Circle,,2642.0794,49.1960,53.0413,440.3563,29.0000,,,182.2124,58.0000,,,,,,,,,,
1,Circle,,2164.7537,49.1960,494.1294,420.6063,26.2500,,,164.9336,52.5000,,,,,,,,,,
1,Line,19.7500,,,,,,,,,,180,-19.7500,0.0000,0.0000,552.4821,320.6123,216.7778,572.2321,320.6123,216.7778
1,Line,114.2500,,,,,,,,,,0,0.0000,0.0000,-114.2500,552.4821,206.3623,216.7778,552.4821,206.3623,331.0278
1,Line,19.7500,,,,,,,,,,180,-19.7500,0.0000,0.0000,552.4821,320.6123,331.0278,572.2321,320.6123,331.0278
1,Line,19.7500,,,,,,,,,,180,-19.7500,0.0000,0.0000,552.4821,206.3623,216.7778,572.2321,206.3623,216.7778
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,34.6960,27.9266,440.3563,34.6960,27.9266,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,23.8405,487.3354,438.1063,23.8405,487.3354,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,22.9460,494.1294,438.1063,22.9460,494.1294,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,30.6345,475.5678,438.1063,30.6345,475.5678,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,26.4629,481.0044,438.1063,26.4629,481.0044,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,30.6345,512.6909,438.1063,30.6345,512.6909,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,36.0710,516.8626,438.1063,36.0710,516.8626,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,23.8405,500.9234,438.1063,23.8405,500.9234,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,26.4629,507.2544,438.1063,26.4629,507.2544,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,67.7576,475.5678,438.1063,67.7576,475.5678,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,62.3210,471.3962,438.1063,62.3210,471.3962,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,74.5516,487.3354,438.1063,74.5516,487.3354,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,71.9292,481.0044,438.1063,71.9292,481.0044,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,42.4020,468.7738,438.1063,42.4020,468.7738,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,36.0710,471.3962,438.1063,36.0710,471.3962,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,55.9900,468.7738,438.1063,55.9900,468.7738,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,49.1960,467.8794,438.1063,49.1960,467.8794,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,74.3108,38.5413,440.3563,74.3108,38.5413,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,69.7021,32.5352,440.3563,69.7021,32.5352,420.6063
1,Circle,,2164.7537,49.1960,494.1294,438.1063,26.2500,,,164.9336,52.5000,,,,,,,,,,
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,77.2079,45.5356,440.3563,77.2079,45.5356,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,49.1960,24.0413,440.3563,49.1960,24.0413,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,41.6903,25.0295,440.3563,41.6903,25.0295,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,63.6960,27.9266,440.3563,63.6960,27.9266,420.6063
1,Line,19.7500,,,,,,,,,,0,0.0000,0.0000,19.7500,56.7018,25.0295,440.3563,56.7018,25.0295,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,55.9900,519.4849,438.1063,55.9900,519.4849,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,62.3210,516.8626,438.1063,62.3210,516.8626,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,42.4020,519.4849,438.1063,42.4020,519.4849,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,49.1960,520.3794,438.1063,49.1960,520.3794,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,75.4460,494.1294,438.1063,75.4460,494.1294,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,74.5516,500.9234,438.1063,74.5516,500.9234,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,67.7576,512.6909,438.1063,67.7576,512.6909,420.6063
1,Line,17.5000,,,,,,,,,,0,0.0000,0.0000,17.5000,71.9292,507.2544,438.1063,71.9292,507.2544,420.6063
1,Line,3.7500,,,,,,,,,,0,0.0000,0.0000,3.7500,1025.1903,544.0000,552.5934,1025.1903,544.0000,548.8434
1,Line,118.0000,,,,,,,,,,0,0.0000,0.0000,118.0000,1025.1903,544.0000,548.8434,1025.1903,544.0000,430.8434
1,Line,315.5000,,,,,,,,,,180,-315.5000,0.0000,0.0000,604.6903,544.0000,552.5934,920.1903,544.0000,552.5934
1,Line,105.0000,,,,,,,,,,180,-105.0000,0.0000,0.0000,920.1903,544.0000,552.5934,1025.1903,544.0000,552.5934
1,Line,99.2294,,,,,,,,,,180,-0.0488,0.0000,-99.2294,286.9722,-6.5000,276.2660,287.0210,-6.5000,375.4953
1,Line,18.7500,,,,,,,,,,0,18.7500,0.0000,0.0000,287.0210,-6.5000,375.4953,268.2710,-6.5000,375.4953
1,Line,159.7500,,,,,,,,,,0,159.7500,0.0000,0.0000,1025.1903,544.0000,430.8434,865.4403,544.0000,430.8434
1,Line,7.9135,,,,,,,,,,0,0.0000,0.0000,7.9135,865.4403,544.0000,438.7569,865.4403,544.0000,430.8434
1,Line,121.9572,,,,,,,,,,0,0.0000,0.0000,-121.9572,575.7631,0.0000,431.7560,575.7631,0.0000,553.7132
1,Line,87.2995,,,,,,,,,,0,87.2995,0.0000,0.0000,575.7631,0.0000,553.7132,488.4635,0.0000,553.7132
1,Line,214.9782,,,,,,,,,,0,0.0000,0.0000,-214.9782,696.6158,0.0000,216.7778,696.6158,0.0000,431.7560
1,Line,87.2995,,,,,,,,,,180,-87.2995,0.0000,0.0000,488.4635,0.0000,431.7560,575.7631,0.0000,431.7560
