Count,Name,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,90,0.0000,-1.7031,0.6679,379.9089,-224.4806,54.7173,1.8294,379.9089,-222.7775,54.0495,,,,,,
1,Line,90,0.0000,-1.4723,1.0859,379.9089,-225.9529,55.8033,1.8294,379.9089,-224.4806,54.7173,,,,,,
1,Line,90,0.0000,-1.8089,-0.2732,379.9089,-220.9595,53.8451,1.8294,379.9089,-219.1506,54.1183,,,,,,
1,Line,90,0.0000,2.2610,-0.0155,379.9089,-220.0209,52.2569,2.2611,379.9089,-222.2819,52.2724,,,,,,
1,Line,90,0.0000,-1.8180,0.2043,379.9089,-222.7775,54.0495,1.8294,379.9089,-220.9595,53.8451,,,,,,
1,Line,90,0.0000,1.9504,-1.1439,379.9089,-224.4619,52.8726,2.2611,379.9089,-226.4122,54.0165,,,,,,
1,Line,90,0.0000,-2.1800,0.6002,379.9089,-219.9031,69.4311,2.2611,379.9089,-217.7231,68.8309,,,,,,
1,Line,90,0.0000,1.7031,-0.6679,379.9089,-217.7044,66.9862,1.8294,379.9089,-219.4075,67.6540,,,,,,
1,Line,90,0.0000,-1.9504,1.1439,379.9089,-217.7231,68.8309,2.2611,379.9089,-215.7728,67.6870,,,,,,
1,Line,90,0.0000,-1.1410,1.4300,379.9089,-227.0939,57.2333,1.8294,379.9089,-225.9529,55.8033,,,,,,
1,Line,90,0.0000,-0.7320,1.6766,379.9089,-227.8259,58.9098,1.8294,379.9089,-227.0939,57.2333,,,,,,
1,Line,90,0.0000,1.8180,-0.2043,379.9089,-219.4075,67.6540,1.8294,379.9089,-221.2255,67.8584,,,,,,
1,Line,0,0.0000,0.0000,6.4698,141.2081,-245.1627,67.3216,6.4698,141.2081,-245.1627,60.8517,,,,,,
1,Line,90,0.0000,1.1439,1.9504,379.9089,-213.1133,57.4824,2.2611,379.9089,-214.2573,55.5320,,,,,,
1,Line,90,0.0000,-0.2043,-1.8180,379.9089,-214.2902,59.1668,1.8294,379.9089,-214.0859,60.9848,,,,,,
1,Line,180,-14.6063,0.0000,0.0000,141.2081,-245.1627,88.6679,14.6063,155.8144,-245.1627,88.6679,,,,,,
1,Line,90,0.0000,46.9291,0.0000,155.8144,-198.2335,88.6679,46.9291,155.8144,-245.1627,88.6679,,,,,,
1,Line,0,0.0000,0.0000,-65.3937,155.8144,-245.1627,23.2742,65.3937,155.8144,-245.1627,88.6679,,,,,,
1,Line,90,0.0000,-0.6679,-1.7031,379.9089,-214.9581,57.4636,1.8294,379.9089,-214.2902,59.1668,,,,,,
1,Line,90,0.0000,1.9659,1.1171,379.9089,-215.8670,53.9442,2.2611,379.9089,-217.8329,52.8271,,,,,,
1,Line,90,0.0000,-1.6766,-0.7320,379.9089,-219.1506,54.1183,1.8294,379.9089,-217.4740,54.8503,,,,,,
1,Line,90,0.0000,2.1880,0.5702,379.9089,-217.8329,52.8271,2.2611,379.9089,-220.0209,52.2569,,,,,,
1,Line,90,0.0000,1.6098,1.5878,379.9089,-214.2573,55.5320,2.2611,379.9089,-215.8670,53.9442,,,,,,
1,Line,90,0.0000,-1.0859,-1.4723,379.9089,-216.0440,55.9914,1.8294,379.9089,-214.9581,57.4636,,,,,,
1,Line,90,0.0000,-1.4300,-1.1410,379.9089,-217.4740,54.8503,1.8294,379.9089,-216.0440,55.9914,,,,,,
1,Line,90,0.0000,0.2043,1.8180,379.9089,-227.8948,62.5367,1.8294,379.9089,-228.0991,60.7187,,,,,,
1,Line,90,0.0000,-1.6098,-1.5878,379.9089,-227.9277,66.1715,2.2611,379.9089,-226.3180,67.7593,,,,,,
1,Line,90,0.0000,0.6679,1.7031,379.9089,-227.2269,64.2399,1.8294,379.9089,-227.8948,62.5367,,,,,,
1,Line,90,0.0000,-0.6002,-2.1800,379.9089,-229.6719,62.0412,2.2611,379.9089,-229.0717,64.2211,,,,,,
1,Line,90,0.0000,1.1171,-1.9659,379.9089,-228.0001,55.6263,2.2611,379.9089,-229.1172,57.5921,,,,,,
1,Line,90,0.0000,-1.1439,-1.9504,379.9089,-229.0717,64.2211,2.2611,379.9089,-227.9277,66.1715,,,,,,
1,Line,90,0.0000,1.0859,1.4723,379.9089,-226.1410,65.7121,1.8294,379.9089,-227.2269,64.2399,,,,,,
1,Line,90,0.0000,-2.1880,-0.5702,379.9089,-224.3521,68.8764,2.2611,379.9089,-222.1641,69.4466,,,,,,
1,Line,90,0.0000,1.8089,0.2732,379.9089,-221.2255,67.8584,1.8294,379.9089,-223.0344,67.5852,,,,,,
1,Line,90,0.0000,-2.2610,0.0155,379.9089,-222.1641,69.4466,2.2611,379.9089,-219.9031,69.4311,,,,,,
1,Line,90,0.0000,-1.9659,-1.1171,379.9089,-226.3180,67.7593,2.2611,379.9089,-224.3521,68.8764,,,,,,
1,Line,90,0.0000,1.4300,1.1410,379.9089,-224.7110,66.8531,1.8294,379.9089,-226.1410,65.7121,,,,,,
1,Line,90,0.0000,1.6766,0.7320,379.9089,-223.0344,67.5852,1.8294,379.9089,-224.7110,66.8531,,,,,,
1,Line,90,0.0000,0.7320,-1.6766,379.9089,-214.3591,62.7937,1.8294,379.9089,-215.0911,64.4702,,,,,,
1,Line,90,0.0000,0.2732,-1.8089,379.9089,-214.0859,60.9848,1.8294,379.9089,-214.3591,62.7937,,,,,,
1,Line,90,0.0000,-1.1171,1.9659,379.9089,-214.1849,66.0772,2.2611,379.9089,-213.0679,64.1114,,,,,,
1,Line,90,0.0000,1.4723,-1.0859,379.9089,-216.2321,65.9002,1.8294,379.9089,-217.7044,66.9862,,,,,,
1,Line,90,0.0000,1.1410,-1.4300,379.9089,-215.0911,64.4702,1.8294,379.9089,-216.2321,65.9002,,,,,,
1,Line,90,0.0000,-1.5878,1.6098,379.9089,-215.7728,67.6870,2.2611,379.9089,-214.1849,66.0772,,,,,,
1,Line,90,0.0000,0.6002,2.1800,379.9089,-212.5131,59.6623,2.2611,379.9089,-213.1133,57.4824,,,,,,
1,Line,90,0.0000,-0.2732,1.8089,379.9089,-228.0991,60.7187,1.8294,379.9089,-227.8259,58.9098,,,,,,
1,Line,90,0.0000,0.5702,-2.1880,379.9089,-229.1172,57.5921,2.2611,379.9089,-229.6874,59.7801,,,,,,
1,Line,90,0.0000,-0.0155,-2.2610,379.9089,-229.6874,59.7801,2.2611,379.9089,-229.6719,62.0412,,,,,,
1,Line,90,0.0000,-0.5702,2.1880,379.9089,-213.0679,64.1114,2.2611,379.9089,-212.4976,61.9234,,,,,,
1,Line,90,0.0000,0.0155,2.2610,379.9089,-212.4976,61.9234,2.2611,379.9089,-212.5131,59.6623,,,,,,
1,Line,90,0.0000,1.5878,-1.6098,379.9089,-226.4122,54.0165,2.2611,379.9089,-228.0001,55.6263,,,,,,
1,Line,90,0.0000,-0.1458,-1.9164,155.8144,-214.7747,69.3739,1.9219,155.8144,-214.6289,71.2902,,,,,,
1,Line,90,0.0000,0.3551,-1.8888,155.8144,-214.6289,71.2902,1.9219,155.8144,-214.9841,73.1791,,,,,,
1,Line,90,0.0000,-0.6368,-1.8133,155.8144,-215.4116,67.5605,1.9219,155.8144,-214.7747,69.3739,,,,,,
1,Line,90,0.0000,-1.4582,-1.2520,155.8144,-217.9543,64.7218,1.9219,155.8144,-216.4961,65.9738,,,,,,
1,Line,90,0.0000,0.4621,1.2974,155.8144,-216.8217,69.7796,1.3772,155.8144,-217.2838,68.4823,,,,,,
1,Line,90,0.0000,0.1105,1.3728,155.8144,-216.7112,71.1524,1.3772,155.8144,-216.8217,69.7796,,,,,,
1,Line,90,0.0000,0.8319,-1.7325,155.8144,-214.9841,73.1791,1.9219,155.8144,-215.8160,74.9116,,,,,,
1,Line,90,0.0000,-0.5906,1.2441,155.8144,-217.5503,73.7511,1.3772,155.8144,-216.9597,72.5070,,,,,,
1,Line,90,0.0000,-0.8925,1.0489,155.8144,-218.4429,74.8000,1.3772,155.8144,-217.5503,73.7511,,,,,,
1,Line,90,0.0000,1.5867,-1.0845,155.8144,-217.0680,76.3698,1.9219,155.8144,-218.6547,77.4543,,,,,,
1,Line,90,0.0000,-1.0845,-1.5867,155.8144,-216.4961,65.9738,1.9219,155.8144,-215.4116,67.5605,,,,,,
1,Line,90,0.0000,-0.2485,1.3546,155.8144,-216.9597,72.5070,1.3772,155.8144,-216.7112,71.1524,,,,,,
1,Line,90,0.0000,1.2520,-1.4582,155.8144,-215.8160,74.9116,1.9219,155.8144,-217.0680,76.3698,,,,,,
1,Line,90,0.0000,-1.8133,0.6368,155.8144,-225.3054,64.3174,1.9219,155.8144,-223.4920,63.6806,,,,,,
1,Line,90,0.0000,1.2974,-0.4621,155.8144,-223.0862,65.7275,1.3772,155.8144,-224.3836,66.1896,,,,,,
1,Line,90,0.0000,-1.9164,0.1458,155.8144,-223.4920,63.6806,1.9219,155.8144,-221.5756,63.5348,,,,,,
1,Line,90,0.0000,-1.5867,1.0845,155.8144,-226.8921,65.4019,1.9219,155.8144,-225.3054,64.3174,,,,,,
1,Line,90,0.0000,0.8925,-1.0489,155.8144,-225.5172,66.9717,1.3772,155.8144,-226.4097,68.0206,,,,,,
1,Line,90,0.0000,1.1336,-0.7821,155.8144,-224.3836,66.1896,1.3772,155.8144,-225.5172,66.9717,,,,,,
1,Line,90,0.0000,1.3728,-0.1105,155.8144,-221.7135,65.6170,1.3772,155.8144,-223.0862,65.7275,,,,,,
1,Line,90,0.0000,-1.7325,-0.8319,155.8144,-219.6868,63.8899,1.9219,155.8144,-217.9543,64.7218,,,,,,
1,Line,90,0.0000,1.0489,0.8925,155.8144,-218.0659,67.3487,1.3772,155.8144,-219.1147,66.4562,,,,,,
1,Line,90,0.0000,0.7821,1.1336,155.8144,-217.2838,68.4823,1.3772,155.8144,-218.0659,67.3487,,,,,,
1,Line,90,0.0000,1.3546,0.2485,155.8144,-220.3589,65.8655,1.3772,155.8144,-221.7135,65.6170,,,,,,
1,Line,90,0.0000,-1.8888,-0.3551,155.8144,-221.5756,63.5348,1.9219,155.8144,-219.6868,63.8899,,,,,,
1,Line,90,0.0000,1.2441,0.5906,155.8144,-219.1147,66.4562,1.3772,155.8144,-220.3589,65.8655,,,,,,
1,Line,90,0.0000,0.6368,1.8133,155.8144,-228.5484,74.2112,1.9219,155.8144,-229.1853,72.3979,,,,,,
1,Line,90,0.0000,0.1458,1.9164,155.8144,-229.1853,72.3979,1.9219,155.8144,-229.3311,70.4815,,,,,,
1,Line,90,0.0000,-0.3551,1.8888,155.8144,-229.3311,70.4815,1.9219,155.8144,-228.9760,68.5927,,,,,,
1,Line,90,0.0000,-0.1105,-1.3728,155.8144,-227.2489,70.6193,1.3772,155.8144,-227.1383,71.9921,,,,,,
1,Line,90,0.0000,1.0845,1.5867,155.8144,-227.4640,75.7979,1.9219,155.8144,-228.5484,74.2112,,,,,,
1,Line,90,0.0000,-0.8319,1.7325,155.8144,-228.9760,68.5927,1.9219,155.8144,-228.1441,66.8601,,,,,,
1,Line,0,0.0000,0.0000,-49.5276,155.8144,-238.1548,30.7270,49.5276,155.8144,-238.1548,80.2545,,,,,,
1,Line,0,0.0000,0.0000,-21.3463,141.2081,-245.1627,67.3216,21.3463,141.2081,-245.1627,88.6679,,,,,,
1,Line,0,0.0000,0.0000,-6.4698,141.2081,-198.2335,60.8517,6.4698,141.2081,-198.2335,67.3216,,,,,,
1,Line,0,14.6063,0.0000,0.0000,155.8144,-198.2335,88.6679,14.6063,141.2081,-198.2335,88.6679,,,,,,
1,Line,90,0.0000,31.2598,0.0000,155.8144,-206.8950,30.7270,31.2598,155.8144,-238.1548,30.7270,,,,,,
1,Line,0,0.0000,0.0000,49.5276,155.8144,-206.8950,80.2545,49.5276,155.8144,-206.8950,30.7270,,,,,,
1,Line,90,0.0000,-31.2598,0.0000,155.8144,-238.1548,80.2545,31.2598,155.8144,-206.8950,80.2545,,,,,,
1,Line,90,0.0000,-1.3728,0.1105,155.8144,-222.2466,76.1547,1.3772,155.8144,-220.8738,76.0442,,,,,,
1,Line,90,0.0000,1.9164,-0.1458,155.8144,-220.4680,78.0911,1.9219,155.8144,-222.3844,78.2369,,,,,,
1,Line,90,0.0000,-1.3546,-0.2485,155.8144,-223.6012,75.9062,1.3772,155.8144,-222.2466,76.1547,,,,,,
1,Line,90,0.0000,-1.1336,0.7821,155.8144,-219.5764,75.5821,1.3772,155.8144,-218.4429,74.8000,,,,,,
1,Line,90,0.0000,1.8133,-0.6368,155.8144,-218.6547,77.4543,1.9219,155.8144,-220.4680,78.0911,,,,,,
1,Line,90,0.0000,-1.2974,0.4621,155.8144,-220.8738,76.0442,1.3772,155.8144,-219.5764,75.5821,,,,,,
1,Line,90,0.0000,1.8888,0.3551,155.8144,-222.3844,78.2369,1.9219,155.8144,-224.2732,77.8818,,,,,,
1,Line,90,0.0000,-0.7821,-1.1336,155.8144,-226.6763,73.2894,1.3772,155.8144,-225.8941,74.4230,,,,,,
1,Line,90,0.0000,-0.4621,-1.2974,155.8144,-227.1383,71.9921,1.3772,155.8144,-226.6763,73.2894,,,,,,
1,Line,90,0.0000,1.4582,1.2520,155.8144,-226.0058,77.0499,1.9219,155.8144,-227.4640,75.7979,,,,,,
1,Line,90,0.0000,-1.2441,-0.5906,155.8144,-224.8453,75.3155,1.3772,155.8144,-223.6012,75.9062,,,,,,
1,Line,90,0.0000,-1.0489,-0.8925,155.8144,-225.8941,74.4230,1.3772,155.8144,-224.8453,75.3155,,,,,,
1,Line,90,0.0000,1.7325,0.8319,155.8144,-224.2732,77.8818,1.9219,155.8144,-226.0058,77.0499,,,,,,
1,Line,0,0.0000,0.0000,-48.9370,379.9089,-205.2392,23.8761,48.9370,379.9089,-205.2392,72.8131,,,,,,
1,Line,90,0.0000,0.5226,1.4827,141.2081,-271.9722,94.0259,1.5721,141.2081,-272.4948,92.5432,,,,,,
1,Line,90,0.0000,0.6635,1.4253,141.2081,-271.3086,95.4512,1.5721,141.2081,-271.9722,94.0259,,,,,,
1,Line,90,0.0000,0.7982,1.3544,141.2081,-270.5104,96.8056,1.5721,141.2081,-271.3086,95.4512,,,,,,
1,Line,90,0.0000,-28.0126,0.0000,141.2081,-273.1752,67.3216,28.0126,141.2081,-245.1627,67.3216,,,,,,
1,Line,90,0.0000,0.2275,1.5556,141.2081,-272.8716,91.0169,1.5721,141.2081,-273.0992,89.4613,,,,,,
1,Line,90,0.0000,0.3768,1.5263,141.2081,-272.4948,92.5432,1.5721,141.2081,-272.8716,91.0169,,,,,,
1,Line,90,0.0000,0.9254,1.2709,141.2081,-269.5850,98.0766,1.5721,141.2081,-270.5104,96.8056,,,,,,
1,Line,90,0.0000,1.3369,0.8273,141.2081,-264.8009,102.1011,1.5721,141.2081,-266.1378,101.2738,,,,,,
1,Line,90,0.0000,1.4106,0.6942,141.2081,-263.3903,102.7953,1.5721,141.2081,-264.8009,102.1011,,,,,,
1,Line,0,0.0000,0.0000,35.4737,141.2081,-245.1627,102.7953,35.4737,141.2081,-245.1627,67.3216,,,,,,
1,Line,90,0.0000,1.0439,1.1755,141.2081,-268.5411,99.2521,1.5721,141.2081,-269.5850,98.0766,,,,,,
1,Line,90,0.0000,1.1527,1.0691,141.2081,-267.3884,100.3212,1.5721,141.2081,-268.5411,99.2521,,,,,,
1,Line,90,0.0000,1.2506,0.9527,141.2081,-266.1378,101.2738,1.5721,141.2081,-267.3884,100.3212,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-267.3884,100.3212,250.2362,391.4443,-267.3884,100.3212,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-268.5411,99.2521,250.2362,391.4443,-268.5411,99.2521,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-269.5850,98.0766,250.2362,391.4443,-269.5850,98.0766,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-263.3903,102.7953,250.2362,391.4443,-263.3903,102.7953,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-264.8009,102.1011,250.2362,391.4443,-264.8009,102.1011,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-266.1378,101.2738,250.2362,391.4443,-266.1378,101.2738,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-270.5104,96.8056,250.2362,391.4443,-270.5104,96.8056,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-272.8716,91.0169,250.2362,391.4443,-272.8716,91.0169,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-273.0992,89.4613,250.2362,391.4443,-273.0992,89.4613,,,,,,
1,Line,90,0.0000,0.0761,1.5703,141.2081,-273.0992,89.4613,1.5721,141.2081,-273.1752,87.8910,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-271.3086,95.4512,250.2362,391.4443,-271.3086,95.4512,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-271.9722,94.0259,250.2362,391.4443,-271.9722,94.0259,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-272.4948,92.5432,250.2362,391.4443,-272.4948,92.5432,,,,,,
1,Line,0,0.0000,0.0000,11.8842,331.1343,-273.1752,60.8517,11.8842,331.1343,-273.1752,48.9675,,,,,,
1,Line,180,-55.1181,0.0000,0.0000,270.5064,-273.1752,48.9916,55.1181,325.6245,-273.1752,48.9916,,,,,,
1,Line,0,0.0000,0.0000,-10.6011,200.8867,-273.1752,67.7593,10.6011,200.8867,-273.1752,78.3604,,,,,,
1,Line,0,5.5098,0.0000,0.0000,331.1343,-273.1752,67.7593,5.5098,325.6245,-273.1752,67.7593,,,,,,
1,Line,0,0.0000,0.0000,-11.8602,325.6245,-273.1752,48.9916,11.8602,325.6245,-273.1752,60.8517,,,,,,
1,Line,180,-5.5098,0.0000,0.0000,325.6245,-273.1752,60.8517,5.5098,331.1343,-273.1752,60.8517,,,,,,
1,Line,0,0.0000,0.0000,10.4781,210.6770,-273.1752,78.2374,10.4781,210.6770,-273.1752,67.7593,,,,,,
1,Line,0,0.0000,0.0000,11.4332,210.6770,-273.1752,60.8517,11.4332,210.6770,-273.1752,49.4185,,,,,,
1,Line,0,0.0000,0.0000,-10.4781,262.2912,-273.1752,67.7593,10.4781,262.2912,-273.1752,78.2374,,,,,,
1,Line,0,0.0000,0.0000,10.1299,270.5064,-273.1752,77.8892,10.1299,270.5064,-273.1752,67.7593,,,,,,
1,Line,0,9.7903,0.0000,0.0000,210.6770,-273.1752,67.7593,9.7903,200.8867,-273.1752,67.7593,,,,,,
1,Line,0,0.0000,0.0000,-11.0740,200.8867,-273.1752,49.7778,11.0740,200.8867,-273.1752,60.8517,,,,,,
1,Line,180,-9.7903,0.0000,0.0000,200.8867,-273.1752,60.8517,9.7903,210.6770,-273.1752,60.8517,,,,,,
1,Line,90,0.0000,-46.9291,0.0000,141.2081,-245.1627,88.6679,46.9291,141.2081,-198.2335,88.6679,,,,,,
1,Line,90,0.0000,-54.3307,0.0000,379.9089,-249.6044,16.5720,54.3307,379.9089,-195.2737,16.5720,,,,,,
1,Line,0,0.0000,0.0000,65.0394,379.9089,-249.6044,81.6114,65.0394,379.9089,-249.6044,16.5720,,,,,,
1,Line,90,0.0000,18.2277,0.0000,141.2081,-245.1627,102.7953,18.2277,141.2081,-263.3903,102.7953,,,,,,
1,Line,90,0.0000,10.6083,0.0000,141.2081,-234.5544,102.7953,10.6083,141.2081,-245.1627,102.7953,,,,,,
1,Line,0,0.0000,0.0000,14.1274,141.2081,-245.1627,102.7953,14.1274,141.2081,-245.1627,88.6679,,,,,,
1,Line,180,-11.5354,0.0000,0.0000,379.9089,-249.6044,16.5720,11.5354,391.4443,-249.6044,16.5720,,,,,,
1,Line,180,-7.5935,0.0000,0.0000,383.8508,-273.1752,60.8517,7.5935,391.4443,-273.1752,60.8517,,,,,,
1,Line,0,0.0000,0.0000,-10.1299,325.6245,-273.1752,67.7593,10.1299,325.6245,-273.1752,77.8892,,,,,,
1,Line,0,0.0000,0.0000,9.4366,331.1343,-273.1752,77.1959,9.4366,331.1343,-273.1752,67.7593,,,,,,
1,Line,0,0.0000,0.0000,-44.2797,391.4443,-249.6044,16.5720,44.2797,391.4443,-249.6044,60.8517,,,,,,
1,Line,0,0.0000,0.0000,-6.9076,391.4443,-249.6044,60.8517,6.9076,391.4443,-249.6044,67.7593,,,,,,
1,Line,0,0.0000,0.0000,-11.8842,383.8508,-273.1752,48.9675,11.8842,383.8508,-273.1752,60.8517,,,,,,
1,Line,90,0.0000,-0.4564,1.2880,141.2081,-172.9642,94.4789,1.3665,141.2081,-172.5079,93.1909,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-172.5079,93.1909,250.2362,391.4443,-172.5079,93.1909,,,,,,
1,Line,90,0.0000,-0.5813,1.2367,141.2081,-173.5455,95.7156,1.3665,141.2081,-172.9642,94.4789,,,,,,
1,Line,90,0.0000,56.1024,0.0000,141.2081,-193.8478,7.6460,56.1024,141.2081,-249.9502,7.6460,,,,,,
1,Line,0,0.0000,0.0000,-8.0315,141.2081,-249.9502,7.6460,8.0315,141.2081,-249.9502,15.6775,,,,,,
1,Line,90,0.0000,-0.3270,1.3268,141.2081,-172.5079,93.1909,1.3665,141.2081,-172.1809,91.8641,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-172.9642,94.4789,250.2362,391.4443,-172.9642,94.4789,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-174.2460,96.8888,250.2362,391.4443,-174.2460,96.8888,,,,,,
1,Line,90,0.0000,-0.9173,1.0128,141.2081,-175.9761,99.0000,1.3665,141.2081,-175.0588,97.9872,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-175.0588,97.9872,250.2362,391.4443,-175.0588,97.9872,,,,,,
1,Line,90,0.0000,-0.7005,1.1733,141.2081,-174.2460,96.8888,1.3665,141.2081,-173.5455,95.7156,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-173.5455,95.7156,250.2362,391.4443,-173.5455,95.7156,,,,,,
1,Line,90,0.0000,-0.8129,1.0984,141.2081,-175.0588,97.9872,1.3665,141.2081,-174.2460,96.8888,,,,,,
1,Line,0,0.0000,0.0000,-6.8504,392.3892,-249.3305,5.4291,6.8504,392.3892,-249.3305,12.2795,,,,,,
1,Line,90,0.0000,-55.9055,0.0000,392.3892,-249.3305,12.2795,55.9055,392.3892,-193.4250,12.2795,,,,,,
1,Line,0,240.0000,0.0000,0.0000,385.2504,-192.5279,-4.3307,240.0000,145.2504,-192.5279,-4.3307,,,,,,
1,Line,90,0.0000,-32.1260,0.0000,379.9089,-237.3652,23.8761,32.1260,379.9089,-205.2392,23.8761,,,,,,
1,Line,90,0.0000,32.1260,0.0000,379.9089,-205.2392,72.8131,32.1260,379.9089,-237.3652,72.8131,,,,,,
1,Line,0,0.0000,0.0000,48.9370,379.9089,-237.3652,72.8131,48.9370,379.9089,-237.3652,23.8761,,,,,,
1,Line,0,240.2362,0.0000,0.0000,385.7962,-254.2216,-3.5827,240.2362,145.5600,-254.2216,-3.5827,,,,,,
1,Line,90,0.0000,46.9291,0.0000,155.8144,-198.2335,23.2742,46.9291,155.8144,-245.1627,23.2742,,,,,,
1,Line,0,0.0000,0.0000,65.3937,155.8144,-198.2335,88.6679,65.3937,155.8144,-198.2335,23.2742,,,,,,
1,Line,0,14.6063,0.0000,0.0000,155.8144,-198.2335,23.2742,14.6063,141.2081,-198.2335,23.2742,,,,,,
1,Line,0,240.2362,0.0000,0.0000,385.7962,-256.7019,-3.5827,240.2362,145.5600,-256.7019,-3.5827,,,,,,
1,Line,180,-240.0000,0.0000,0.0000,145.2504,-190.0870,-4.3307,240.0000,385.2504,-190.0870,-4.3307,,,,,,
1,Line,0,14.6063,0.0000,0.0000,155.8144,-245.1627,23.2742,14.6063,141.2081,-245.1627,23.2742,,,,,,
1,Line,0,0.0000,0.0000,21.3463,141.2081,-198.2335,88.6679,21.3463,141.2081,-198.2335,67.3216,,,,,,
1,Line,90,0.0000,-26.0526,-0.0916,141.2081,-198.2335,67.3216,26.0528,141.2081,-172.1809,67.4131,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-195.9726,102.7953,250.2362,141.2081,-195.9726,102.7953,,,,,,
1,Line,0,250.2362,0.0000,0.0000,391.4443,-234.5544,102.7953,250.2362,141.2081,-234.5544,102.7953,,,,,,
1,Line,90,0.0000,25.7212,0.0000,141.2081,-208.8332,102.7953,25.7212,141.2081,-234.5544,102.7953,,,,,,
1,Line,90,0.0000,12.8606,0.0000,141.2081,-195.9726,102.7953,12.8606,141.2081,-208.8332,102.7953,,,,,,
1,Line,90,0.0000,-12.8606,0.0000,141.2081,-195.9726,102.7953,12.8606,141.2081,-183.1121,102.7953,,,,,,
1,Line,90,0.0000,-25.7212,0.0000,391.4443,-234.5544,102.7953,25.7212,391.4443,-208.8332,102.7953,,,,,,
1,Line,90,0.0000,-10.6083,0.0000,391.4443,-245.1627,102.7953,10.6083,391.4443,-234.5544,102.7953,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-245.1627,102.7953,250.2362,391.4443,-245.1627,102.7953,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-183.1121,102.7953,250.2362,391.4443,-183.1121,102.7953,,,,,,
1,Line,90,0.0000,-12.8606,0.0000,391.4443,-195.9726,102.7953,12.8606,391.4443,-183.1121,102.7953,,,,,,
1,Line,90,0.0000,-12.8606,0.0000,391.4443,-208.8332,102.7953,12.8606,391.4443,-195.9726,102.7953,,,,,,
1,Line,90,0.0000,-1.0984,0.8129,141.2081,-178.0873,100.7302,1.3665,141.2081,-176.9889,99.9173,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-178.0873,100.7302,250.2362,391.4443,-178.0873,100.7302,,,,,,
1,Line,90,0.0000,-1.1733,0.7005,141.2081,-179.2606,101.4307,1.3665,141.2081,-178.0873,100.7302,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-175.9761,99.0000,250.2362,391.4443,-175.9761,99.0000,,,,,,
1,Line,90,0.0000,-1.0128,0.9173,141.2081,-176.9889,99.9173,1.3665,141.2081,-175.9761,99.0000,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-176.9889,99.9173,250.2362,391.4443,-176.9889,99.9173,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-179.2606,101.4307,250.2362,391.4443,-179.2606,101.4307,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-181.7853,102.4683,250.2362,391.4443,-181.7853,102.4683,,,,,,
1,Line,90,0.0000,1.3268,-0.3270,141.2081,-181.7853,102.4683,1.3665,141.2081,-183.1121,102.7953,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-208.8332,102.7953,250.2362,391.4443,-208.8332,102.7953,,,,,,
1,Line,90,0.0000,-1.2367,0.5813,141.2081,-180.4973,102.0119,1.3665,141.2081,-179.2606,101.4307,,,,,,
1,Line,180,-250.2362,0.0000,0.0000,141.2081,-180.4973,102.0119,250.2362,391.4443,-180.4973,102.0119,,,,,,
1,Line,90,0.0000,-1.2880,0.4564,141.2081,-181.7853,102.4683,1.3665,141.2081,-180.4973,102.0119,,,,,,
2,Line,0,0.9449,0.0000,0.0000,392.3892,-193.4250,5.4291,0.9449,391.4443,-193.4250,5.4291,,,,,,
2,Line,0,0.9449,0.0000,0.0000,392.3892,-249.3305,5.4291,0.9449,391.4443,-249.3305,5.4291,,,,,,
2,Line,0,0.9449,0.0000,0.0000,392.3892,-249.3305,12.2795,0.9449,391.4443,-249.3305,12.2795,,,,,,
