Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Circumference,Diameter,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,0.6495,,,,,,,,,,,,90,0.0000,-0.6495,0.0000,528.6535,107.7416,24.9466,528.6535,108.3911,24.9466
1,Line,,,,,37.3505,,,,,,,,,,,,90,0.0000,-37.3505,0.0000,527.9035,108.3911,24.9466,527.9035,145.7416,24.9466
1,Line,,,,,37.3505,,,,,,,,,,,,90,0.0000,-37.3505,0.0000,528.6535,108.3911,24.9466,528.6535,145.7416,24.9466
1,Line,,,,,0.6495,,,,,,,,,,,,0,0.0000,0.0000,0.6495,528.6535,108.3911,25.5961,528.6535,108.3911,24.9466
1,Line,,,,,0.6495,,,,,,,,,,,,90,0.0000,-0.6495,0.0000,536.9035,107.7416,24.9466,536.9035,108.3911,24.9466
1,Line,,,,,4.8505,,,,,,,,,,,,0,0.0000,0.0000,-4.8505,536.9035,108.3911,20.0961,536.9035,108.3911,24.9466
1,Line,,,,,0.6495,,,,,,,,,,,,0,0.0000,0.0000,0.6495,527.9035,108.3911,25.5961,527.9035,108.3911,24.9466
1,Line,,,,,0.6495,,,,,,,,,,,,90,0.0000,-0.6495,0.0000,527.9035,107.7416,24.9466,527.9035,108.3911,24.9466
1,Line,,,,,0.6495,,,,,,,,,,,,0,0.0000,0.0000,-0.6495,140.1535,108.3911,24.9466,140.1535,108.3911,25.5961
1,Line,,,,,0.6495,,,,,,,,,,,,90,0.0000,-0.6495,0.0000,140.1535,107.7416,24.9466,140.1535,108.3911,24.9466
1,Line,,,,,0.6495,,,,,,,,,,,,90,0.0000,-0.6495,0.0000,140.9035,107.7416,24.9466,140.9035,108.3911,24.9466
1,Line,,,,,17.3505,,,,,,,,,,,,90,0.0000,-17.3505,0.0000,140.1535,108.3911,24.9466,140.1535,125.7416,24.9466
1,Line,,,,,4.8505,,,,,,,,,,,,0,0.0000,0.0000,-4.8505,140.1535,108.3911,20.0961,140.1535,108.3911,24.9466
1,Line,,,,,0.6495,,,,,,,,,,,,0,0.0000,0.0000,0.6495,131.9035,108.3911,25.5961,131.9035,108.3911,24.9466
1,Line,,,,,17.3505,,,,,,,,,,,,90,0.0000,-17.3505,0.0000,131.9035,108.3911,24.9466,131.9035,125.7416,24.9466
1,Line,,,,,18.0000,,,,,,,,,,,,90,0.0000,-18.0000,0.0000,131.5285,107.7416,25.5961,131.5285,125.7416,25.5961
1,Line,,,,,0.6495,,,,,,,,,,,,90,0.0000,-0.6495,0.0000,131.9035,107.7416,24.9466,131.9035,108.3911,24.9466
1,Line,,,,,18.0000,,,,,,,,,,,,90,0.0000,-18.0000,0.0000,140.1535,107.7416,26.2456,140.1535,125.7416,26.2456
1,Line,,,,,18.0000,,,,,,,,,,,,90,0.0000,-18.0000,0.0000,139.7785,107.7416,25.5961,139.7785,125.7416,25.5961
1,Circle,1.7671,140.5285,125.7416,25.5961,,0.7500,,,4.7124,1.5000,,,,,,,,,,,,,,,,
1,Circle,1.7671,132.2785,125.7416,25.5961,,0.7500,,,4.7124,1.5000,,,,,,,,,,,,,,,,
1,Line,,,,,17.3505,,,,,,,,,,,,90,0.0000,-17.3505,0.0000,140.9035,108.3911,24.9466,140.9035,125.7416,24.9466
1,Line,,,,,4.8505,,,,,,,,,,,,0,0.0000,0.0000,-4.8505,140.9035,108.3911,20.0961,140.9035,108.3911,24.9466
1,Line,,,,,18.0000,,,,,,,,,,,,90,0.0000,-18.0000,0.0000,140.9035,107.7416,26.2456,140.9035,125.7416,26.2456
1,Line,,,,,18.0000,,,,,,,,,,,,90,0.0000,-18.0000,0.0000,141.2785,107.7416,25.5961,141.2785,125.7416,25.5961
1,Line,,,,,8.2500,,,,,,,,,,,,180,-8.2500,0.0000,0.0000,132.2785,108.1166,20.7456,140.5285,108.1166,20.7456
1,Line,,,,,8.2500,,,,,,,,,,,,180,-8.2500,0.0000,0.0000,132.2785,107.3666,20.7456,140.5285,107.3666,20.7456
