Count,Name,Area,Center X,Center Y,Center Z,Length,Radius,Start Angle,Total Angle,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,0.6220,,,,90,0.0000,0.6220,0.0000,14.3905,-2.4941,0.1443,14.3905,-3.1161,0.1443
1,Line,,,,,0.0725,,,,180,-0.0659,0.0000,0.0302,6.7469,-1.8561,0.1443,6.8128,-1.8561,0.1141
1,Line,,,,,0.0725,,,,0,0.0659,0.0000,-0.0302,6.8128,-3.1161,0.1141,6.7469,-3.1161,0.1443
1,Line,,,,,0.0841,,,,180,-0.0839,0.0000,-0.0046,11.0075,-1.8561,-0.0124,11.0914,-1.8561,-0.0078
1,Line,,,,,0.2502,,,,180,-0.2502,0.0000,0.0000,6.4968,-3.1161,0.1443,6.7469,-3.1161,0.1443
1,Line,,,,,3.7629,,,,180,-3.7629,0.0000,0.0000,6.7469,-3.1161,0.1443,10.5098,-3.1161,0.1443
1,Line,,,,,0.2483,,,,180,-0.2483,0.0000,0.0000,10.5098,-3.1161,0.1443,10.7581,-3.1161,0.1443
1,Line,,,,,0.7083,,,,180,-0.7083,0.0000,0.0000,5.7884,-3.1161,0.1443,6.4968,-3.1161,0.1443
1,Line,,,,,0.7283,,,,180,-0.7283,0.0000,0.0000,3.4876,-3.1161,0.1443,4.2159,-3.1161,0.1443
1,Line,,,,,0.5110,,,,180,-0.5110,0.0000,0.0000,4.2159,-3.1161,0.1443,4.7268,-3.1161,0.1443
1,Line,,,,,0.3435,,,,180,-0.3435,0.0000,0.0000,5.4449,-3.1161,0.1443,5.7884,-3.1161,0.1443
1,Line,,,,,0.4473,,,,180,-0.4473,0.0000,0.0000,13.7732,-3.1161,0.1443,14.2205,-3.1161,0.1443
1,Line,,,,,0.1700,,,,180,-0.1700,0.0000,0.0000,14.2205,-3.1161,0.1443,14.3905,-3.1161,0.1443
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,3.6218,-3.2367,0.0205,3.6218,-3.1161,0.0205
1,Line,,,,,0.5327,,,,180,-0.5327,0.0000,0.0000,12.5460,-3.1161,0.1443,13.0787,-3.1161,0.1443
1,Line,,,,,0.7168,,,,180,-0.7168,0.0000,0.0000,10.7581,-3.1161,0.1443,11.4749,-3.1161,0.1443
1,Line,,,,,0.3673,,,,180,-0.3673,0.0000,0.0000,11.4749,-3.1161,0.1443,11.8422,-3.1161,0.1443
1,Line,,,,,0.7038,,,,180,-0.7038,0.0000,0.0000,11.8422,-3.1161,0.1443,12.5460,-3.1161,0.1443
1,Line,,,,,0.1700,,,,180,-0.1700,0.0000,0.0000,14.2205,-2.4941,0.1443,14.3905,-2.4941,0.1443
1,Line,,,,,0.3435,,,,180,-0.3435,0.0000,0.0000,5.4449,-2.4941,0.1443,5.7884,-2.4941,0.1443
1,Line,,,,,0.7083,,,,180,-0.7083,0.0000,0.0000,5.7884,-2.4941,0.1443,6.4968,-2.4941,0.1443
1,Line,,,,,3.7629,,,,180,-3.7629,0.0000,0.0000,6.7469,-2.4941,0.1443,10.5098,-2.4941,0.1443
1,Line,,,,,0.5110,,,,180,-0.5110,0.0000,0.0000,4.2159,-2.4941,0.1443,4.7268,-2.4941,0.1443
1,Line,,,,,0.5327,,,,180,-0.5327,0.0000,0.0000,12.5460,-1.8561,0.1443,13.0787,-1.8561,0.1443
1,Line,,,,,0.4473,,,,180,-0.4473,0.0000,0.0000,13.7732,-1.8561,0.1443,14.2205,-1.8561,0.1443
1,Line,,,,,0.1700,,,,180,-0.1700,0.0000,0.0000,14.2205,-1.8561,0.1443,14.3905,-1.8561,0.1443
1,Line,,,,,0.5327,,,,180,-0.5327,0.0000,0.0000,12.5460,-2.4941,0.1443,13.0787,-2.4941,0.1443
1,Line,,,,,0.6945,,,,180,-0.6945,0.0000,0.0000,13.0787,-2.4941,0.1443,13.7732,-2.4941,0.1443
1,Line,,,,,0.4473,,,,180,-0.4473,0.0000,0.0000,13.7732,-2.4941,0.1443,14.2205,-2.4941,0.1443
1,Line,,,,,0.7038,,,,180,-0.7038,0.0000,0.0000,11.8422,-2.4941,0.1443,12.5460,-2.4941,0.1443
1,Line,,,,,0.2483,,,,180,-0.2483,0.0000,0.0000,10.5098,-2.4941,0.1443,10.7581,-2.4941,0.1443
1,Line,,,,,0.7168,,,,180,-0.7168,0.0000,0.0000,10.7581,-2.4941,0.1443,11.4749,-2.4941,0.1443
1,Line,,,,,0.3673,,,,180,-0.3673,0.0000,0.0000,11.4749,-2.4941,0.1443,11.8422,-2.4941,0.1443
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,3.8656,-3.2367,0.0081,3.8656,-3.1161,0.0081
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,10.8502,-3.2367,0.0429,10.8502,-3.1161,0.0429
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,10.9252,-3.2367,0.0049,10.9252,-3.1161,0.0049
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,12.3486,-3.2367,-0.0014,12.3486,-3.1161,-0.0014
1,Line,,,,,0.2089,,,,270,0.0000,-0.2089,0.0000,11.2978,-3.3250,0.1268,11.2978,-3.1161,0.1268
1,Line,,,,,0.1108,,,,270,0.0000,-0.1108,0.0000,11.0075,-3.2269,-0.0124,11.0075,-3.1161,-0.0124
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,11.1713,-3.2367,0.0183,11.1713,-3.1161,0.0183
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,11.2417,-3.2367,0.0642,11.2417,-3.1161,0.0642
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,13.3763,-3.2367,0.0145,13.3763,-3.1161,0.0145
1,Line,,,,,0.1156,,,,270,0.0000,-0.1156,0.0000,13.4567,-3.2317,-0.0080,13.4567,-3.1161,-0.0080
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,13.6211,-3.2367,0.0118,13.6211,-3.1161,0.0118
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,13.3044,-3.2367,0.0570,13.3044,-3.1161,0.0570
1,Line,,,,,0.1126,,,,270,0.0000,-0.1126,0.0000,12.2653,-3.2287,-0.0107,12.2653,-3.1161,-0.0107
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,12.4266,-3.2367,0.0293,12.4266,-3.1161,0.0293
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,12.1056,-3.2367,0.0352,12.1056,-3.1161,0.0352
1,Line,,,,,0.1158,,,,270,0.0000,-0.1158,0.0000,11.0914,-3.2319,-0.0078,11.0914,-3.1161,-0.0078
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,4.8053,-3.2367,0.0545,4.8053,-3.1161,0.0545
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,4.8775,-3.2367,0.0141,4.8775,-3.1161,0.0141
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,5.1201,-3.2367,0.0175,5.1201,-3.1161,0.0175
1,Line,,,,,0.1871,,,,270,0.0000,-0.1871,0.0000,4.7459,-3.3032,0.1122,4.7459,-3.1161,0.1122
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,3.9398,-3.2367,0.0460,3.9398,-3.1161,0.0460
1,Line,,,,,0.1716,,,,270,0.0000,-0.1716,0.0000,4.0016,-3.2876,0.1018,4.0016,-3.1161,0.1018
1,Line,,,,,0.2089,,,,270,0.0000,-0.2089,0.0000,4.0178,-3.3250,0.1269,4.0178,-3.1161,0.1269
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,6.3357,-3.2367,0.0096,6.3357,-3.1161,0.0096
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,6.0227,-3.2367,0.0655,6.0227,-3.1161,0.0655
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,6.0926,-3.2367,0.0208,6.0926,-3.1161,0.0208
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,6.4094,-3.2367,0.0477,6.4094,-3.1161,0.0477
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,5.1912,-3.2367,0.0599,5.1912,-3.1161,0.0599
1,Line,,,,,0.2031,,,,270,0.0000,-0.2031,0.0000,5.8156,-3.3192,0.1230,5.8156,-3.1161,0.1230
1,Line,,,,,0.2089,,,,270,0.0000,-0.2089,0.0000,5.9667,-3.3250,0.1269,5.9667,-3.1161,0.1269
1,Line,,,,,0.2026,,,,270,0.0000,-0.2026,0.0000,13.2427,-3.3187,0.1226,13.2427,-3.1161,0.1226
1,Line,,,,,0.1440,,,,270,0.0000,-0.1440,0.0000,14.2205,-3.2601,0.0833,14.2205,-3.1161,0.0833
1,Line,,,,,0.1440,,,,270,0.0000,-0.1440,0.0000,14.3905,-3.2601,0.0833,14.3905,-3.1161,0.0833
1,Line,,,,,0.2026,,,,270,0.0000,-0.2026,0.0000,13.1060,-3.3187,0.1226,13.1060,-3.1161,0.1226
1,Line,,,,,0.0835,,,,0,0.0809,0.0000,0.0207,13.6211,-3.1161,0.0118,13.5402,-3.1161,-0.0089
1,Line,,,,,0.0835,,,,180,-0.0835,0.0000,0.0009,13.4567,-1.8561,-0.0080,13.5402,-1.8561,-0.0089
1,Line,,,,,0.0835,,,,0,0.0835,0.0000,-0.0009,13.5402,-3.1161,-0.0089,13.4567,-3.1161,-0.0080
1,Line,,,,,0.2262,,,,270,0.0000,-0.2262,0.0000,10.5098,-3.3422,0.1396,10.5098,-3.1161,0.1396
1,Line,,,,,1.2600,,,,270,0.0000,-1.2600,0.0000,10.5098,-3.1161,0.1396,10.5098,-1.8561,0.1396
1,Line,,,,,0.2089,,,,270,0.0000,-0.2089,0.0000,11.4508,-3.3250,0.1268,11.4508,-3.1161,0.1268
1,Line,,,,,1.2600,,,,270,0.0000,-1.2600,0.0000,10.4048,-3.1161,0.1141,10.4048,-1.8561,0.1141
1,Line,,,,,0.1898,,,,270,0.0000,-0.1898,0.0000,6.8128,-3.3059,0.1141,6.8128,-3.1161,0.1141
1,Line,,,,,1.2600,,,,270,0.0000,-1.2600,0.0000,6.8128,-3.1161,0.1141,6.8128,-1.8561,0.1141
1,Line,,,,,0.1898,,,,270,0.0000,-0.1898,0.0000,10.4048,-3.3059,0.1141,10.4048,-3.1161,0.1141
1,Line,,,,,0.0835,,,,180,-0.0809,0.0000,-0.0207,13.5402,-1.8561,-0.0089,13.6211,-1.8561,0.0118
1,Line,,,,,0.0838,,,,0,0.0768,0.0000,-0.0335,12.1824,-3.1161,0.0017,12.1056,-3.1161,0.0352
1,Line,,,,,0.0384,,,,180,-0.0196,0.0000,-0.0331,13.7536,-1.8561,0.1112,13.7732,-1.8561,0.1443
1,Line,,,,,0.0384,,,,0,0.0196,0.0000,0.0331,13.7732,-3.1161,0.1443,13.7536,-3.1161,0.1112
1,Line,,,,,0.0838,,,,180,-0.0768,0.0000,0.0335,12.1056,-1.8561,0.0352,12.1824,-1.8561,0.0017
1,Line,,,,,0.0841,,,,0,0.0839,0.0000,0.0046,11.0914,-3.1161,-0.0078,11.0075,-3.1161,-0.0124
1,Line,,,,,0.0494,,,,180,-0.0293,0.0000,0.0398,12.0108,-1.8561,0.1273,12.0401,-1.8561,0.0875
1,Line,,,,,0.0494,,,,0,0.0293,0.0000,-0.0398,12.0401,-3.1161,0.0875,12.0108,-3.1161,0.1273
1,Line,,,,,0.0835,,,,0,0.0804,0.0000,-0.0225,13.4567,-3.1161,-0.0080,13.3763,-3.1161,0.0145
1,Line,,,,,0.0835,,,,180,-0.0597,0.0000,-0.0584,13.6939,-1.8561,0.0528,13.7536,-1.8561,0.1112
1,Line,,,,,0.0835,,,,0,0.0597,0.0000,0.0584,13.7536,-3.1161,0.1112,13.6939,-3.1161,0.0528
1,Line,,,,,0.0835,,,,180,-0.0804,0.0000,0.0225,13.3763,-1.8561,0.0145,13.4567,-1.8561,-0.0080
1,Line,,,,,0.6380,,,,90,0.0000,0.6380,0.0000,13.7732,-1.8561,0.1443,13.7732,-2.4941,0.1443
1,Line,,,,,0.0835,,,,180,-0.0584,0.0000,0.0597,13.2460,-1.8561,0.1167,13.3044,-1.8561,0.0570
1,Line,,,,,0.0835,,,,0,0.0584,0.0000,-0.0597,13.3044,-3.1161,0.0570,13.2460,-3.1161,0.1167
1,Line,,,,,0.2095,,,,270,0.0000,-0.2095,0.0000,11.8625,-3.3256,0.1273,11.8625,-3.1161,0.1273
1,Line,,,,,0.7283,,,,180,-0.7283,0.0000,0.0000,3.4876,-1.8561,0.1443,4.2159,-1.8561,0.1443
1,Line,,,,,0.5110,,,,180,-0.5110,0.0000,0.0000,4.2159,-1.8561,0.1443,4.7268,-1.8561,0.1443
1,Line,,,,,0.3435,,,,180,-0.3435,0.0000,0.0000,5.4449,-1.8561,0.1443,5.7884,-1.8561,0.1443
1,Line,,,,,0.1856,,,,270,0.0000,-0.1856,0.0000,13.7536,-3.3016,0.1112,13.7536,-3.1161,0.1112
1,Line,,,,,0.1502,,,,270,0.0000,-0.1502,0.0000,12.0401,-3.2663,0.0875,12.0401,-3.1161,0.0875
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,12.1824,-3.2367,0.0017,12.1824,-3.1161,0.0017
1,Line,,,,,0.1938,,,,270,0.0000,-0.1938,0.0000,13.2460,-3.3099,0.1167,13.2460,-3.1161,0.1167
1,Line,,,,,0.7168,,,,180,-0.7168,0.0000,0.0000,10.7581,-1.8561,0.1443,11.4749,-1.8561,0.1443
1,Line,,,,,0.3673,,,,180,-0.3673,0.0000,0.0000,11.4749,-1.8561,0.1443,11.8422,-1.8561,0.1443
1,Line,,,,,0.7038,,,,180,-0.7038,0.0000,0.0000,11.8422,-1.8561,0.1443,12.5460,-1.8561,0.1443
1,Line,,,,,0.2483,,,,180,-0.2483,0.0000,0.0000,10.5098,-1.8561,0.1443,10.7581,-1.8561,0.1443
1,Line,,,,,0.7083,,,,180,-0.7083,0.0000,0.0000,5.7884,-1.8561,0.1443,6.4968,-1.8561,0.1443
1,Line,,,,,0.2502,,,,180,-0.2502,0.0000,0.0000,6.4968,-1.8561,0.1443,6.7469,-1.8561,0.1443
1,Line,,,,,3.7629,,,,180,-3.7629,0.0000,0.0000,6.7469,-1.8561,0.1443,10.5098,-1.8561,0.1443
1,Line,,,,,0.1376,,,,270,0.0000,-0.1376,0.0000,12.4940,-3.2537,0.0790,12.4940,-3.1161,0.0790
1,Line,,,,,0.1188,,,,270,0.0000,-0.1188,0.0000,3.7010,-3.2349,-0.0051,3.7010,-3.1161,-0.0051
1,Line,,,,,0.1142,,,,270,0.0000,-0.1142,0.0000,3.7842,-3.2302,-0.0093,3.7842,-3.1161,-0.0093
1,Line,,,,,0.1176,,,,270,0.0000,-0.1176,0.0000,4.9577,-3.2337,-0.0062,4.9577,-3.1161,-0.0062
1,Line,,,,,0.1207,,,,270,0.0000,-0.1207,0.0000,3.5519,-3.2367,0.0658,3.5519,-3.1161,0.0658
1,Line,,,,,0.2095,,,,270,0.0000,-0.2095,0.0000,12.0108,-3.3256,0.1273,12.0108,-3.1161,0.1273
1,Line,,,,,0.2089,,,,270,0.0000,-0.2089,0.0000,4.1968,-3.3250,0.1269,4.1968,-3.1161,0.1269
1,Line,,,,,0.2101,,,,270,0.0000,-0.2101,0.0000,3.4961,-3.3261,0.1276,3.4961,-3.1161,0.1276
1,Line,,,,,0.1195,,,,270,0.0000,-0.1195,0.0000,6.1717,-3.2356,-0.0044,6.1717,-3.1161,-0.0044
1,Line,,,,,0.1154,,,,270,0.0000,-0.1154,0.0000,6.2546,-3.2315,-0.0082,6.2546,-3.1161,-0.0082
1,Line,,,,,0.1674,,,,270,0.0000,-0.1674,0.0000,10.7876,-3.2835,0.0990,10.7876,-3.1161,0.0990
1,Line,,,,,0.1744,,,,270,0.0000,-0.1744,0.0000,6.4708,-3.2905,0.1037,6.4708,-3.1161,0.1037
1,Line,,,,,0.1188,,,,270,0.0000,-0.1188,0.0000,5.0405,-3.2349,-0.0050,5.0405,-3.1161,-0.0050
1,Line,,,,,0.1975,,,,270,0.0000,-0.1975,0.0000,5.2489,-3.3135,0.1192,5.2489,-3.1161,0.1192
1,Line,,,,,0.1975,,,,270,0.0000,-0.1975,0.0000,5.4209,-3.3135,0.1192,5.4209,-3.1161,0.1192
1,Line,,,,,1.7030,,,,270,0.0000,-1.7030,0.0000,6.5171,-3.3547,0.6062,6.5171,-1.6516,0.6062
1,Line,,,,,0.0221,,,,358,0.0155,-0.0004,0.0157,12.3142,-2.1511,2.7014,12.2987,-2.1507,2.6857
1,Line,,,,,0.0621,,,,276,0.0069,-0.0613,0.0070,12.3211,-2.2125,2.7085,12.3142,-2.1511,2.7014
1,Line,,,,,0.0620,,,,275,0.0057,-0.0615,0.0057,12.3268,-2.2739,2.7142,12.3211,-2.2125,2.7085
1,Line,,,,,0.0578,,,,270,0.0000,-0.0577,-0.0018,12.3345,-2.6401,2.7220,12.3345,-2.5824,2.7238
1,Line,,,,,0.0578,,,,270,0.0000,-0.0577,0.0018,12.3345,-2.4589,2.7238,12.3345,-2.4011,2.7220
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0006,12.3345,-2.5206,2.7244,12.3345,-2.4589,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0006,12.3345,-2.5824,2.7238,12.3345,-2.5206,2.7244
1,Line,,,,,0.0618,,,,267,-0.0032,-0.0617,-0.0032,12.3312,-2.7057,2.7187,12.3344,-2.6441,2.7219
1,Line,,,,,0.0619,,,,266,-0.0044,-0.0616,-0.0045,12.3268,-2.7673,2.7142,12.3312,-2.7057,2.7187
1,Line,,,,,0.0620,,,,265,-0.0057,-0.0615,-0.0057,12.3211,-2.8288,2.7085,12.3268,-2.7673,2.7142
1,Line,,,,,0.0040,,,,268,-0.0001,-0.0040,-0.0001,12.3344,-2.6441,2.7219,12.3345,-2.6401,2.7220
1,Line,,,,,0.0619,,,,274,0.0044,-0.0616,0.0045,12.3312,-2.3355,2.7187,12.3268,-2.2739,2.7142
1,Line,,,,,0.0618,,,,273,0.0032,-0.0617,0.0032,12.3344,-2.3972,2.7219,12.3312,-2.3355,2.7187
1,Line,,,,,0.0040,,,,272,0.0001,-0.0040,0.0001,12.3345,-2.4011,2.7220,12.3344,-2.3972,2.7219
1,Line,,,,,0.0216,,,,90,0.0000,0.0215,0.0025,13.0935,-2.8288,2.7085,13.0935,-2.8502,2.7060
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,-0.0057,13.0935,-2.2125,2.7085,13.0935,-2.2739,2.7142
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,-0.0045,13.0935,-2.2739,2.7142,13.0935,-2.3355,2.7187
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0032,13.0935,-2.3355,2.7187,13.0935,-2.3972,2.7219
1,Line,,,,,0.0216,,,,90,0.0000,0.0215,-0.0025,13.0935,-2.1910,2.7060,13.0935,-2.2125,2.7085
1,Line,,,,,0.0216,,,,270,0.0000,-0.0215,-0.0025,13.1195,-2.8502,2.7060,13.1195,-2.8288,2.7085
1,Line,,,,,0.0260,,,,0,0.0260,0.0000,0.0000,13.1195,-2.1910,2.7060,13.0935,-2.1910,2.7060
1,Line,,,,,0.0260,,,,180,-0.0260,0.0000,0.0000,13.0935,-2.8502,2.7060,13.1195,-2.8502,2.7060
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0032,13.0935,-2.6441,2.7219,13.0935,-2.7057,2.7187
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,0.0045,13.0935,-2.7057,2.7187,13.0935,-2.7673,2.7142
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,0.0057,13.0935,-2.7673,2.7142,13.0935,-2.8288,2.7085
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0019,13.0935,-2.5824,2.7238,13.0935,-2.6441,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0019,13.0935,-2.3972,2.7219,13.0935,-2.4589,2.7238
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,-0.0006,13.0935,-2.4589,2.7238,13.0935,-2.5206,2.7244
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0006,13.0935,-2.5206,2.7244,13.0935,-2.5824,2.7238
1,Line,,,,,0.0621,,,,264,-0.0069,-0.0613,-0.0070,12.3142,-2.8901,2.7014,12.3211,-2.8288,2.7085
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,0.0045,11.4739,-2.3355,2.7187,11.4739,-2.2739,2.7142
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0032,11.4739,-2.3972,2.7219,11.4739,-2.3355,2.7187
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0019,11.4739,-2.4589,2.7238,11.4739,-2.3972,2.7219
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,0.0057,11.4739,-2.2739,2.7142,11.4739,-2.2125,2.7085
1,Line,,,,,0.0619,,,,95,-0.0051,0.0613,0.0070,12.2522,-2.8288,2.7085,12.2573,-2.8901,2.7014
1,Line,,,,,0.0194,,,,180,-0.0114,0.0000,0.0157,12.2573,-2.8901,2.7014,12.2687,-2.8901,2.6857
1,Line,,,,,0.0301,,,,270,0.0000,-0.0299,0.0034,11.4739,-2.2125,2.7085,11.4739,-2.1825,2.7050
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,-0.0045,11.4739,-2.7673,2.7142,11.4739,-2.7057,2.7187
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,-0.0057,11.4739,-2.8288,2.7085,11.4739,-2.7673,2.7142
1,Line,,,,,0.0301,,,,270,0.0000,-0.0299,-0.0034,11.4739,-2.8587,2.7050,11.4739,-2.8288,2.7085
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0032,11.4739,-2.7057,2.7187,11.4739,-2.6441,2.7219
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0006,11.4739,-2.5206,2.7244,11.4739,-2.4589,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0006,11.4739,-2.5824,2.7238,11.4739,-2.5206,2.7244
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0019,11.4739,-2.6441,2.7219,11.4739,-2.5824,2.7238
1,Line,,,,,0.0619,,,,94,-0.0042,0.0615,0.0057,12.2481,-2.7673,2.7142,12.2522,-2.8288,2.7085
1,Line,,,,,0.0619,,,,85,0.0051,0.0613,-0.0070,12.2573,-2.1511,2.7014,12.2522,-2.2125,2.7085
1,Line,,,,,0.0619,,,,86,0.0042,0.0615,-0.0057,12.2522,-2.2125,2.7085,12.2481,-2.2739,2.7142
1,Line,,,,,0.0618,,,,87,0.0032,0.0616,-0.0045,12.2481,-2.2739,2.7142,12.2448,-2.3355,2.7187
1,Line,,,,,0.0194,,,,2,0.0114,0.0004,-0.0157,12.2687,-2.1507,2.6857,12.2573,-2.1511,2.7014
1,Line,,,,,0.0221,,,,180,-0.0155,0.0000,-0.0157,12.2987,-2.8901,2.6857,12.3142,-2.8901,2.7014
1,Line,,,,,0.0300,,,,0,0.0300,0.0000,0.0000,12.2987,-2.1507,2.6857,12.2687,-2.1507,2.6857
1,Line,,,,,0.0300,,,,180,-0.0300,0.0000,0.0000,12.2687,-2.8901,2.6857,12.2987,-2.8901,2.6857
1,Line,,,,,0.0618,,,,91,-0.0014,0.0617,0.0019,12.2411,-2.5824,2.7238,12.2425,-2.6441,2.7219
1,Line,,,,,0.0618,,,,92,-0.0023,0.0617,0.0032,12.2425,-2.6441,2.7219,12.2448,-2.7057,2.7187
1,Line,,,,,0.0618,,,,93,-0.0032,0.0616,0.0045,12.2448,-2.7057,2.7187,12.2481,-2.7673,2.7142
1,Line,,,,,0.0617,,,,90,-0.0005,0.0617,0.0006,12.2407,-2.5206,2.7244,12.2411,-2.5824,2.7238
1,Line,,,,,0.0618,,,,88,0.0023,0.0617,-0.0032,12.2448,-2.3355,2.7187,12.2425,-2.3972,2.7219
1,Line,,,,,0.0618,,,,89,0.0014,0.0617,-0.0019,12.2425,-2.3972,2.7219,12.2411,-2.4589,2.7238
1,Line,,,,,0.0617,,,,90,0.0005,0.0617,-0.0006,12.2411,-2.4589,2.7238,12.2407,-2.5206,2.7244
1,Line,,,,,0.0617,,,,270,0.0000,-0.0613,0.0070,13.3485,-2.2125,2.7085,13.3485,-2.1511,2.7014
1,Line,,,,,0.0617,,,,270,0.0000,-0.0615,0.0057,13.3485,-2.2739,2.7142,13.3485,-2.2125,2.7085
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,0.0045,13.3485,-2.3355,2.7187,13.3485,-2.2739,2.7142
1,Line,,,,,0.0104,,,,270,0.0000,-0.0003,0.0104,13.3485,-2.1511,2.7014,13.3485,-2.1508,2.6910
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,0.0057,13.4545,-2.7673,2.7142,13.4545,-2.8288,2.7085
1,Line,,,,,0.0617,,,,90,0.0000,0.0613,0.0070,13.4545,-2.8288,2.7085,13.4545,-2.8901,2.7014
1,Line,,,,,0.0154,,,,0,0.0000,0.0000,0.0154,13.4545,-2.8901,2.7014,13.4545,-2.8901,2.6860
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0019,13.3485,-2.6441,2.7219,13.3485,-2.5824,2.7238
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0032,13.3485,-2.7057,2.7187,13.3485,-2.6441,2.7219
1,Line,,,,,0.0617,,,,270,0.0000,-0.0616,-0.0045,13.3485,-2.7673,2.7142,13.3485,-2.7057,2.7187
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,-0.0006,13.3485,-2.5824,2.7238,13.3485,-2.5206,2.7244
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0032,13.3485,-2.3972,2.7219,13.3485,-2.3355,2.7187
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0019,13.3485,-2.4589,2.7238,13.3485,-2.3972,2.7219
1,Line,,,,,0.0617,,,,270,0.0000,-0.0617,0.0006,13.3485,-2.5206,2.7244,13.3485,-2.4589,2.7238
1,Line,,,,,0.0617,,,,90,0.0000,0.0616,0.0045,13.4545,-2.7057,2.7187,13.4545,-2.7673,2.7142
1,Line,,,,,0.0154,,,,90,0.0000,0.0004,-0.0154,13.4545,-2.1507,2.6860,13.4545,-2.1511,2.7014
1,Line,,,,,0.0617,,,,90,0.0000,0.0613,-0.0070,13.4545,-2.1511,2.7014,13.4545,-2.2125,2.7085
1,Line,,,,,0.0617,,,,90,0.0000,0.0615,-0.0057,13.4545,-2.2125,2.7085,13.4545,-2.2739,2.7142
1,Line,,,,,0.0220,,,,180,-0.0220,0.0000,0.0000,13.4545,-2.8901,2.6860,13.4765,-2.8901,2.6860
1,Line,,,,,0.0044,,,,0,0.0044,0.0000,-0.0003,13.4808,-2.1507,2.6857,13.4765,-2.1507,2.6860
1,Line,,,,,0.0044,,,,180,-0.0044,0.0000,0.0003,13.4765,-2.8901,2.6860,13.4808,-2.8901,2.6857
1,Line,,,,,0.0220,,,,0,0.0220,0.0000,0.0000,13.4765,-2.1507,2.6860,13.4545,-2.1507,2.6860
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0006,13.4545,-2.5206,2.7244,13.4545,-2.5824,2.7238
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0019,13.4545,-2.5824,2.7238,13.4545,-2.6441,2.7219
1,Line,,,,,0.0617,,,,90,0.0000,0.0617,0.0032,13.4545,-2.6441,2.7219,13.4545,-2.7057,2.7187
