Count,Name,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Length,Start X,Start Y,Start Z,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z
1,Line,,,,,,,,0,0.0000,0.0000,-0.7522,0.5182,3.3439,2.7693,0.7522,0.5182,3.3439,3.5215,,,,,,
1,Line,,,,,,,,180,0.0826,0.0000,0.0000,0.5182,3.3439,3.5215,0.0826,0.4357,3.3439,3.5215,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,-0.7903,3.7532,0.0826,0.4357,-0.7903,3.7532,,,,,,
1,Line,,,,,,,,180,0.0826,0.0000,0.0000,0.5182,-0.2569,3.7532,0.0826,0.4357,-0.2569,3.7532,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,15.3450,3.5858,0.0826,0.4357,15.3450,3.5858,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,17.0210,3.5858,0.0826,0.4357,17.0210,3.5858,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,5.4089,1.1072,0.0400,2.8098,5.4089,1.1072,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.7771,0.9833,1.7916,2.8698,1.7771,0.9833,,,,,,
1,Line,,,,,,,,180,0.0826,0.0000,0.0000,0.5182,-0.2569,2.8901,0.0826,0.4357,-0.2569,2.8901,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.8631,0.5182,-0.2569,2.8901,0.8631,0.5182,-0.2569,3.7532,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.1897,0.5182,1.0052,2.7340,1.1897,0.5182,1.0052,3.9237,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,1.0052,2.7340,0.0826,0.4357,1.0052,2.7340,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,0.4274,2.7340,0.0825,0.4357,0.4274,2.7340,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,1.0052,3.9237,0.0826,0.4357,1.0052,3.9237,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6697,0.0000,0.4357,17.3378,3.8742,1.6697,0.4357,19.0075,3.8742,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,17.3378,3.5858,0.0825,0.4357,17.3378,3.5858,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,3.3884,1.9601,3.5218,0.0825,3.3059,1.9601,3.5218,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,19.0075,3.8742,0.0825,0.4357,19.0075,3.8742,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,19.3335,2.7693,0.0826,0.4357,19.3335,2.7693,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,21.0211,3.5218,0.0826,0.4357,21.0211,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.5182,9.3656,2.7693,0.7525,0.5182,9.3656,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,1.6876,0.0000,0.5182,21.0211,2.7693,1.6876,0.5182,19.3335,2.7693,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,17.0210,2.7693,0.0826,0.4357,17.0210,2.7693,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,2.0300,0.5566,0.0600,2.8098,2.0300,0.5566,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.5182,21.0211,3.5218,0.7525,0.5182,21.0211,2.7693,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,21.0211,2.7693,0.0826,0.4357,21.0211,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.4357,17.3378,3.5858,0.2884,0.4357,17.3378,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,17.6189,2.7693,0.0826,3.3884,17.6189,2.7693,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,17.6189,3.5218,0.0826,3.3884,17.6189,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,1.6509,0.0000,0.5182,13.0188,2.7693,1.6509,0.5182,11.3679,2.7693,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,15.3450,2.7693,0.0826,0.4357,15.3450,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,0.0310,0.0000,0.4357,0.3118,2.5899,0.0310,0.4357,0.2808,2.5899,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2736,0.4357,1.9318,4.0270,0.2736,0.4357,1.9318,4.3006,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0310,0.0000,0.4357,0.2808,4.0270,0.0310,0.4357,0.3118,4.0270,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7939,0.4357,0.2808,2.5899,0.7939,0.4357,0.2808,1.7960,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,19.6214,3.5218,0.0826,3.3884,19.6214,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6697,0.0000,0.5182,17.3378,3.8742,1.6697,0.5182,19.0075,3.8742,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,17.3378,3.8742,0.0825,0.4357,17.3378,3.8742,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,5.3056,0.6750,0.0400,2.8098,5.3056,0.6750,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.5182,19.0075,3.8742,0.2884,0.5182,19.0075,3.5858,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,26.9923,3.5858,0.0825,0.4357,26.9923,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.5182,17.3378,3.5858,0.2884,0.5182,17.3378,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.6697,0.0000,0.5182,19.0075,3.5858,1.6697,0.5182,17.3378,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6862,0.0000,0.4357,7.3614,3.8742,1.6862,0.4357,9.0476,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,9.0476,3.8742,0.2884,0.4357,9.0476,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-1.0084,0.0000,0.4357,33.1647,1.7960,1.0084,0.4357,34.1730,1.7960,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7559,0.4357,29.3401,2.7659,0.7559,0.4357,29.3401,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,1.8098,0.0000,0.4357,9.1073,2.7128,1.8098,0.4357,7.2976,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,0.4357,9.1073,3.9384,1.2256,0.4357,9.1073,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,1.6862,0.0000,0.4357,9.0476,3.5858,1.6862,0.4357,7.3614,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.4357,7.3614,3.5858,0.2884,0.4357,7.3614,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2381,0.4357,1.8943,4.2651,0.2381,0.4357,1.8943,4.0270,,,,,,
1,Line,,,,,,,,90,0.0000,-0.7913,0.0000,0.4357,1.1030,4.2651,0.7913,0.4357,1.8943,4.2651,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,21.9259,3.5858,0.0826,3.3884,21.9259,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7939,0.4357,-1.2092,2.5899,0.7939,0.4357,-1.2092,1.7960,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6512,0.0000,0.5182,23.3466,3.8742,1.6512,0.5182,24.9978,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.5182,23.3466,3.5858,0.2884,0.5182,23.3466,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,1.6724,0.0000,0.5182,11.0380,2.7693,1.6724,0.5182,9.3656,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.5182,11.0380,3.5218,0.7525,0.5182,11.0380,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8098,0.0000,0.4357,7.2976,3.9384,1.8098,0.4357,9.1073,3.9384,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.5182,19.3335,2.7693,0.7525,0.5182,19.3335,3.5218,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,19.3335,3.5218,0.0826,0.4357,19.3335,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,1.6697,0.0000,0.4357,19.0075,3.5858,1.6697,0.4357,17.3378,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.8097,0.0000,0.4357,19.0801,2.7128,1.8097,0.4357,17.2703,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.5182,5.3566,3.5858,0.2884,0.5182,5.3566,3.8742,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,9.3656,2.7693,0.0826,0.4357,9.3656,2.7693,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,5.3566,3.5218,0.0825,0.4357,5.3566,3.5218,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,5.3566,3.5858,0.0825,0.4357,5.3566,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7522,3.3884,27.9302,3.5215,0.7522,3.3884,27.9302,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6897,0.0000,3.3884,27.9302,2.7693,1.6897,3.3884,29.6199,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,0.4357,7.2976,2.7128,1.2256,0.4357,7.2976,3.9384,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.9082,1.7428,0.0400,1.1382,1.9082,1.7428,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.2187,1.2482,0.0400,2.8098,4.2187,1.2482,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,0.4357,19.0075,3.8742,0.2884,0.4357,19.0075,3.5858,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,25.9219,2.7693,0.0826,3.3884,25.9219,2.7693,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,27.6073,2.7693,0.0826,3.3884,27.6073,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0375,0.0000,3.3884,31.0321,2.5899,0.0375,3.3884,31.0696,2.5899,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,11.0380,3.8742,0.0825,0.4357,11.0380,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6724,0.0000,0.4357,9.3656,3.8742,1.6724,0.4357,11.0380,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.3005,3.3884,34.1730,1.7960,0.3005,3.3884,34.1730,1.4955,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6724,0.0000,0.5182,9.3656,3.8742,1.6724,0.5182,11.0380,3.8742,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,9.3656,3.8742,0.0826,0.4357,9.3656,3.8742,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,11.0380,3.5858,0.0825,0.4357,11.0380,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.5182,9.3656,3.5858,0.2884,0.5182,9.3656,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,0.4357,9.3656,3.5858,0.2884,0.4357,9.3656,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0375,0.0000,0.4357,1.8943,1.7960,0.0375,0.4357,1.9318,1.7960,,,,,,
1,Line,,,,,,,,90,0.0000,-0.0310,0.0000,0.4357,0.2808,1.7960,0.0310,0.4357,0.3118,1.7960,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.7350,0.5566,0.0400,2.8098,1.7350,0.5566,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.5858,0.5446,0.0400,2.8098,1.5858,0.5446,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.1840,0.4357,1.9318,1.7960,0.1840,0.4357,1.9318,1.6120,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,4.3453,0.8222,0.0600,2.8098,4.3453,0.8222,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.1840,0.4357,0.2808,1.6120,0.1840,0.4357,0.2808,1.7960,,,,,,
1,Line,,,,,,,,90,0.0000,1.6510,0.0000,0.4357,1.9318,1.6120,1.6510,0.4357,0.2808,1.6120,,,,,,
1,Line,,,,,,,,90,0.0000,1.6724,0.0000,0.5182,11.0380,3.5858,1.6724,0.5182,9.3656,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,0.6096,0.0000,0.4357,-0.2172,3.7866,0.6096,0.4357,-0.8268,3.7866,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.4371,0.4357,-1.2092,4.0270,1.4371,0.4357,-1.2092,2.5899,,,,,,
1,Line,,,,,,,,90,0.0000,-0.6096,0.0000,0.4357,-0.8268,2.8595,0.6096,0.4357,-0.2172,2.8595,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.9271,0.4357,-0.8268,3.7866,0.9271,0.4357,-0.8268,2.8595,,,,,,
1,Line,,,,,,,,90,0.0000,-1.4900,0.0000,0.4357,-1.2092,4.0270,1.4900,0.4357,0.2808,4.0270,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,0.4357,31.0821,3.9384,1.2256,0.4357,31.0821,2.7128,,,,,,
1,Line,,,,,,,,90,0.0000,1.4900,0.0000,0.4357,0.2808,2.5899,1.4900,0.4357,-1.2092,2.5899,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.4371,0.4357,0.2808,4.0270,1.4371,0.4357,0.2808,2.5899,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.4631,0.4357,34.1730,4.4901,0.4631,0.4357,34.1730,4.0270,,,,,,
1,Line,,,,,,,,180,0.7382,0.0000,0.0000,2.2811,34.1730,5.1733,0.7382,1.5429,34.1730,5.1733,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,9.3656,3.5858,0.0826,0.4357,9.3656,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.6724,0.0000,0.4357,11.0380,3.5858,1.6724,0.4357,9.3656,3.5858,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.3700,1.4301,34.2030,3.2652,0.3700,1.4301,34.2030,2.8952,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.9271,0.4357,-0.2172,2.8595,0.9271,0.4357,-0.2172,3.7866,,,,,,
1,Line,,,,,,,,90,0.0000,0.1600,0.0000,1.2668,34.3330,1.9850,0.1600,1.2668,34.1730,1.9850,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,2.5700,1.2668,34.3330,4.5550,2.5700,1.2668,34.3330,1.9850,,,,,,
1,Line,,,,,,,,90,0.0000,1.6554,0.0000,3.3059,19.6214,3.5218,1.6554,3.3059,17.9660,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,3.3059,19.6214,2.7693,0.7525,3.3059,19.6214,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.5182,21.3394,2.7693,0.7525,0.5182,21.3394,3.5218,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.5539,1.6008,0.0400,2.8098,4.5539,1.6008,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,4.6927,1.6578,0.0400,1.1382,4.6927,1.6578,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,4.6927,1.6578,0.0600,1.1382,4.6927,1.6578,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,19.6214,3.8742,0.0826,3.3884,19.6214,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,17.9660,3.8742,0.0826,3.3884,17.9660,3.8742,,,,,,
1,Line,,,,,,,,90,0.0000,-0.1600,0.0000,2.8962,-1.3692,1.7047,0.1600,2.8962,-1.2092,1.7047,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.5182,23.0068,3.5218,0.7525,0.5182,23.0068,2.7693,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.8082,0.9595,1.7916,2.8698,1.8082,0.9595,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.8443,0.9445,1.7916,2.8698,1.8443,0.9445,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6674,0.0000,0.5182,21.3394,3.5218,1.6674,0.5182,23.0068,3.5218,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,23.0068,3.5218,0.0826,0.4357,23.0068,3.5218,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,23.0068,2.7693,0.0826,0.4357,23.0068,2.7693,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,21.3394,3.5218,0.0825,0.4357,21.3394,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7559,3.3884,5.9716,3.5218,0.7559,3.3884,5.9716,2.7659,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,19.9451,3.8742,0.0826,3.3884,19.9451,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,21.5960,3.5858,0.0826,3.3884,21.5960,3.5858,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,9.6173,2.7693,0.0826,3.3884,9.6173,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6512,0.0000,3.3059,7.9661,2.7693,1.6512,3.3059,9.6173,2.7693,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,17.9660,3.5218,0.0826,3.3884,17.9660,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,3.3059,17.9660,3.5218,0.7525,3.3059,17.9660,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2884,3.3884,21.5960,3.5858,0.2884,3.3884,21.5960,3.8742,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,21.5960,3.8742,0.0826,3.3884,21.5960,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7939,0.4357,1.1030,1.7960,0.7939,0.4357,1.1030,2.5899,,,,,,
1,Line,,,,,,,,90,0.0000,0.5779,0.0000,0.4357,1.0052,3.9237,0.5779,0.4357,0.4274,3.9237,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,1.9892,0.9833,1.7916,2.8698,1.9892,0.9833,,,,,,
1,Line,,,,,,,,90,0.0000,0.7913,0.0000,0.4357,1.8943,2.5899,0.7913,0.4357,1.1030,2.5899,,,,,,
1,Line,,,,,,,,90,0.0000,-0.3200,0.0000,2.8998,4.7107,0.9141,0.3200,2.8998,5.0307,0.9141,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,3.3059,9.6173,2.7693,0.7525,3.3059,9.6173,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.1897,0.4357,1.0052,2.7340,1.1897,0.4357,1.0052,3.9237,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.8825,0.5372,0.0400,2.8098,1.8825,0.5372,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,1.2256,0.4357,17.0862,3.9384,1.2256,0.4357,17.0862,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,3.3884,19.9451,3.5218,0.7525,3.3884,19.9451,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8098,0.0000,0.4357,13.2729,3.9384,1.8098,0.4357,15.0827,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8130,0.0000,0.4357,15.2732,3.9384,1.8130,0.4357,17.0862,3.9384,,,,,,
1,Line,,,,,,,,180,-0.0400,0.0000,0.0000,2.7698,2.4901,1.2953,0.0400,2.8098,2.4901,1.2953,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2882,3.3884,29.6199,3.5866,0.2882,3.3884,29.6199,3.8748,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6509,0.0000,3.3884,19.9451,2.7693,1.6509,3.3884,21.5960,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2687,3.3884,-0.2008,2.5899,0.2687,3.3884,-0.2008,2.8586,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,29.6199,2.7693,0.0826,3.3884,29.6199,2.7693,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,29.6199,3.5215,0.0826,3.3884,29.6199,3.5215,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7522,3.3059,29.6199,2.7693,0.7522,3.3059,29.6199,3.5215,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7522,3.3884,29.6199,2.7693,0.7522,3.3884,29.6199,3.5215,,,,,,
1,Line,,,,,,,,90,0.0000,1.8097,0.0000,0.4357,11.1076,2.7128,1.8097,0.4357,9.2978,2.7128,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-1.2256,0.4357,9.2978,2.7128,1.2256,0.4357,9.2978,3.9384,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,4.3453,0.8222,0.0400,2.8098,4.3453,0.8222,,,,,,
1,Line,,,,,,,,180,0.0600,0.0000,0.0000,2.8698,2.2856,1.5103,0.0600,2.8098,2.2856,1.5103,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,29.6199,3.8748,0.0826,3.3884,29.6199,3.8748,,,,,,
1,Line,,,,,,,,90,0.0000,1.6320,0.0000,3.3884,5.6234,3.8742,1.6320,3.3884,3.9915,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3884,3.9915,3.8742,0.2884,3.3884,3.9915,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,1.6320,0.0000,3.3059,5.6234,3.8742,1.6320,3.3059,3.9915,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.2884,3.3059,3.9915,3.8742,0.2884,3.3059,3.9915,3.5858,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.3138,1.1072,0.0400,1.1382,1.3138,1.1072,,,,,,
1,Line,,,,,,,,0,0.0400,0.0000,0.0000,1.1782,1.3333,1.2547,0.0400,1.1382,1.3333,1.2547,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,2.0131,1.1644,1.7916,2.8698,2.0131,1.1644,,,,,,
1,Line,,,,,,,,180,-0.0699,0.0000,0.0000,3.3186,-0.0526,3.9217,0.0699,3.3884,-0.0526,3.9217,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6512,0.0000,0.4357,23.3466,3.8742,1.6512,0.4357,24.9978,3.8742,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.4357,24.9978,3.5218,0.7525,0.4357,24.9978,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6897,0.0000,3.3884,27.9302,3.5866,1.6897,3.3884,29.6199,3.5866,,,,,,
1,Line,,,,,,,,180,-0.0826,0.0000,0.0000,3.3059,29.6199,3.5866,0.0826,3.3884,29.6199,3.5866,,,,,,
1,Line,,,,,,,,90,0.0000,0.6087,-0.5400,2.8998,4.7107,1.2341,0.8137,2.8998,4.1020,1.7741,,,,,,
1,Line,,,,,,,,90,0.0000,0.6087,-0.5400,3.0198,4.7107,1.2341,0.8137,3.0198,4.1020,1.7741,,,,,,
1,Line,,,,,,,,90,0.0000,1.6554,0.0000,0.4357,14.9978,3.5858,1.6554,0.4357,13.3425,3.5858,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6637,0.0000,0.4357,29.3401,3.5858,1.6637,0.4357,31.0038,3.5858,,,,,,
1,Line,,,,,,,,180,0.0825,0.0000,0.0000,0.5182,9.0476,2.7693,0.0825,0.4357,9.0476,2.7693,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6862,0.0000,0.5182,7.3614,3.5218,1.6862,0.5182,9.0476,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,1.6862,0.0000,0.4357,9.0476,2.7693,1.6862,0.4357,7.3614,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,0.7525,0.5182,9.0476,3.5218,0.7525,0.5182,9.0476,2.7693,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.5182,7.3614,2.7693,0.7525,0.5182,7.3614,3.5218,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.7525,0.4357,7.3614,2.7693,0.7525,0.4357,7.3614,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.6862,0.0000,0.4357,7.3614,3.5218,1.6862,0.4357,9.0476,3.5218,,,,,,
1,Line,,,,,,,,180,0.0825,0.0000,0.0000,0.5182,9.0476,3.5218,0.0825,0.4357,9.0476,3.5218,,,,,,
1,Line,,,,,,,,0,0.1100,0.0000,0.0000,1.0382,1.9507,0.9141,0.1100,0.9282,1.9507,0.9141,,,,,,
1,Line,,,,,,,,0,0.0826,0.0000,0.0000,0.5182,13.3425,3.5218,0.0826,0.4357,13.3425,3.5218,,,,,,
1,Line,,,,,,,,90,0.0000,-1.8217,0.0000,0.4357,29.2604,3.9384,1.8217,0.4357,31.0821,3.9384,,,,,,
1,Line,,,,,,,,90,0.0000,1.8217,0.0000,0.4357,31.0821,2.7128,1.8217,0.4357,29.2604,2.7128,,,,,,
1,Line,,,,,,,,180,-0.0600,0.0000,0.0000,1.0782,1.3902,1.3922,0.0600,1.1382,1.3902,1.3922,,,,,,
1,Line,,,,,,,,180,-1.7916,0.0000,0.0000,1.0782,4.9695,1.0144,1.7916,2.8698,4.9695,1.0144,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,19.0075,3.5218,0.0825,0.4357,19.0075,3.5218,,,,,,
1,Line,,,,,,,,180,0.0826,0.0000,0.0000,0.5182,3.3439,3.8748,0.0826,0.4357,3.3439,3.8748,,,,,,
1,Line,,,,,,,,0,0.0825,0.0000,0.0000,0.5182,7.3614,2.7693,0.0825,0.4357,7.3614,2.7693,,,,,,
1,Line,,,,,,,,0,0.0600,0.0000,0.0000,2.8698,1.3319,1.2547,0.0600,2.8098,1.3319,1.2547,,,,,,
1,Line,,,,,,,,0,0.0000,0.0000,-0.2850,3.3059,3.6238,3.5858,0.2850,3.3059,3.6238,3.8708,,,,,,
1,Line,,,,,,,,0,-0.0400,0.0000,0.0000,2.7698,1.3889,1.3922,0.0400,2.8098,1.3889,1.3922,,,,,,
